coreid,name,aec:associatedTaxa,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:acceptedNameUsageID,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedOrganisms,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:classs,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:language,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:modified,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:organismRemarks,dwc:originalNameUsage,dwc:originalNameUsageID,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentNameUsage,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:sampleSizeValue,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,gbif:Identifier,gbif:Reference,idigbio:recordId,symbiota:recordEnteredBy,symbiota:verbatimScientificName,zan:ChronometricDate
eb5343c3-f57c-4db0-b646-b65f32723dab,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,12/11/17 14:24,http://sernecportal.org/portal/collections/individual/index.php?occid=16996406,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,NCU00042353,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,,United States,,Macon,,,,,20,,,,,,,,,,,,4/20/30,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,NCU,,,,Plantae,,,,,,,,,"Highlands, Macon Co., N.C.",,,,,,,,,,,,4,,,,,,,,,b9c9638f-b03b-4030-bd53-641455acadb5,,,Ericales,,,,,,,,66691,,,Magnoliophyta,,,,s.n.,"Robertson, Henry",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,110,North Carolina,,119980,,,,,,,,,,,,,,,,,1930,,,urn:uuid:b9c9638f-b03b-4030-bd53-641455acadb5,,,
bbe819b8-6958-4bc0-808c-d93b766ee35b,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2/9/18 14:55,http://sernecportal.org/portal/collections/individual/index.php?occid=11163321,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,UNCC_42079,,,UNCC,827097ef-52b6-4bfc-bdea-45e382fde5b1,,,,United States,,McDowell,,,,,25,,,,,,,,,,,,3/25/08,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,UNCC,,,,Plantae,,,,,,,,,Toms Creek,,,,,,,,,,,,3,,,,,,,,,52793b1c-13ea-4f98-8b40-f3afe5286afc,,,Ericales,,,,,,,,42079,,,Magnoliophyta,,,,,"Mellichamp, T.; Williams, C. [""Charlie""; Charles]",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,85,North Carolina,,119980,,,,,,,,,,,,,,,,,2008,,,urn:uuid:b5387aea-085e-4fe4-b9b5-2599b888704c,,,
599fe170-f87a-445b-a830-342148232309,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,3/26/18 13:07,http://sernecportal.org/portal/collections/individual/index.php?occid=17626329,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,ECUH0005391,,,,c31f7b34-ad1c-4b15-828e-b44954d2f567,,,,United States,,Macon,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,ECUH,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74104204-620c-46e0-bdb0-42d2df6653ba,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:74104204-620c-46e0-bdb0-42d2df6653ba,preprocessed,,
2a10dbce-6c42-447b-8e7f-83a3b0298899,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,8/31/18 5:05,http://sernecportal.org/portal/collections/individual/index.php?occid=20387022,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,15508,,,,2bed6ae5-afde-45bb-95a9-c4918414f02d,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,BOON,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a90a0d4f-b3c3-41d6-acab-862cf4b109a7,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:a90a0d4f-b3c3-41d6-acab-862cf4b109a7,jenkinsap,,
c15c8c32-3a1b-44bb-ba87-a0ef0ace7a32,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,10/17/17 5:08,http://sernecportal.org/portal/collections/individual/index.php?occid=16249265,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,CLEMS0042920,,,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,CLEMS,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74ff63fb-5be5-421d-95b4-47afb238ee55,,,Ericales,,,,,,,,16149,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:74ff63fb-5be5-421d-95b4-47afb238ee55,ddamrel,,
e2c04175-7e2a-481e-aa5d-c321d406c99b,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,4/9/18 22:08,http://midwestherbaria.org/portal/collections/individual/index.php?occid=14411621,,The Trustees of Indiana University,,,,,,,,,,,,,,,,PreservedSpecimen,,,IND-0096117,,,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,,,United States,,Oconee,,,,1967,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,"Robert W. Powell, Jr.",,"field values redacted: eventDate, month, day, startDayOfYear, locality, minimumElevationInMeters, verbatimElevation, habitat",,IND,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692d4bf-9535-413f-9ff8-445fe4f7cd10,,,Ericales,,,,,,,,114209,,,Magnoliophyta,,,,,"Robert W. Powell, Jr.",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1967,,,urn:uuid:4692d4bf-9535-413f-9ff8-445fe4f7cd10,andervia,,
dbae0f76-7566-43e8-8790-fefa67f6b451,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,12/11/17 14:24,http://sernecportal.org/portal/collections/individual/index.php?occid=16996411,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,NCU00042351,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,,United States,,McDowell,,,,,17,,,,,,,,,,,,7/17/42,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,NCU,,,,Plantae,,,,,,,,,Plentiful along stream (above railway) that runs under C. C. & O. Ry. track just across from Joe McNulty's house. This is farther down same stream as no. 3 collection and probably occurs all the way between these stations.,,,,,,,,,,,,7,,,,,,,,,33cdff71-1aa6-49ee-8856-e76927e8ea0b,,,Ericales,,,,,,,,66696,,,Magnoliophyta,,,,s.n.,"Coker, William",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,198,North Carolina,,119980,,,,,,,,,,,,,,,,,1942,,,urn:uuid:33cdff71-1aa6-49ee-8856-e76927e8ea0b,,,
57cb1910-94b3-4447-b6f4-78869d9f7576,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,12/11/17 14:27,http://sernecportal.org/portal/collections/individual/index.php?occid=16996441,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,NCU00042371,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,NCU,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00f8d06c-02dc-499c-a9eb-ba7d79350fff,,,Ericales,,,,,,,,443984,,,Magnoliophyta,,,,,"Powell, Robert",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1967,,,urn:uuid:00f8d06c-02dc-499c-a9eb-ba7d79350fff,,,
abfaeb2b-686e-4c87-a740-f052640d53ec,Shortia galacifolia,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""65C0D707-9786-485F-AC7B-760609C62EE6"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:196653"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,,PreservedSpecimen,,,196653,,,Herb,,,,,USA,,Oconee Co.,,,,,24,,,,"{""habit"":""Flowers white, mostly past; locally frequent.""}",,,,,,,,4/24/86,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,"Wet ravine banks under Rhododendron; pine, dogwood, tulip tree, sweetgum forest.",Plantae | Dicots | Diapensiaceae,USA | South Carolina | Oconee Co.,,,231896,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,,,,,,,,,,,,,4,,,,,,ICN,,,65C0D707-9786-485F-AC7B-760609C62EE6,,,,,,,,,,,,,,Dicots,,,,16660,S. R. Hill,Flower,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,,species,,,,,,,,,,,,,,,,1986,,,,,,
4e7409ae-0775-4df9-af7d-91d301258bc4,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,5/19/17 16:06,http://sernecportal.org/portal/collections/individual/index.php?occid=14305068,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,TENN-V-0170864,,,,565b6f19-288f-4614-a4c9-b09448e96547,,,,United States,,Macon,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,TENN,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104df19e-15f0-4ebd-bf5f-ed23f29eac2c,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:104df19e-15f0-4ebd-bf5f-ed23f29eac2c,AKrakowiak,,
fd928151-2ddc-440d-ba3c-e7893e0cf6ea,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,6/15/17 6:10,http://sernecportal.org/portal/collections/individual/index.php?occid=14299936,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,4965,,,,1aa6c2f0-e623-4c4d-8d69-0490033222a5,,,,USA,,Pickens,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,GSW,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc855e25-54c6-4f45-899c-65619f56e7dc,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:cc855e25-54c6-4f45-899c-65619f56e7dc,knelms1,,
7b8dd424-3f89-4e39-a1aa-b82adea8a34e,Shortia galacifolia,,,,,,,,,,,,PhysicalObject,,,,,,,,13283946,,,,,,PreservedSpecimen,,,1384349,Dicotyledonae,,Botany,,North America,,,United States,,Oconee,,,NMNH Extant Biology,,22,,,,,,,,,,152,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,"Plantae, Dicotyledonae, Diapensiales, Diapensiaceae","North America, United States, South Carolina, Oconee",,,,,,,,,1,,,US,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Plantae,,,,,,,Flowering,,,,,,,,,,,,,,3,,,,,,,,,http://n2t.net/ark:/65665/3f0b0c8c1-e805-4b71-a3b1-0e2b32c96d93,,,Diapensiales,,,,,,,,,,,,,,,s.n.,F. Boynton,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,81,South Carolina,,,,,,,,,,,22 Mar 1889 to  01 Jun 1889,,,,,,,,1889,,,,,,
329c7a85-bceb-4cdd-bb50-78d662ad49d1,Shortia galacifolia,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""03FD9544-C487-42D4-8090-5D7D37889DCC"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:216043"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,,PreservedSpecimen,,,216043,,,Herb,,,,,USA,,Pickens Co.,,,,Sep-95,21,,,,"{""habit"":""Flowers white; locally common; leaves evergreen.""}",,,,,,,,3/21/95,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,Under hemlocks and rhododendron; in moist shaded valley.,Plantae | Dicots | Diapensiaceae,USA | South Carolina | Pickens Co.,,,231897,,,,,S. R. Hill,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,,,,,,,,,,,,,3,,,,,,ICN,,,03FD9544-C487-42D4-8090-5D7D37889DCC,,,,,,,,,,,,,,Dicots,,,,26219,"S. R. Hill, H. Douglass",Flower,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,,species,,,,,,,,,,,,,,,,1995,,,,,,
2a26ed10-e7cd-42ec-80be-8d4c20399e0f,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,8/31/17 21:17,http://sernecportal.org/portal/collections/individual/index.php?occid=15881000,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,DUKE10095691,,,,274b5332-1247-4374-b124-c819b814cd6e,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,DUKE,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89a2ce60-3e86-4915-9148-d4e35db1e0ff,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:89a2ce60-3e86-4915-9148-d4e35db1e0ff,Layne Huiet,,
f8ac90bb-d492-4321-8edc-e7ac88e2fc9a,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,English,,7/16/19 15:10,http://sernecportal.org/portal/collections/individual/index.php?occid=16996404,,,,,"[{""dwc:identifiedBy"": ""Webb, Thomas Norfleet"", ""idigbio:recordId"": ""urn:uuid:74efe9c0-5bcb-44b8-a4a2-236525228f89"", ""coreid"": ""16996404"", ""dwc:scientificNameAuthorship"": ""Maxim."", ""dwc:dateIdentified"": ""1931-04-15"", ""dcterms:modified"": ""2019-04-04 17:31:08"", ""dwc:scientificName"": ""Shortia uniflora""}, {""dwc:identifiedBy"": ""Stewart Radford, Laurie M."", ""idigbio:recordId"": ""urn:uuid:6462ed98-e39a-409f-942a-e326ea8acb56"", ""coreid"": ""16996404"", ""dwc:scientificNameAuthorship"": ""Torr. & A. Gray"", ""dwc:dateIdentified"": ""1942-01-06"", ""dcterms:modified"": ""2019-04-04 17:38:21"", ""dwc:scientificName"": ""Shortia galacifolia""}, {""dwc:identifiedBy"": ""Massey, Jimmy R.; Atkinson, T."", ""dwc:identificationRemarks"": ""Orange County"", ""dwc:identificationReferences"": ""Examined for \""Atlas of E & T Plants of Virginia\"""", ""idigbio:recordId"": ""urn:uuid:d7cf2522-e60e-40de-b8bd-557335581da1"", ""coreid"": ""16996404"", ""dwc:scientificNameAuthorship"": ""Torr. & A. Gray"", ""dwc:dateIdentified"": ""1979-00-00"", ""dcterms:modified"": ""2019-04-04 17:38:54"", ""dwc:scientificName"": ""Shortia galacifolia""}, {""dwc:identifiedBy"": ""Massey, Jimmy R.; Atkinson, T."", ""dwc:identificationRemarks"": ""[verbatim annotation = ] !"", ""dwc:identificationReferences"": ""Survey of T & E Species of Southeastern US"", ""idigbio:recordId"": ""urn:uuid:d0e3ec6b-0e71-4fe8-a072-39864ca6a59d"", ""coreid"": ""16996404"", ""dwc:scientificNameAuthorship"": ""Torr. & A. Gray"", ""dwc:dateIdentified"": ""1979-05-00"", ""dcterms:modified"": ""2019-04-04 17:37:51"", ""dwc:scientificName"": ""Shortia galacifolia""}, {""dwc:identifiedBy"": ""Holland Beers, Alma"", ""dwc:identificationRemarks"": ""Not native here. Supposed to have been transplanted here from the Orient [this is crossed out] many years ago probably by Prof. Holmes [Joseph Austin Holmes, 1859-1915]"", ""idigbio:recordId"": ""urn:uuid:d3637ebf-cb3c-4a31-a728-6c224fe8c6b1"", ""coreid"": ""16996404"", ""dwc:dateIdentified"": ""s.d."", ""dcterms:modified"": ""2019-04-04 17:33:33"", ""dwc:scientificName"": ""Shortia""}]",,,,,,,,,,,,,PreservedSpecimen,,,NCU00042362,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,2168,United States,,Orange,,,,1981-11-00,15,35.912227,-79.051037,,,,,,,,,,4/15/31,,,,Diapensiaceae,,,,,,,Shortia,WGS84,,,#NAME?,GeoLocate,,"McCormick, Carol Ann",,,,,,,,,,Endangered and Threatened Plant Survey of the Pisgah and Nantahala National Forests,,,"Gaddy, L. L.",,,,NCU,,,,Plantae,,,,,,,,,"Plants of Chapel Hill, N.C. [North Carolina] Below Tin Can.",,,,,,,,,,,,4,,,,,,,,,ce79b3ac-9895-4f2b-861f-4d34f37be627,,,Ericales,,,,,,,,66689,,,Magnoliophyta,,,,s.n.,"Webb, Thomas Norfleet",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,105,North Carolina,,119980,,[verbatim annotation=] !,,,,,,,,,,,,,,,1931,,,urn:uuid:ce79b3ac-9895-4f2b-861f-4d34f37be627,,,
d91a7106-2e15-47f0-93db-671e3d0f0404,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,8/23/16 15:48,http://sernecportal.org/portal/collections/individual/index.php?occid=5920947,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,MISS0055040,,,,4b4dd71f-d42c-4af9-837d-0a353ad73aa9,,,,USA,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,MISS,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f06f9b79-e3da-48fd-9c6d-efaf0edd8ea5,,,Ericales,,,,,,,,23120,,,Magnoliophyta,,,,,"R. W. Powell, Jr.",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1967,,,urn:uuid:f06f9b79-e3da-48fd-9c6d-efaf0edd8ea5,stunie,,
14740e4c-b155-477d-91e0-5d46b210cc1d,Shortia galacifolia,,,,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-10-30T15:43:38-0800,,,"Idaho State University, Ray J. Davis Herbarium",,PhysicalObject,"[{""dwc:identifiedBy"": ""Dr. S. A. Tues"", ""dwc:nomenclaturalCode"": ""ICBN"", ""dwc:genus"": ""Sherwoodia"", ""dwc:specificEpithet"": ""galacifolia"", ""coreid"": ""2707880"", ""dwc:scientificNameAuthorship"": ""(Torr. & A. Gray) House"", ""dwc:taxonRank"": ""species"", ""dwc:scientificName"": ""Sherwoodia galacifolia"", ""dwc:higherClassification"": ""Diapensiaceae"", ""dwc:family"": ""Diapensiaceae""}]",,,,Shortia galacifolia,,,,,,,,,PreservedSpecimen,,,2015.001,,,Vascular,,,,,U.S.A.,US,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Sherwoodia,,,,,,,,,,Ravines.,Diapensiaceae,"U.S.A., South Carolina",,,,,,,,Dr. S. A. Tues,,,,IDS,,,,,,,,,,,,,No locality given.,,,,,,,,,,,,,,,,,,ICBN,,,2e66aa33-e5f5-4438-984d-a6cb140ea32f,,,,,,,,,,,Accession: 2015.001,IDS,,,,,,s.n.,Dr. S. A. Tues,flowers,,,,,,Sherwoodia galacifolia,(Torr. & A. Gray) House,,,galacifolia,,South Carolina,,,species,,,,,,,,No date given.,,,,,,,,,,,D3143867-0957-4882-B0AB-81A53B48EA5D,,,
ec5e900f-5b93-4fb6-8e6a-273e363571e3,Shortia galacifolia,,,,,,,38:30.0,,,,,,"[{""dwc:identificationRemarks"": ""operation de numerisation 2010-2012"", ""dwc:taxonID"": ""SONNERAT|3786433"", ""dwc:specificEpithet"": ""galacifolia"", ""dwc:identificationID"": ""SONNERAT|7824282"", ""dwc:identificationVerificationStatus"": ""1"", ""coreid"": ""http://coldb.mnhn.fr/catalognumber/mnhn/p/p06899516"", ""dwc:scientificNameAuthorship"": ""Torr. & A.Gray"", ""dwc:genus"": ""Shortia"", ""dwc:scientificName"": ""Shortia galacifolia Torr. & A.Gray"", ""dwc:higherClassification"": ""Shortia;Diapensiaceae"", ""dwc:family"": ""Diapensiaceae""}]",,,,,,,,,,,,,PreservedSpecimen,,,P06899516,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,MNHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06899516,,,,,,,,,,,,,,,,hb,,,,,,,,,,Shortia galacifolia Torr. & A.Gray,Torr. & A.Gray,,,,,,,,,,,,,,,,,,,,,,,,,"[{""coreid"": ""http://coldb.mnhn.fr/catalognumber/mnhn/p/p06899516"", ""dcterms:identifier"": ""F1FE08EB537140AEAF9893D22592EF0B"", ""dcterms:subject"": ""e-recolnat""}]",,,,,
b5b7ef91-2e5e-4285-a162-fe4ae83e39d7,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,5/17/13 15:59,http://sernecportal.org/portal/collections/individual/index.php?occid=16249255,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,CLEMS0042928,,,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,"R. W. Powell, Jr.",,"field values redacted: eventDate, month, day, startDayOfYear, locality",,CLEMS,,,,Plantae,,,,,,,mature,,,,,,,,,,,,,,,,,,,,,,,2c48b9b3-ac79-4a06-99a4-0871dc3bd2d9,,,Ericales,,,,,,,,16142,,,Magnoliophyta,,,,,"R. W. Powell, Jr.",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1967,,,urn:uuid:2c48b9b3-ac79-4a06-99a4-0871dc3bd2d9,ddamrel,,
91875186-60a9-4749-aee3-2300dde5550f,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,5/24/19 14:31,http://sernecportal.org/portal/collections/individual/index.php?occid=9358724,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,USCH0025772,,,MAIN,a13355a1-1ccc-46d9-9672-521d8d668804,,,,United States,,Pickens County,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,"Keykendall, H.",,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",,USCH,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b037ba2-ff6d-11e2-9beb-001c23ce290f,,,Ericales,,,,,,,,50805,,,Magnoliophyta,,,,,"Keykendall, H.",flowering,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1984,,,urn:uuid:eed868d9-5b2b-47f8-88a7-df544c312912,,,
