coreid,ac:accessURI,idigbio:dateModified,idigbio:dataQualityScore,idigbio:etag,idigbio:flags,dcterms:format,idigbio:hasSpecimen,ac:licenseLogoURL,idigbio:mediaType,dcterms:modified,idigbio:recordIds,idigbio:records,idigbio:recordsets,dcterms:rights,ac:tag,dc:type,idigbio:uuid,idigbio:version,xmpRights:WebStatement,exif:PixelXDimension,exif:PixelYDimension
7d6859fc-c336-4f80-b688-4a935d14bb0c,https://bisque.cyverse.org/image_service/image/00-jaMZ8FEVywv2RdH7qYzLPD/resize:4000/format:jpeg,2019-03-16T09:03:24.551985+00:00,0.45454545454545453,6415878d516c61ccbfdddf3858c4f350a90124da,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""e23109b4-e143-437c-b329-3dff7cb35488\\media\\https://bisque.cyverse.org/image_service/image/00-jamz8fevywv2rdh7qyzlpd/resize:4000/format:jpeg"", ""urn:uuid:5c20373c-9dd0-4189-ac7d-96befd9b9832""]","[""7d6859fc-c336-4f80-b688-4a935d14bb0c""]",e23109b4-e143-437c-b329-3dff7cb35488,CC0,,,5d3ab464-39aa-420e-b87a-dfbe4902275c,,http://creativecommons.org/publicdomain/zero/1.0/,,
2fd9238e-ae3c-4262-a08c-2d117f664db2,https://bisque.cyverse.org/image_service/image/00-KhC5yhzipjhc32q3qTAx95/resize:4000/format:jpeg,2019-03-16T11:14:01.311823+00:00,0.45454545454545453,fac110f6e3887e06ec46cb118416c365159db102,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:ebce0efd-d4df-4071-8990-2af489dbb2f6"", ""6258d160-a7aa-4937-bce3-3538eebd374f\\media\\https://bisque.cyverse.org/image_service/image/00-khc5yhzipjhc32q3qtax95/resize:4000/format:jpeg""]","[""2fd9238e-ae3c-4262-a08c-2d117f664db2""]",6258d160-a7aa-4937-bce3-3538eebd374f,BY-NC,,,d873ad10-ddbd-4fbe-b603-bc30bb5c97f1,,http://creativecommons.org/licenses/by-nc/3.0/,,
0ff03b9a-6a98-46e1-8904-41407a80536b,https://bisque.cyverse.org/image_service/image/00-3bsp3gGeQk6JLsBHqp5BP6/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,7d3e2d50838f2bba77994785ee5ca6a5c9d4a9d3,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:f6fde4ef-24fd-461d-8b47-eecf770158ff"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-3bsp3ggeqk6jlsbhqp5bp6/resize:4000/format:jpeg""]","[""0ff03b9a-6a98-46e1-8904-41407a80536b""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,9431057e-a3ec-4006-a83f-5137a86dda97,,http://creativecommons.org/licenses/by-nc/3.0/,,
f268e2b0-dbd4-4a85-a9eb-31b5a1e9b3fe,http://data.huh.harvard.edu/8fc9ee03-9b08-4fbd-a91d-4ec92dd39a05/image,2019-08-29T21:52:07.919195+00:00,0.18181818181818182,fb5134e6c85be4559a2ab8ce969a715963644d8e,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\media\\http://data.huh.harvard.edu/8fc9ee03-9b08-4fbd-a91d-4ec92dd39a05/image""]","[""f268e2b0-dbd4-4a85-a9eb-31b5a1e9b3fe""]",7450a9e3-ef95-4f9e-8260-09b498d2c5e6,,,,6fa9c7c1-51f2-4298-b91d-d82f7b7700ee,,,,
531454e2-5d1a-4c1d-9f74-959682502582,https://bisque.cyverse.org/image_service/image/00-okAzpnByap9qhK98dC3GGN/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,8c5c7453b5b1d1a6e287aa85d7dee84c972b615b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:af935d3b-a2cb-4ecc-ace3-0ba6b8471449"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-okazpnbyap9qhk98dc3ggn/resize:4000/format:jpeg""]","[""531454e2-5d1a-4c1d-9f74-959682502582""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,d8393027-3fbc-42ba-9b39-6818e23ac07f,,http://creativecommons.org/licenses/by-nc/3.0/,,
34bf8231-fc16-4072-9d37-1983d5050e0c,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259197_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,9f05e71c516bf7a7278d3867af7b8c4511cb1e0e,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259197_lg.jpg"", ""urn:uuid:0427949d-22b3-43dc-9fef-1b9be57ba7f7""]","[""34bf8231-fc16-4072-9d37-1983d5050e0c""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,a2a71e9c-c92b-4546-b611-716392e447b0,,http://creativecommons.org/licenses/by-nc/3.0/,,
84ea89a2-1b8f-40b2-bd93-402252fb3454,https://bisque.cyverse.org/image_service/image/00-RLgvMBRQKELYNJz7jXSiQ6?resize=4000&format=jpeg,2017-06-14T08:47:45.991513+00:00,0.45454545454545453,1d0a4cca5b3175e7a0839d033bf9e0209973bbbc,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""beab5209-9628-4d4d-851e-2bc9bb1a0105\\media\\https://bisque.cyverse.org/image_service/image/00-rlgvmbrqkelynjz7jxsiq6?resize=4000&format=jpeg"", ""urn:uuid:3d3f5356-3a66-4d97-8f68-ed05b8e3340e"", ""beab5209-9628-4d4d-851e-2bc9bb1a0105\\media\\http://bisque.iplantcollaborative.org/image_service/image/00-rlgvmbrqkelynjz7jxsiq6?resize=4000&format=jpeg""]","[""84ea89a2-1b8f-40b2-bd93-402252fb3454""]",beab5209-9628-4d4d-851e-2bc9bb1a0105,BY-NC,,,8e774929-4c67-415b-9bf7-d026f3623301,,http://creativecommons.org/licenses/by-nc/3.0/,,
e01e97f6-2de7-476e-80ae-a44c10d5b3eb,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259201_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,d61ac2550d1b32334b1cca5e4dfd365257109843,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259201_lg.jpg"", ""urn:uuid:d16626d5-d09a-4904-bd43-9e0a4e1106d1""]","[""e01e97f6-2de7-476e-80ae-a44c10d5b3eb""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,0738f893-45aa-48bb-9f54-4d25db85a69a,,http://creativecommons.org/licenses/by-nc/3.0/,,
4e39ff69-27df-4a78-93a8-5fc41a82cd41,https://bisque.cyverse.org/image_service/image/00-AtYepcBJQzsTCu8b86fms3?resize=4000&format=jpeg,2019-04-12T08:44:10.758082+00:00,0.45454545454545453,8ef68233cde1075e2b26d5201e6047cca367f6ae,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""d53132e6-7997-4850-8607-4fec5a3f9c3f\\media\\https://bisque.cyverse.org/image_service/image/00-atyepcbjqzstcu8b86fms3?resize=4000&format=jpeg"", ""urn:uuid:2b53659e-b3ac-4d4f-8105-620800b4690c""]","[""4e39ff69-27df-4a78-93a8-5fc41a82cd41""]",d53132e6-7997-4850-8607-4fec5a3f9c3f,CC0,,,c88b3440-1d49-43d4-8991-bc734a15e0b4,,http://creativecommons.org/publicdomain/zero/1.0/,,
3303fa91-340c-440c-83a2-ca2c17545107,https://bisque.cyverse.org/image_service/image/00-WcFSB95bu8rwtPHg979EM4/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,22a7a9046b1123360e57165faab9c2424d7550d1,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-wcfsb95bu8rwtphg979em4/resize:4000/format:jpeg"", ""urn:uuid:f677e6b3-4c46-4767-9d3f-e07cdd70df22""]","[""3303fa91-340c-440c-83a2-ca2c17545107""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,06861efe-1958-4ebf-a419-65aced0271db,,http://creativecommons.org/licenses/by-nc/3.0/,,
01248009-632b-4a8d-a103-ad02a4877be8,http://mam.ansp.org/image/CM/Fullsize/257/CM257114.jpg,2019-07-13T22:35:56.754453+00:00,0.45454545454545453,6cd9f7d7eaa9ef50cb0fb58bade4a1ee78400a60,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\media\\http://mam.ansp.org/image/cm/fullsize/257/cm257114.jpg"", ""urn:uuid:04e1c4ae-77d8-4543-8140-5ce8e76f3883""]","[""01248009-632b-4a8d-a103-ad02a4877be8""]",db6c3db9-1e6d-4def-af29-33aa0339bfa9,CC0,,,9f13e265-879a-4fdf-b9ea-f6a309b637a4,,http://creativecommons.org/publicdomain/zero/1.0/,,
6cfe9158-2ef9-487f-ab76-c33ec3c76217,https://bisque.cyverse.org/image_service/image/00-zsd5ZnaK6x7BcBdb7p66Dg/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,e13d4bc269733c5d12ee2725011f34f2613640f3,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-zsd5znak6x7bcbdb7p66dg/resize:4000/format:jpeg"", ""urn:uuid:b6725e1f-f892-41c3-aa86-c4f9c6c1c581""]","[""6cfe9158-2ef9-487f-ab76-c33ec3c76217""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,407723f6-3caa-45d3-95a5-207ca0e2dc59,,http://creativecommons.org/licenses/by-nc/3.0/,,
599fe170-f87a-445b-a830-342148232309,https://bisque.cyverse.org/image_service/image/00-sYojJmDMtcbjVPLVE2oooC/resize:4000/format:jpeg,2019-03-26T17:31:24.691722+00:00,0.45454545454545453,b2b1e909ae3701efbdfc9afe31eb952e30c96558,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:d3323a54-6490-49b2-96d3-07435b12715f"", ""f5d395b8-c3c9-43df-b4ff-63d65c6a971e\\media\\https://bisque.cyverse.org/image_service/image/00-syojjmdmtcbjvplve2oooc/resize:4000/format:jpeg""]","[""599fe170-f87a-445b-a830-342148232309""]",f5d395b8-c3c9-43df-b4ff-63d65c6a971e,CC0,,,1e964a16-5e40-48a2-aa73-ed41339bd1ae,,http://creativecommons.org/publicdomain/zero/1.0/,,
bbe819b8-6958-4bc0-808c-d93b766ee35b,https://bisque.cyverse.org/image_service/image/00-kVMccnvwgEJKYhY3rMVMJQ/resize:4000/format:jpeg,2017-12-06T16:03:33.759945+00:00,0.45454545454545453,d64975b3d9e9b2d075c4cc820c9e3156fb82913d,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""e34cf41b-196c-4199-85d5-4d2ca5954b09\\media\\https://bisque.cyverse.org/image_service/image/00-kvmccnvwgejkyhy3rmvmjq/resize:4000/format:jpeg"", ""urn:uuid:ce0673c1-ef26-4fe3-8952-b2f2cb556f0e""]","[""bbe819b8-6958-4bc0-808c-d93b766ee35b""]",e34cf41b-196c-4199-85d5-4d2ca5954b09,BY-NC,,,688b602e-5c38-4d78-b1c3-fef4136ee8b9,,http://creativecommons.org/licenses/by-nc/3.0/,,
eb5343c3-f57c-4db0-b646-b65f32723dab,https://bisque.cyverse.org/image_service/image/00-PAXFqHMaVEdrvwfUVdYHKg/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,c9e936eda43016694b87ea341c3873581944993c,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-paxfqhmavedrvwfuvdyhkg/resize:4000/format:jpeg"", ""urn:uuid:e8783332-3248-4b90-b9ea-0f6bb53d2f7f""]","[""eb5343c3-f57c-4db0-b646-b65f32723dab""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,a9cedee2-81e6-43d3-a548-d413c34e124a,,http://creativecommons.org/licenses/by-nc/3.0/,,
939a7b54-e575-42fc-9b3a-c21b92d9f819,https://bisque.cyverse.org/image_service/00-Q6FAZHkTaAsYM7nwVApR65,2018-03-02T09:12:03.132280+00:00,0.45454545454545453,7a7209b82aca86b9049c45d945cd85b6279df502,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,images,,"[""a69decc7-76ba-496a-a66e-f91049c02cf0\\media\\https://bisque.cyverse.org/image_service/00-q6fazhktaasym7nwvapr65"", ""urn:uuid:39fc95e5-d6a8-460d-8846-05947dd745e9""]","[""939a7b54-e575-42fc-9b3a-c21b92d9f819""]",a69decc7-76ba-496a-a66e-f91049c02cf0,BY-NC,,,82becb61-812b-4bec-988e-e7f6e1ab70a3,,http://creativecommons.org/licenses/by-nc/4.0/,,
7b71b7db-af64-417a-a981-0f543debc722,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259199_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,ae1e9ecc88c0bc86fb36d1df1ad4382770d3da0a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259199_lg.jpg"", ""urn:uuid:46251166-3131-4ead-b8bd-f1e959a6dd49""]","[""7b71b7db-af64-417a-a981-0f543debc722""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,a90b2a8f-3b70-44f8-b3b8-b853b1bd583b,,http://creativecommons.org/licenses/by-nc/3.0/,,
089e5816-a19f-42fb-8470-74a30fed544f,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259187_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,63e4496ac8912835d2b10e3c1a4b494ac04428dc,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259187_lg.jpg"", ""urn:uuid:4a59b33d-b50f-4109-98a2-fc0090774c31""]","[""089e5816-a19f-42fb-8470-74a30fed544f""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,0112e8b4-7396-40dc-93c4-3ec44e8ba897,,http://creativecommons.org/licenses/by-nc/3.0/,,
7b8dd424-3f89-4e39-a1aa-b82adea8a34e,http://collections.nmnh.si.edu/media/index.php?irn=13283946,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,2f0772679846847e2449dfe84e2c1f650ed4b44a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13283946""]","[""7b8dd424-3f89-4e39-a1aa-b82adea8a34e""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,d9c290b9-67f2-43cd-9377-d65750104788,,,9100,6923
abfaeb2b-686e-4c87-a740-f052640d53ec,https://cdn.plantatlas.org/img/specimens/USF/196653.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,2ae4cf84b43e1a4b8e7f75524c6dff6d667e3227,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/196653.jpg""]","[""abfaeb2b-686e-4c87-a740-f052640d53ec""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,e8196b2e-5b22-4813-b86b-029f5e36ca3e,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
4e7409ae-0775-4df9-af7d-91d301258bc4,https://bisque.cyverse.org/image_service/image/00-BhAY5jGsM96qjSUwkrS5id?resize=4000&format=jpeg,2019-04-12T08:44:10.758082+00:00,0.45454545454545453,3b517381dfb7941b0b60753fd15a9d1b124ca905,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:cb0d4ae9-1d72-439c-b7c1-b77b7c0c8f5b"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\media\\https://bisque.cyverse.org/image_service/image/00-bhay5jgsm96qjsuwkrs5id?resize=4000&format=jpeg""]","[""4e7409ae-0775-4df9-af7d-91d301258bc4""]",d53132e6-7997-4850-8607-4fec5a3f9c3f,CC0,,,81bfb4df-b425-42ac-9e15-f0853d992010,,http://creativecommons.org/publicdomain/zero/1.0/,,
dbae0f76-7566-43e8-8790-fefa67f6b451,https://bisque.cyverse.org/image_service/image/00-eNKgVeTjZwMuPvmhgWRMgC/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,9881b493f4460b22b91d285c1496ee966880c0ed,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:7f7ec50b-5bd0-4b9c-a00b-ed642dc771b1"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-enkgvetjzwmupvmhgwrmgc/resize:4000/format:jpeg""]","[""dbae0f76-7566-43e8-8790-fefa67f6b451""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,5f66ea82-70ef-45f2-b2c7-71925fd596be,,http://creativecommons.org/licenses/by-nc/3.0/,,
329c7a85-bceb-4cdd-bb50-78d662ad49d1,https://cdn.plantatlas.org/img/specimens/USF/216043.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,0ebce4f82fba42356fba45c08f4b4421aa3ff497,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/216043.jpg""]","[""329c7a85-bceb-4cdd-bb50-78d662ad49d1""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,89017e5e-584c-4118-8590-48938429323e,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
b90dbd61-937f-403b-9742-33f3d8818f24,https://bisque.cyverse.org/image_service/image/00-T3AE5JUMcb4pYmx48QH8kf?resize=4000&format=jpeg,2019-04-12T08:44:10.758082+00:00,0.45454545454545453,a99ad36fd7ae4a542753590cd0791c57d54b8adb,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:20c454ab-eba7-4d7a-8b80-a317e4780d35"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\media\\https://bisque.cyverse.org/image_service/image/00-t3ae5jumcb4pymx48qh8kf?resize=4000&format=jpeg""]","[""b90dbd61-937f-403b-9742-33f3d8818f24""]",d53132e6-7997-4850-8607-4fec5a3f9c3f,CC0,,,4fb6cd94-63db-42aa-88d9-25f8483dc7a4,,http://creativecommons.org/publicdomain/zero/1.0/,,
ec5e900f-5b93-4fb6-8e6a-273e363571e3,http://mediaphoto.mnhn.fr/media/1441453175108oC3YoDBbhtX7Nvbf,2016-05-04T09:52:03.417244+00:00,0.45454545454545453,e1ab560b4ea343a22b10168503208b6e94781802,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""616857b7-f952-44ef-9b6f-576dc1e65b51\\media\\http://mediaphoto.mnhn.fr/media/1441453175108oc3yodbbhtx7nvbf""]","[""ec5e900f-5b93-4fb6-8e6a-273e363571e3"", ""c4dc3d20-143b-445f-a69e-3b972e35fb26""]",616857b7-f952-44ef-9b6f-576dc1e65b51,BY,,,9cf8fe05-c70b-491b-8d47-13f32a445003,,http://creativecommons.org/licenses/by/4.0/,,
ec5e900f-5b93-4fb6-8e6a-273e363571e3,http://mediaphoto.mnhn.fr/media/1441453175131Fdscbni722yC9x2R,2016-05-04T09:52:03.417244+00:00,0.45454545454545453,d629d9375d7e21e969ddc6f62a4ead08f404b83c,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""616857b7-f952-44ef-9b6f-576dc1e65b51\\media\\http://mediaphoto.mnhn.fr/media/1441453175131fdscbni722yc9x2r""]","[""ec5e900f-5b93-4fb6-8e6a-273e363571e3"", ""48d51c5b-a999-434f-b207-5e40561af78f""]",616857b7-f952-44ef-9b6f-576dc1e65b51,BY,,,6843b25a-d31e-43bf-9e01-6da7334636bc,,http://creativecommons.org/licenses/by/4.0/,,
c996de3f-44d8-49dd-a9a4-441834b8aca8,https://bisque.cyverse.org/image_service/image/00-6Z9HUFEkXxt4UZWDYVhxQ3?resize=4000&format=jpeg,2017-06-14T08:47:45.991513+00:00,0.45454545454545453,340226c2b5cc46838ff2faea16dc756ae83aefad,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""beab5209-9628-4d4d-851e-2bc9bb1a0105\\media\\https://bisque.cyverse.org/image_service/image/00-6z9hufekxxt4uzwdyvhxq3?resize=4000&format=jpeg"", ""beab5209-9628-4d4d-851e-2bc9bb1a0105\\media\\http://bisque.iplantcollaborative.org/image_service/image/00-6z9hufekxxt4uzwdyvhxq3?resize=4000&format=jpeg"", ""urn:uuid:90e4156e-f7d9-4d9a-9261-2fec976a4c0f""]","[""c996de3f-44d8-49dd-a9a4-441834b8aca8""]",beab5209-9628-4d4d-851e-2bc9bb1a0105,BY-NC,,,72a467d5-8aef-4eca-8363-6ab633180b49,,http://creativecommons.org/licenses/by-nc/3.0/,,
14740e4c-b155-477d-91e0-5d46b210cc1d,http://www.pnwherbaria.org/images/jpeg.php?Image=IDS0036769.jpg,2019-03-16T09:23:02.686108+00:00,0.36363636363636365,c617dc5fb4e4dd7029f0b333d3a648bcc4140a1b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,2015-10-30T14:40:13-08:00,"[""dd232f5c-7f53-48ec-9bb7-7205702c3dc8\\media\\72c1ff54-3333-41d1-bfcc-7af8ea08779b""]","[""14740e4c-b155-477d-91e0-5d46b210cc1d""]",dd232f5c-7f53-48ec-9bb7-7205702c3dc8,,,stillimage,38cb5b0c-3cef-45fc-b6f8-d863276ad158,,,,
f8ac90bb-d492-4321-8edc-e7ac88e2fc9a,https://bisque.cyverse.org/image_service/image/00-FxHhqA27Fd3aoxXJgegz6K/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,16d86bf4196786b0974bbd2342ddeffd790192ea,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:a3370d65-bafe-43b8-8e14-4c7d97360eed"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-fxhhqa27fd3aoxxjgegz6k/resize:4000/format:jpeg""]","[""f8ac90bb-d492-4321-8edc-e7ac88e2fc9a""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,08c60778-ffda-440b-833c-27586a61afc1,,http://creativecommons.org/licenses/by-nc/3.0/,,
f076778c-f32a-43fe-9020-ba32ec47ce6b,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259209_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,8967e1af22b33c2469cb3370ff6612e1feac32e2,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259209_lg.jpg"", ""urn:uuid:dbdb2507-b15a-4512-9761-60e0d550f173""]","[""f076778c-f32a-43fe-9020-ba32ec47ce6b""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,35329300-f91b-46a8-878e-bcbb52ecac04,,http://creativecommons.org/licenses/by-nc/3.0/,,
f640ad76-a3b5-4235-9405-c75a5f058b6f,http://mediaphoto.mnhn.fr/media/144137753947386b7YVDh0kPcdHLa,2016-05-04T09:52:03.417244+00:00,0.45454545454545453,499d850068edfec2d507cae35c08b875677b4222,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""616857b7-f952-44ef-9b6f-576dc1e65b51\\media\\http://mediaphoto.mnhn.fr/media/144137753947386b7yvdh0kpcdhla""]","[""f640ad76-a3b5-4235-9405-c75a5f058b6f"", ""3ba308b7-060e-4a04-889d-513582e4ff20""]",616857b7-f952-44ef-9b6f-576dc1e65b51,BY,,,4bfc0f49-d72b-4d92-8434-37e506ba5f3f,,http://creativecommons.org/licenses/by/4.0/,,
594feb4c-613a-4859-95e8-e8f6076955bb,https://bisque.cyverse.org/image_service/image/00-qCZcqzaaaM8zJSKqGttnHN/resize:4000/format:jpeg,2019-03-16T11:14:01.311823+00:00,0.45454545454545453,5948da92c304e3efb3368bbef2233fbfcc2db88f,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:17f52cd5-4d64-4499-af51-99cc9d5cea97"", ""6258d160-a7aa-4937-bce3-3538eebd374f\\media\\https://bisque.cyverse.org/image_service/image/00-qczcqzaaam8zjskqgttnhn/resize:4000/format:jpeg""]","[""594feb4c-613a-4859-95e8-e8f6076955bb""]",6258d160-a7aa-4937-bce3-3538eebd374f,BY-NC,,,1ce7132d-bfb5-4284-9ede-4b96c8d55e03,,http://creativecommons.org/licenses/by-nc/3.0/,,
