coreid,Iptc4xmpExt:CountryName,Iptc4xmpExt:LocationCreated,Iptc4xmpExt:ProvinceState,Iptc4xmpExt:WorldRegion,ac:IDofContainingCollection,ac:accessURI,ac:associatedSpecimenReference,ac:attributionLogoURL,ac:bestQualityAccessURI,ac:bestQualityFormat,ac:caption,ac:captureDevice,ac:comments,ac:derivedFrom,ac:digitizationDate,ac:fundingAttribution,ac:furtherInformationURL,ac:goodQualityAccessURI,ac:hasServiceAccessPoint,ac:hashFunction,ac:hashValue,ac:licenseLogoURL,ac:metadataCreator,ac:metadataLanguage,ac:metadataLanguageLiteral,ac:metadataProvider,ac:metadataProviderLiteral,ac:physicalSetting,ac:provider,ac:providerID,ac:providerLiteral,ac:providerManagedID,ac:resourceCreationTechnique,ac:serviceExpectation,ac:subjectCategoryVocabulary,ac:subjectOrientation,ac:subjectPart,ac:subtype,ac:subtypeLiteral,ac:tag,ac:taxonCount,ac:taxonCoverage,ac:thumbnailAccessURI,ac:variant,ac:variantDescription,ac:variantLiteral,dc:creator,dc:format,dc:language,dc:rights,dc:source,dc:type,dcterms:accessRights,dcterms:audience,dcterms:available,dcterms:created,dcterms:creator,dcterms:description,dcterms:format,dcterms:identifier,dcterms:language,dcterms:license,dcterms:modified,dcterms:publisher,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:title,dcterms:type,dwc:Identification,dwc:associatedTaxa,dwc:basisOfRecord,dwc:catalogNumber,dwc:collectionCode,dwc:collectionID,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:county,dwc:datasetID,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:eventDate,dwc:family,dwc:genus,dwc:geodeticDatum,dwc:georeferencedBy,dwc:habitat,dwc:identificationQualifier,dwc:identifiedBy,dwc:institutionCode,dwc:kingdom,dwc:locality,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:order,dwc:otherCatalogNumbers,dwc:phylum,dwc:recordNumber,dwc:recordedBy,dwc:scientificName,dwc:scientificNameAuthorship,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:verbatimElevation,dwc:year,exif:PixelXDimension,exif:PixelYDimension,idigbio:OriginalFileName,idigbio:associatedRecordReference,idigbio:associatedRecordsetReference,idigbio:mediaStatus,idigbio:mediaStatusDate,idigbio:recordId,photoshop:Credit,symbiota:recordEnteredBy,xmp:CreateDate,xmp:MetadataDate,xmpRights:Owner,xmpRights:UsageTerms,xmpRights:WebStatement
a6f62638-4d53-4865-9c46-39021b503adc,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259211_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631659,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259211.jpg,,,,,,en,,,,,,,,urn:uuid:43a99134-b8f1-4195-9e0e-ca1d00ac6dbf,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259211_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259211_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-05 06:23:56,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
5391233f-3f4c-4f97-85ac-d224c2307d37,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259213_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631661,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259213.jpg,,,,,,en,,,,,,,,urn:uuid:3d527291-d090-41d1-85c9-5cc1c8996cd1,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259213_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259213_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-04 06:35:25,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
33da3b27-9749-41e3-9b10-7e2d9850670b,,,,,,https://bisque.cyverse.org/image_service/image/00-zNTzdHddehiY5s4DGAxEXj/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=20387024,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-zNTzdHddehiY5s4DGAxEXj/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:fe0ba42a-96ac-4aa4-8f8c-b1a9f0ebcc89,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-zNTzdHddehiY5s4DGAxEXj/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-zNTzdHddehiY5s4DGAxEXj/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-15 12:09:18,"Appalachian State University, I. W. Carpenter, Jr. Herbarium (BOON)",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
cfa42779-13b8-4d7c-a32c-2bc2dbe2484a,,,,,,https://bisque.cyverse.org/image_service/image/00-4MwHJSRHckpfUHFinxNteP/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=20387030,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-4MwHJSRHckpfUHFinxNteP/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:c74f3c87-e49e-4744-ace2-20c7890c4391,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-4MwHJSRHckpfUHFinxNteP/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-4MwHJSRHckpfUHFinxNteP/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-15 12:09:18,"Appalachian State University, I. W. Carpenter, Jr. Herbarium (BOON)",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
5a7d32b5-4d55-463b-a9cd-6b909057b145,,,,,,https://bisque.cyverse.org/image_service/image/00-RKBz7eiV6StFBoqhs4JRTQ?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=14305079,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-RKBz7eiV6StFBoqhs4JRTQ?resize=1250&format=jpeg,,,,,,en,,,,,,,,urn:uuid:d98dcf5c-045a-46df-87c4-96d33ba0fca6,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-RKBz7eiV6StFBoqhs4JRTQ?thumbnail=200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-RKBz7eiV6StFBoqhs4JRTQ?resize=4000&format=jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-07 07:54:16,University of Tennessee Vascular Herbarium (TENN),CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
c77c8b2a-7591-46b2-9320-655653670082,,,,,,https://bisque.cyverse.org/image_service/image/00-jsNjWZwiWwYRpbPUTmP38V?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=14305080,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-jsNjWZwiWwYRpbPUTmP38V?resize=1250&format=jpeg,,,,,,en,,,,,,,,urn:uuid:d13069f4-6c4b-4371-ab63-e6e23a1ef55f,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-jsNjWZwiWwYRpbPUTmP38V?thumbnail=200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-jsNjWZwiWwYRpbPUTmP38V?resize=4000&format=jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-07 07:54:16,University of Tennessee Vascular Herbarium (TENN),CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
852e1de9-cf3f-4d43-b00e-afa6730d039a,,,,,,https://bisque.cyverse.org/image_service/image/00-Ys8C7u6BmWMk7t2TwZK58/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=15880997,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-Ys8C7u6BmWMk7t2TwZK58/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:933aab25-c5fd-40ef-aa31-2c47676de12c,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-Ys8C7u6BmWMk7t2TwZK58/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-Ys8C7u6BmWMk7t2TwZK58/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-19 07:52:17,Duke University (DUKE),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
9cce79db-e572-40c2-a810-b0d8b83619bf,,,,,,https://cdn.plantatlas.org/img/specimens/USF/27718.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.plantatlas.org/img/specimens/USF/thumbs/27718.jpg,,Thumbnail,,image/jpeg,,https://creativecommons.org/licenses/by-nc-sa/4.0/,,StillImage,,,,,,,,https://cdn.plantatlas.org/img/specimens/USF/27718.jpg,,,,,,https://creativecommons.org/licenses/by-nc-sa/4.0/,,,"Shortia galacifolia Torr. & A. Gray - USA, Unknown (BARCODE: 27718) - USF Herbarium",http://purl.org/dc/dcmitype/StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of South Florida Herbarium (USF),,https://creativecommons.org/licenses/by-nc-sa/4.0/
7a471850-2f7d-417b-971c-bb64d6569fa1,,,,,,https://bisque.cyverse.org/image_service/image/00-4Yvc5oY6ULVy4j3TAvpTai/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=17095272,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-4Yvc5oY6ULVy4j3TAvpTai/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:b0a43dbb-ef85-4c35-a314-c63d14ceadf6,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-4Yvc5oY6ULVy4j3TAvpTai/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-4Yvc5oY6ULVy4j3TAvpTai/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-25 06:28:09,University of Georgia Herbarium (GA),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
36c94bf8-82b6-439d-868b-9c8e9202d886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,http://mediaphoto.mnhn.fr/media/14414531751887aCsDUP6Micb8DBq,,cc-by,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36c94bf8-82b6-439d-868b-9c8e9202d886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,http://mediaphoto.mnhn.fr/media/1441453175167KQXyWNTQV8AhQ01D,,cc-by,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bfb96e3-554b-40f6-bfc9-2d7dfd29ab55,,,,,,http://sweetgum.nybg.org/images3/3351/200/03946834.jpg,,,,,,,,,,,,,,,,,,eng,,,,,,,,,,,,,,,,,,,,,,,The New York Botanical Garden,,,,,StillImage,,,,,,,image/jpeg,12dfc1e7-2008-45d5-91e2-7f710d8fd9e5,,,,,,https://creativecommons.org/licenses/by/4.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The New York Botanical Garden,,
42d83a15-910d-40eb-a723-a03e421a05fd,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259210_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631658,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259210.jpg,,,,,,en,,,,,,,,urn:uuid:1a0b7b0e-1e46-476b-bd08-091c7389bbe2,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259210_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259210_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-04 07:17:25,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
5315ad1d-6a41-45b8-8cee-431873071738,,,,,,https://bisque.cyverse.org/image_service/image/00-SwXLAxyYq57ccYLVDLHpFQ/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=20387025,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-SwXLAxyYq57ccYLVDLHpFQ/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:1bc839db-6204-4b87-b273-731ded06cf9b,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-SwXLAxyYq57ccYLVDLHpFQ/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-SwXLAxyYq57ccYLVDLHpFQ/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-15 12:09:18,"Appalachian State University, I. W. Carpenter, Jr. Herbarium (BOON)",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
e92e5d9f-9e03-4919-ab76-7790b08e25ca,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259204_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631652,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259204.jpg,,,,,,en,,,,,,,,urn:uuid:043740f4-3cd7-46e3-a80b-60e657c8206c,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259204_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259204_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-04 06:20:33,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
040bb066-3644-4a43-890d-07db50365891,,,,,,,,,http://bgbaseserver.eeb.uconn.edu/DATABASEIMAGES/CONN00108025.JPG,image/jpeg,,,,,,,,,,,,http://mirrors.creativecommons.org/presskit/buttons/80x15/png/by-nc-sa.png,,eng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONN,,,urn:catalog:UConn:CONN:Image:CONN00108025,,,,,,© University of Connecticut,,,specimen image,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G. S. Torrey Herbarium, University of Connecticut",,URL: http://creativecommons.org/licenses/by-nc-sa/4.0/
91675b88-0866-4aa9-871e-d8aa867cf109,,,,,,https://bisque.cyverse.org/image_service/image/00-3fJwDpYRWTNrzzkGapC9vJ?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=6692903,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-3fJwDpYRWTNrzzkGapC9vJ?resize=1250&format=jpeg,,,,,,en,,,,,,,,urn:uuid:4b673a19-3788-4685-a9d7-b7855651602d,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-3fJwDpYRWTNrzzkGapC9vJ?thumbnail=200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-3fJwDpYRWTNrzzkGapC9vJ?resize=4000&format=jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-16 14:45:54,The Florida State University,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
4a3bcc97-f80d-4d39-a604-d4ea7a8d61a2,,,,,,https://bisque.cyverse.org/image_service/image/00-vgtdkoPPG4HP5BTHP6F4xM?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=14305078,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-vgtdkoPPG4HP5BTHP6F4xM?resize=1250&format=jpeg,,,,,,en,,,,,,,,urn:uuid:d1014cc0-40ec-4660-901c-210461ad50f2,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-vgtdkoPPG4HP5BTHP6F4xM?thumbnail=200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-vgtdkoPPG4HP5BTHP6F4xM?resize=4000&format=jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-07 07:54:16,University of Tennessee Vascular Herbarium (TENN),CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
4dd2ab43-e541-49b4-994f-1a8750435b97,,,,,,https://bisque.cyverse.org/image_service/image/00-J3R28mi2infS4eL48Z3bsC/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=16996407,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-J3R28mi2infS4eL48Z3bsC/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:b08f2fd0-08b6-4169-9aa1-6a0c990a22f0,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-J3R28mi2infS4eL48Z3bsC/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-J3R28mi2infS4eL48Z3bsC/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-25 13:22:26,University of North Carolina at Chapel Hill Herbarium (NCU),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
e7b648d7-32f1-4e69-8ceb-a881a0415650,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259217_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631665,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259217.jpg,,,,,,en,,,,,,,,urn:uuid:da1f9660-17b0-4cbc-95ae-960b409c926b,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259217_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259217_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-04 07:20:02,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
7a3ea93e-4f2d-4569-ac14-2cf5a08fdb41,,,,,,https://bisque.cyverse.org/image_service/image/00-nkvRi4gPafAgoyhuttmbZh/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=17626331,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-nkvRi4gPafAgoyhuttmbZh/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:9610e2c3-3fdd-4783-aec2-1a7c18c32b21,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-nkvRi4gPafAgoyhuttmbZh/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-nkvRi4gPafAgoyhuttmbZh/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-19 14:14:53,East Carolina University Herbarium (ECUH),CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
f2a6b75f-abb9-41e6-93da-abd74a86be2a,,,,,,https://bisque.cyverse.org/image_service/image/00-rSvrNDs3MPPg9NyZ3WAvYe?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=6692897,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-rSvrNDs3MPPg9NyZ3WAvYe?resize=1250&format=jpeg,,,,,,en,,,,,,,,urn:uuid:4b3d710c-be0c-476d-95ba-a2b5393ddc67,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-rSvrNDs3MPPg9NyZ3WAvYe?thumbnail=200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-rSvrNDs3MPPg9NyZ3WAvYe?resize=4000&format=jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-16 14:45:54,The Florida State University,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
7996be2a-5d2b-4c3a-98b1-feea174b4eba,,,,,,https://bisque.cyverse.org/image_service/image/00-V3SunauK7PRjjRdyaifhT8?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=14305082,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-V3SunauK7PRjjRdyaifhT8?resize=1250&format=jpeg,,,,,,en,,,,,,,,urn:uuid:1f746eaf-844c-41cc-b004-7d7d30c2ff21,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-V3SunauK7PRjjRdyaifhT8?thumbnail=200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-V3SunauK7PRjjRdyaifhT8?resize=4000&format=jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-07 07:54:16,University of Tennessee Vascular Herbarium (TENN),CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
5dbd9d7f-054e-4ecb-9346-1e5d8287007b,,,,,,http://collections.nmnh.si.edu/media/index.php?irn=13291551,,,,,,,,,,,,,,,,,,,,,,,,,"Smithsonian Institution, NMNH, Botany",,,,Specimen/Object,,,,,,,,,,,,Conveyor Belt,image/jpeg,,,"US National Herbarium, Department of Botany, NMNH, Smithsonian Institution",image,,,,,,Barcode 01103842,,http://collections.nmnh.si.edu/media/index.php?irn=13291551,,,,,,,,,01103842.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6901,9008,,,,,,,,,,,,,https://www.si.edu/Termsofuse
5251432d-d76e-41ec-aeda-8bff1197607f,,,,,,https://bisque.cyverse.org/image_service/image/00-nLU7bDRxqPon9XnpfojSz5/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9297878,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-nLU7bDRxqPon9XnpfojSz5/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:0d417203-1696-40a5-8842-4d84bcad5d83,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-nLU7bDRxqPon9XnpfojSz5/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-nLU7bDRxqPon9XnpfojSz5/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12 09:11:06,"University of South Carolina, A. C. Moore Herbarium (USCH)",CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
b6d8521a-0ad5-43ee-8936-21c0abd2f231,,,,,,https://bisque.cyverse.org/image_service/image/00-KBAJXmX22NWp6cm2npwnT6/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=16996401,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-KBAJXmX22NWp6cm2npwnT6/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:d694b46f-4971-46e1-b32c-3d1335ceeb16,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-KBAJXmX22NWp6cm2npwnT6/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-KBAJXmX22NWp6cm2npwnT6/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-25 13:22:26,University of North Carolina at Chapel Hill Herbarium (NCU),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
7d5843d8-47ec-437f-953c-75a7af356f6b,,,,,,https://bisque.cyverse.org/image_service/image/00-8qYES4DhAhcaT4hFVv6ohM/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=20387033,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-8qYES4DhAhcaT4hFVv6ohM/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:c9d02c2e-2409-4d39-95d2-ec1606512932,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-8qYES4DhAhcaT4hFVv6ohM/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-8qYES4DhAhcaT4hFVv6ohM/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-15 12:09:18,"Appalachian State University, I. W. Carpenter, Jr. Herbarium (BOON)",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
f7f2a959-7af6-4f6f-bc5c-303466c45b39,,,,,,,,,http://bgbaseserver.eeb.uconn.edu/DATABASEIMAGES/CONN00108024.JPG,image/jpeg,,,,,,,,,,,,http://mirrors.creativecommons.org/presskit/buttons/80x15/png/by-nc-sa.png,,eng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONN,,,urn:catalog:UConn:CONN:Image:CONN00108024,,,,,,© University of Connecticut,,,specimen image,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G. S. Torrey Herbarium, University of Connecticut",,URL: http://creativecommons.org/licenses/by-nc-sa/4.0/
