x,y,species avg
5347.0,5347.0,0.0644521
5348.0,5348.0,0.24165094
5349.0,5349.0,0.20065677
5350.0,5350.0,0.48543635
5351.0,5351.0,0.087716855
5352.0,5352.0,0.26378775
5353.0,5353.0,0.2518242
5354.0,5354.0,0.04575616
5355.0,5355.0,0.71044815
5356.0,5356.0,0.1716155
5357.0,5357.0,0.034944277
5358.0,5358.0,0.14789417
5359.0,5359.0,0.102559395
5360.0,5360.0,0.2788109
5361.0,5361.0,0.41922918
5362.0,5362.0,0.027888918
5363.0,5363.0,0.27556968
5364.0,5364.0,0.24075681
5365.0,5365.0,0.031955983
5366.0,5366.0,0.22784129
5367.0,5367.0,0.036801424
5368.0,5368.0,0.17929389
5369.0,5369.0,0.27026165
5370.0,5370.0,0.024208598
5371.0,5371.0,0.18813455
5372.0,5372.0,0.3793749
5373.0,5373.0,0.025796028
5374.0,5374.0,0.23749945
5375.0,5375.0,0.16708153
5376.0,5376.0,0.024199609
5377.0,5377.0,0.14209822
5378.0,5378.0,0.026826527
5379.0,5379.0,0.17165992
5380.0,5380.0,0.107405856
5381.0,5381.0,0.3479162
5382.0,5382.0,0.5932149
5383.0,5383.0,0.030105187
5384.0,5384.0,0.26776657
5385.0,5385.0,0.037088476
5386.0,5386.0,0.23791257
5387.0,5387.0,0.58470917
5388.0,5388.0,0.90802497
5389.0,5389.0,0.25530577
5390.0,5390.0,0.16282968
5391.0,5391.0,0.049134694
5392.0,5392.0,0.053705715
5393.0,5393.0,0.48439497
5394.0,5394.0,0.27126527
5395.0,5395.0,0.22489375
5396.0,5396.0,0.4933168
5397.0,5397.0,0.31687617
5398.0,5398.0,0.31701732
5399.0,5399.0,0.297249
5400.0,5400.0,0.025210714
5401.0,5401.0,0.21398357
5402.0,5402.0,0.033434667
5403.0,5403.0,0.17597634
5404.0,5404.0,0.5971449
5405.0,5405.0,0.14049366
5406.0,5406.0,0.42855468
5407.0,5407.0,0.048910882
5408.0,5408.0,0.0954079
5409.0,5409.0,0.21544325
5410.0,5410.0,0.1713234
5411.0,5411.0,0.12955707
5412.0,5412.0,0.1774577
5413.0,5413.0,0.35298496
5414.0,5414.0,0.3492451
5415.0,5415.0,0.14820722
5416.0,5416.0,0.31361425
5417.0,5417.0,0.2111296
5418.0,5418.0,0.6631055
5419.0,5419.0,0.31906414
5420.0,5420.0,0.15037675
5421.0,5421.0,0.2426735
5422.0,5422.0,0.28940073
5423.0,5423.0,0.34245586
5424.0,5424.0,0.21289779
5425.0,5425.0,0.12894005
5426.0,5426.0,0.05177905
5427.0,5427.0,0.16606742
5428.0,5428.0,0.71646416
5429.0,5429.0,0.2816679
5430.0,5430.0,0.3280393
5431.0,5431.0,0.19073178
5432.0,5432.0,0.26901603
5433.0,5433.0,0.33462274
5434.0,5434.0,0.2428758
5435.0,5435.0,0.21340708
5436.0,5436.0,0.1693266
5437.0,5437.0,0.3209096
5438.0,5438.0,0.2057876
5439.0,5439.0,0.18015625
5440.0,5440.0,0.030251903
5441.0,5441.0,0.30658787
5442.0,5442.0,0.112292595
5443.0,5443.0,0.34519225
5444.0,5444.0,0.1414177
5445.0,5445.0,0.1650297
5446.0,5446.0,0.03305549
5447.0,5447.0,0.17976108
5448.0,5448.0,0.20817223
5449.0,5449.0,0.22607808
5450.0,5450.0,0.0274721
5451.0,5451.0,0.030564636
5452.0,5452.0,0.37996903
5453.0,5453.0,0.040586602
5454.0,5454.0,0.033039354
5455.0,5455.0,0.6762191
5456.0,5456.0,0.28310597
5457.0,5457.0,0.34351325
5458.0,5458.0,0.20893799
5459.0,5459.0,0.05143731
5460.0,5460.0,0.27581254
5461.0,5461.0,0.021626031
5462.0,5462.0,0.51480687
5463.0,5463.0,0.22862403
5464.0,5464.0,0.18351324
5465.0,5465.0,0.16332336
5466.0,5466.0,0.23139407
5467.0,5467.0,0.4361477
5468.0,5468.0,0.15274014
5469.0,5469.0,0.23512582
5470.0,5470.0,0.007895249
5471.0,5471.0,0.3106671
5472.0,5472.0,0.72935283
5473.0,5473.0,0.35782623
5474.0,5474.0,0.26026982
5475.0,5475.0,0.17073023
5476.0,5476.0,0.24336888
5477.0,5477.0,0.21713991
5478.0,5478.0,0.19539687
5479.0,5479.0,0.0838664
5480.0,5480.0,0.12725034
5481.0,5481.0,0.38168994
5482.0,5482.0,0.19403712
5483.0,5483.0,0.3027601
5484.0,5484.0,0.15566215
5485.0,5485.0,0.19426823
5486.0,5486.0,0.024799004
5487.0,5487.0,0.7965881
5488.0,5488.0,0.10069222
5489.0,5489.0,0.031992134
5490.0,5490.0,0.1037164
5491.0,5491.0,0.17182507
5492.0,5492.0,0.2135332
5493.0,5493.0,0.30862528
5494.0,5494.0,0.10146643
5495.0,5495.0,0.09842525
5496.0,5496.0,0.13220982
5497.0,5497.0,0.39605066
5498.0,5498.0,0.057175975
5499.0,5499.0,0.28378794
5500.0,5500.0,0.30209747
5501.0,5501.0,0.19075646
5502.0,5502.0,0.03109939
5503.0,5503.0,0.2130631
5504.0,5504.0,0.042789526
5505.0,5505.0,0.15699169
5506.0,5506.0,0.03760366
5507.0,5507.0,0.14584263
5508.0,5508.0,0.18035866
5509.0,5509.0,0.4283459
5510.0,5510.0,0.13736579
5511.0,5511.0,0.030787969
5512.0,5512.0,0.3698222
5513.0,5513.0,0.23404095
5514.0,5514.0,0.23581605
5515.0,5515.0,0.2686535
5516.0,5516.0,0.4271182
5517.0,5517.0,0.0937648
5518.0,5518.0,0.19005267
5519.0,5519.0,0.31004444
5520.0,5520.0,0.031558905
5521.0,5521.0,0.24238476
5522.0,5522.0,0.5835416
5523.0,5523.0,0.1544681
5524.0,5524.0,0.021069914
5525.0,5525.0,0.08100401
5526.0,5526.0,0.2722595
5527.0,5527.0,0.15351276
5528.0,5528.0,0.12738183
5529.0,5529.0,0.13676263
5530.0,5530.0,0.29426125
5531.0,5531.0,0.23867081
5532.0,5532.0,0.03063579
5533.0,5533.0,0.11799429
5534.0,5534.0,0.22823267
5535.0,5535.0,0.6368594
5536.0,5536.0,0.17006083
5537.0,5537.0,0.20950918
5538.0,5538.0,0.05426299
5539.0,5539.0,0.17008303
5540.0,5540.0,0.25400144
5541.0,5541.0,0.4397745
5542.0,5542.0,0.39832523
5543.0,5543.0,0.2818245
5544.0,5544.0,0.12961651
5545.0,5545.0,0.20253465
5546.0,5546.0,0.19350186
5547.0,5547.0,0.2795484
5548.0,5548.0,0.37408876
5549.0,5549.0,0.11899284
5550.0,5550.0,0.4099845
5551.0,5551.0,0.27532554
5552.0,5552.0,0.3227073
5553.0,5553.0,0.4002005
5554.0,5554.0,0.02492647
5555.0,5555.0,0.02516816
5556.0,5556.0,0.09085907
5557.0,5557.0,0.24852164
5558.0,5558.0,0.07731626
5559.0,5559.0,0.22073528
5560.0,5560.0,0.1526184
5561.0,5561.0,0.29182103
5562.0,5562.0,0.026681365
5563.0,5563.0,0.356092
5564.0,5564.0,0.12420341
5565.0,5565.0,0.14764996
5566.0,5566.0,0.23734958
5567.0,5567.0,0.30248046
5568.0,5568.0,0.029935379
5569.0,5569.0,0.23491162
5570.0,5570.0,0.21188252
5571.0,5571.0,0.032455288
5572.0,5572.0,0.24234295
5573.0,5573.0,0.30457735
5574.0,5574.0,0.053818066
5575.0,5575.0,0.19613089
5576.0,5576.0,0.059796963
5577.0,5577.0,0.2314649
5578.0,5578.0,0.057843048
5579.0,5579.0,0.24584311
5580.0,5580.0,0.024353905
5581.0,5581.0,0.12613323
5582.0,5582.0,0.15635842
5583.0,5583.0,0.032058243
5584.0,5584.0,0.23662637
5585.0,5585.0,0.08120538
5586.0,5586.0,0.18206237
5587.0,5587.0,0.09876193
5588.0,5588.0,0.24557865
5589.0,5589.0,0.45606816
5590.0,5590.0,0.21195161
5591.0,5591.0,0.082191184
5592.0,5592.0,0.23222545
5593.0,5593.0,0.2064007
5594.0,5594.0,0.1491575
5595.0,5595.0,0.51957244
5596.0,5596.0,0.2470411
5597.0,5597.0,0.1482528
5598.0,5598.0,0.32309532
5599.0,5599.0,0.16409753
5600.0,5600.0,0.11751445
5601.0,5601.0,0.16598001
5602.0,5602.0,0.0658057
5603.0,5603.0,0.087359354
5604.0,5604.0,0.033852298
5605.0,5605.0,0.17590977
5606.0,5606.0,0.007880688
5607.0,5607.0,0.24516441
5608.0,5608.0,0.33842373
5609.0,5609.0,0.14641072
5610.0,5610.0,0.3446413
5611.0,5611.0,0.017082583
5612.0,5612.0,0.22436409
5613.0,5613.0,0.2643384
5614.0,5614.0,0.21889676
5615.0,5615.0,0.17562433
5616.0,5616.0,0.3449604
5617.0,5617.0,0.26217866
5618.0,5618.0,0.033213455
5619.0,5619.0,0.15219851
5620.0,5620.0,0.038627896
5621.0,5621.0,0.33839902
5622.0,5622.0,0.044125635
5623.0,5623.0,0.03426454
5624.0,5624.0,0.019188436
5625.0,5625.0,0.027346766
5626.0,5626.0,0.6024367
5627.0,5627.0,0.024397373
5628.0,5628.0,0.051166993
5629.0,5629.0,0.7437134
5630.0,5630.0,0.20470068
5631.0,5631.0,0.08866119
5632.0,5632.0,0.22734566
5633.0,5633.0,0.3939113
5634.0,5634.0,0.42283148
5635.0,5635.0,0.1131081
5636.0,5636.0,0.09675395
5637.0,5637.0,0.38258368
5638.0,5638.0,0.13289644
5639.0,5639.0,0.10401377
5640.0,5640.0,0.6483895
5641.0,5641.0,0.38890412
5642.0,5642.0,0.2706234
5643.0,5643.0,0.052361235
5644.0,5644.0,0.5861288
5645.0,5645.0,0.073547505
5646.0,5646.0,0.032685254
5647.0,5647.0,0.8258936
5648.0,5648.0,0.26674438
5649.0,5649.0,0.29037747
5650.0,5650.0,0.17065737
5651.0,5651.0,0.061661605
5652.0,5652.0,0.17325321
5653.0,5653.0,0.16557193
5654.0,5654.0,0.19936651
5655.0,5655.0,0.16807877
5656.0,5656.0,0.13316923
5657.0,5657.0,0.030107537
5658.0,5658.0,0.19738844
5659.0,5659.0,0.17822592
5660.0,5660.0,0.064533725
5661.0,5661.0,0.23666875
5662.0,5662.0,0.17216684
5663.0,5663.0,0.29275993
5664.0,5664.0,0.04396404
5665.0,5665.0,0.23190397
5666.0,5666.0,0.12818465
5667.0,5667.0,0.28403646
5668.0,5668.0,0.04503017
5669.0,5669.0,0.35714564
5670.0,5670.0,0.10414285
5671.0,5671.0,0.037613202
5672.0,5672.0,0.16136178
5673.0,5673.0,0.20486236
5674.0,5674.0,0.11880822
5675.0,5675.0,0.047024075
5676.0,5676.0,0.034961537
5677.0,5677.0,0.17269206
5678.0,5678.0,0.27899048
5679.0,5679.0,0.9128088
5680.0,5680.0,0.19171517
5681.0,5681.0,0.15352775
5682.0,5682.0,0.17852387
5683.0,5683.0,0.36423266
5684.0,5684.0,0.21099204
5685.0,5685.0,0.39106867
5686.0,5686.0,0.4722879
5687.0,5687.0,0.03184569
5688.0,5688.0,0.25415596
5689.0,5689.0,0.6059249
5690.0,5690.0,0.07117872
5691.0,5691.0,0.20310026
5692.0,5692.0,0.16063212
5693.0,5693.0,0.08702569
5694.0,5694.0,0.18154523
5695.0,5695.0,0.075577974
5696.0,5696.0,0.50810564
5697.0,5697.0,0.025672005
5698.0,5698.0,0.48387566
5699.0,5699.0,0.2952919
5700.0,5700.0,0.08350224
5701.0,5701.0,0.3261392
5702.0,5702.0,0.11949476
5703.0,5703.0,0.031966794
5704.0,5704.0,0.09656752
5705.0,5705.0,0.34443423
5706.0,5706.0,0.13149352
5707.0,5707.0,0.033673946
5708.0,5708.0,0.20945308
5709.0,5709.0,0.20358449
5710.0,5710.0,0.15046701
5711.0,5711.0,0.25359422
5712.0,5712.0,0.02140795
5713.0,5713.0,0.28197446
5714.0,5714.0,0.053183082
5715.0,5715.0,0.29380348
5716.0,5716.0,0.15938184
5717.0,5717.0,0.24886091
5718.0,5718.0,0.49882162
5719.0,5719.0,0.22150204
5720.0,5720.0,0.347022
5721.0,5721.0,0.14695585
5722.0,5722.0,0.5812476
5723.0,5723.0,0.5791027
5724.0,5724.0,0.17631635
5725.0,5725.0,0.18507633
5726.0,5726.0,0.07987378
5727.0,5727.0,0.47477332
5728.0,5728.0,0.024162745
5729.0,5729.0,0.24770957
5730.0,5730.0,0.38468906
5731.0,5731.0,0.17163408
5732.0,5732.0,0.13407709
5733.0,5733.0,0.36037806
5734.0,5734.0,0.119707555
5735.0,5735.0,0.14980772
5736.0,5736.0,0.043293335
5737.0,5737.0,0.36613816
5738.0,5738.0,0.027317017
5739.0,5739.0,0.3309888
5740.0,5740.0,0.10205474
5741.0,5741.0,0.25428206
5742.0,5742.0,0.21602741
5743.0,5743.0,0.16411814
5744.0,5744.0,0.048193876
5745.0,5745.0,0.07359868
5746.0,5746.0,0.028011296
5747.0,5747.0,0.039091334
5748.0,5748.0,0.44666812
5749.0,5749.0,0.1538241
5750.0,5750.0,0.49349222
5751.0,5751.0,0.14747618
5752.0,5752.0,0.3519691
5753.0,5753.0,0.22759707
5754.0,5754.0,0.14586407
5755.0,5755.0,0.15586145
5756.0,5756.0,0.09769308
5757.0,5757.0,0.21301524
5758.0,5758.0,0.3365083
5759.0,5759.0,0.14690576
5760.0,5760.0,0.27565542
5761.0,5761.0,0.18398708
5762.0,5762.0,0.2543257
5763.0,5763.0,0.5320067
5764.0,5764.0,0.05040494
5765.0,5765.0,0.26054707
5766.0,5766.0,0.36255458
5767.0,5767.0,0.020425478
5768.0,5768.0,0.0710103
5769.0,5769.0,0.22479258
5770.0,5770.0,0.39040527
5771.0,5771.0,0.12237457
5772.0,5772.0,0.16978917
5773.0,5773.0,0.33508044
5774.0,5774.0,0.35499305
5775.0,5775.0,0.2738552
5776.0,5776.0,0.037804164
5777.0,5777.0,0.45071813
5778.0,5778.0,0.083924584
5779.0,5779.0,0.02693668
5780.0,5780.0,0.41567045
5781.0,5781.0,0.22546017
5782.0,5782.0,0.18131645
5783.0,5783.0,0.1676685
5784.0,5784.0,0.070688605
5785.0,5785.0,0.15370405
5786.0,5786.0,0.3364935
5787.0,5787.0,0.36958125
5788.0,5788.0,0.031560693
5789.0,5789.0,0.038348418
5790.0,5790.0,0.13343385
5791.0,5791.0,0.4119595
5792.0,5792.0,0.314937
5793.0,5793.0,0.27986398
5794.0,5794.0,0.16475396
5795.0,5795.0,0.5867942
5796.0,5796.0,0.12049736
5797.0,5797.0,0.1265207
5798.0,5798.0,0.87055284
5799.0,5799.0,0.15446049
5800.0,5800.0,0.46302572
5801.0,5801.0,0.25291234
5802.0,5802.0,0.04038287
5803.0,5803.0,0.32671553
5804.0,5804.0,0.030085493
5805.0,5805.0,0.21570934
5806.0,5806.0,0.061844286
5807.0,5807.0,0.22976027
5808.0,5808.0,0.3838387
5809.0,5809.0,0.4733678
5810.0,5810.0,0.026339442
5811.0,5811.0,0.14665218
5812.0,5812.0,0.2337265
5813.0,5813.0,0.2172396
5814.0,5814.0,0.0964542
5815.0,5815.0,0.17490387
5816.0,5816.0,0.458808
5817.0,5817.0,0.020589368
5818.0,5818.0,0.21155515
5819.0,5819.0,0.20650086
5820.0,5820.0,0.17084675
5821.0,5821.0,0.32154456
5822.0,5822.0,0.23665106
5823.0,5823.0,0.15258452
5824.0,5824.0,0.15583685
5825.0,5825.0,0.025042119
5826.0,5826.0,0.144376
5827.0,5827.0,0.25917983
5828.0,5828.0,0.019970993
5829.0,5829.0,0.21272796
5830.0,5830.0,0.16308904
5831.0,5831.0,0.19197203
5832.0,5832.0,0.15916322
5833.0,5833.0,0.28988323
5834.0,5834.0,0.22965224
5835.0,5835.0,0.1842499
5836.0,5836.0,0.14968884
5837.0,5837.0,0.14476074
5838.0,5838.0,0.1373181
5839.0,5839.0,0.1929692
5840.0,5840.0,0.025352124
5841.0,5841.0,0.1431669
5842.0,5842.0,0.16368723
5843.0,5843.0,0.03441164
5844.0,5844.0,0.67533696
5845.0,5845.0,0.039461598
5846.0,5846.0,0.20001785
5847.0,5847.0,0.1551293
5848.0,5848.0,0.009924271
5849.0,5849.0,0.4057392
5850.0,5850.0,0.16897266
5851.0,5851.0,0.14834718
5852.0,5852.0,0.23268473
5853.0,5853.0,0.06691996
5854.0,5854.0,0.553992
5855.0,5855.0,0.3630718
5856.0,5856.0,0.22187209
5857.0,5857.0,0.34342924
5858.0,5858.0,0.16356376
5859.0,5859.0,0.6724252
5860.0,5860.0,0.10462156
5861.0,5861.0,0.19924287
5862.0,5862.0,0.1031053
5863.0,5863.0,0.09991136
5864.0,5864.0,0.16945699
5865.0,5865.0,0.13837391
5866.0,5866.0,0.21975738
5867.0,5867.0,0.19943772
5868.0,5868.0,0.11868486
5869.0,5869.0,0.17327754
5870.0,5870.0,0.26157993
5871.0,5871.0,0.11297298
5872.0,5872.0,0.15066946
5873.0,5873.0,0.042034104
5874.0,5874.0,0.13994142
5875.0,5875.0,0.19449835
5876.0,5876.0,0.23950763
5877.0,5877.0,0.16191949
5878.0,5878.0,0.42627895
5879.0,5879.0,0.49802464
5880.0,5880.0,0.10434511
5881.0,5881.0,0.3618456
5882.0,5882.0,0.28547424
5883.0,5883.0,0.36784604
5884.0,5884.0,0.37833193
5885.0,5885.0,0.097069204
5886.0,5886.0,0.0239645
5887.0,5887.0,0.20732786
5888.0,5888.0,0.36844805
5889.0,5889.0,0.21971005
5890.0,5890.0,0.44363913
5891.0,5891.0,0.15822421
5892.0,5892.0,0.13297886
5893.0,5893.0,0.11552303
5894.0,5894.0,0.16545251
5895.0,5895.0,0.21901245
5896.0,5896.0,0.3185661
5897.0,5897.0,0.25010598
5898.0,5898.0,0.073099986
5899.0,5899.0,0.4871932
5900.0,5900.0,0.1567689
5901.0,5901.0,0.02917113
5902.0,5902.0,0.08685889
5903.0,5903.0,0.49733004
5904.0,5904.0,0.08620434
5905.0,5905.0,0.1933836
5906.0,5906.0,0.046818368
5907.0,5907.0,0.87316275
5908.0,5908.0,0.098481715
5909.0,5909.0,0.12186298
5910.0,5910.0,0.16434504
5911.0,5911.0,0.38947526
5912.0,5912.0,0.27846092
5913.0,5913.0,0.29876527
5914.0,5914.0,0.4382699
5915.0,5915.0,0.11942935
5916.0,5916.0,0.12435139
5917.0,5917.0,0.17511538
5918.0,5918.0,0.2098685
5919.0,5919.0,0.029509451
5920.0,5920.0,0.27331275
5921.0,5921.0,0.2868465
5922.0,5922.0,0.35535586
5923.0,5923.0,0.32309014
5924.0,5924.0,0.38689843
5925.0,5925.0,0.28214717
5926.0,5926.0,0.033282124
5927.0,5927.0,0.14180306
5928.0,5928.0,0.3670462
5929.0,5929.0,0.18831974
5930.0,5930.0,0.33510795
5931.0,5931.0,0.16442561
5932.0,5932.0,0.18954329
5933.0,5933.0,0.7373819
5934.0,5934.0,0.030550651
5935.0,5935.0,0.1765572
5936.0,5936.0,0.17112517
5937.0,5937.0,0.16185957
5938.0,5938.0,0.09573594
5939.0,5939.0,0.14718816
5940.0,5940.0,0.33240405
5941.0,5941.0,0.16663375
5942.0,5942.0,0.08205294
5943.0,5943.0,0.12660591
5944.0,5944.0,0.19396761
5945.0,5945.0,0.37681663
5946.0,5946.0,0.043556362
5947.0,5947.0,0.23122033
5948.0,5948.0,0.45971924
5949.0,5949.0,0.024283864
5950.0,5950.0,0.030925382
5951.0,5951.0,0.18430948
5952.0,5952.0,0.4797421
5953.0,5953.0,0.12867339
5954.0,5954.0,0.031757135
5955.0,5955.0,0.335508
5956.0,5956.0,0.2562906
5957.0,5957.0,0.19633196
5958.0,5958.0,0.21206486
5959.0,5959.0,0.018821565
5960.0,5960.0,0.0736577
5961.0,5961.0,0.04036383
5962.0,5962.0,0.10148283
5963.0,5963.0,0.026756981
5964.0,5964.0,0.18546177
5965.0,5965.0,0.048382573
5966.0,5966.0,0.32155478
5967.0,5967.0,0.026818987
5968.0,5968.0,0.2322968
5969.0,5969.0,0.25291488
5970.0,5970.0,0.124841884
5971.0,5971.0,0.16118251
5972.0,5972.0,0.1230832
5973.0,5973.0,0.07863572
5974.0,5974.0,0.23347549
5975.0,5975.0,0.32166767
5976.0,5976.0,0.23331055
5977.0,5977.0,0.10106024
5978.0,5978.0,0.1261811
5979.0,5979.0,0.55554515
5980.0,5980.0,0.08026333
5981.0,5981.0,0.23285912
5982.0,5982.0,0.030794227
5983.0,5983.0,0.026241139
5984.0,5984.0,0.025601242
5985.0,5985.0,0.04978215
5986.0,5986.0,0.15678531
5987.0,5987.0,0.14822178
5988.0,5988.0,0.027658941
5989.0,5989.0,0.1298816
5990.0,5990.0,0.360568
5991.0,5991.0,0.2138708
5992.0,5992.0,0.32513845
5993.0,5993.0,0.053468373
5994.0,5994.0,0.19141099
5995.0,5995.0,0.13221425
5996.0,5996.0,0.12821554
5997.0,5997.0,0.09804561
5998.0,5998.0,0.11870234
5999.0,5999.0,0.17559387
6000.0,6000.0,0.046028003
6001.0,6001.0,0.20397808
6002.0,6002.0,0.33456287
6003.0,6003.0,0.03187534
6004.0,6004.0,0.029667063
6005.0,6005.0,0.2277668
6006.0,6006.0,0.20478345
6007.0,6007.0,0.16412534
6008.0,6008.0,0.14581099
6009.0,6009.0,0.24606577
6010.0,6010.0,0.18159796
6011.0,6011.0,0.4050015
6012.0,6012.0,0.14240204
6013.0,6013.0,0.29981706
6014.0,6014.0,0.023775056
6015.0,6015.0,0.5362139
6016.0,6016.0,0.17866322
6017.0,6017.0,0.3072888
6018.0,6018.0,0.18201642
6019.0,6019.0,0.19911572
6020.0,6020.0,0.2487757
6021.0,6021.0,0.5945534
6022.0,6022.0,0.75933796
6023.0,6023.0,0.18341643
6024.0,6024.0,0.09951762
6025.0,6025.0,0.39614692
6026.0,6026.0,0.3644123
6027.0,6027.0,0.31191143
6028.0,6028.0,0.087240204
6029.0,6029.0,0.06468632
6030.0,6030.0,0.2295595
6031.0,6031.0,0.3153867
6032.0,6032.0,0.17670876
6033.0,6033.0,0.07161497
6034.0,6034.0,0.09648836
6035.0,6035.0,0.20875706
6036.0,6036.0,0.31077397
6037.0,6037.0,0.030479625
6038.0,6038.0,0.43932247
6039.0,6039.0,0.28104344
6040.0,6040.0,0.3494874
6041.0,6041.0,0.11650105
6042.0,6042.0,0.020675857
6043.0,6043.0,0.03545726
6044.0,6044.0,0.2037968
6045.0,6045.0,0.34790036
6046.0,6046.0,0.18401507
6047.0,6047.0,0.1558164
6048.0,6048.0,0.14840093
6049.0,6049.0,0.571677
6050.0,6050.0,0.051351923
6051.0,6051.0,0.18387423
6052.0,6052.0,0.2927994
6053.0,6053.0,0.26066715
6054.0,6054.0,0.17905258
6055.0,6055.0,0.36387625
6056.0,6056.0,0.3239842
6057.0,6057.0,0.35143283
6058.0,6058.0,0.14163703
6059.0,6059.0,0.15568244
6060.0,6060.0,0.22587454
6061.0,6061.0,0.11219714
6062.0,6062.0,0.3166602
6063.0,6063.0,0.25738382
6064.0,6064.0,0.1914896
6065.0,6065.0,0.34650156
6066.0,6066.0,0.24830279
6067.0,6067.0,0.04435325
6068.0,6068.0,0.051302366
6069.0,6069.0,0.060511675
6070.0,6070.0,0.09487184
6071.0,6071.0,0.11759414
6072.0,6072.0,0.041982975
6073.0,6073.0,0.14055614
6074.0,6074.0,0.16726206
6075.0,6075.0,0.17840695
6076.0,6076.0,0.27583757
6077.0,6077.0,0.236044
6078.0,6078.0,0.151058
6079.0,6079.0,0.18622941
6080.0,6080.0,0.045004755
6081.0,6081.0,0.19136073
6082.0,6082.0,0.11580306
6083.0,6083.0,0.27403602
6084.0,6084.0,0.043590598
6085.0,6085.0,0.30015168
6086.0,6086.0,0.029930457
6087.0,6087.0,0.029333882
6088.0,6088.0,0.20065261
6089.0,6089.0,0.5762625
6090.0,6090.0,0.11863132
6091.0,6091.0,0.21219312
6092.0,6092.0,0.11225306
6093.0,6093.0,0.10795557
6094.0,6094.0,0.28025588
6095.0,6095.0,0.3905025
6096.0,6096.0,0.17039819
6097.0,6097.0,0.383631
6098.0,6098.0,0.24713705
6099.0,6099.0,0.18008232
6100.0,6100.0,0.11391988
6101.0,6101.0,0.15242465
6102.0,6102.0,0.47585294
6103.0,6103.0,0.0225655
6104.0,6104.0,0.24168201
6105.0,6105.0,0.2219062
6106.0,6106.0,0.16881996
6107.0,6107.0,0.29253444
6108.0,6108.0,0.3331346
6109.0,6109.0,0.07782848
6110.0,6110.0,0.23569185
6111.0,6111.0,0.21913765
6112.0,6112.0,0.19881094
6113.0,6113.0,0.70611876
6114.0,6114.0,0.17677134
6115.0,6115.0,0.040746044
6116.0,6116.0,0.034539424
6117.0,6117.0,0.05320572
6118.0,6118.0,0.1298041
6119.0,6119.0,0.031120233
6120.0,6120.0,0.20157553
6121.0,6121.0,0.041728258
6122.0,6122.0,0.32701692
6123.0,6123.0,0.23517415
6124.0,6124.0,0.041864116
6125.0,6125.0,0.6230408
6126.0,6126.0,0.45742673
6127.0,6127.0,0.0204054
6128.0,6128.0,0.17913495
6129.0,6129.0,0.13087906
6130.0,6130.0,0.25673044
6131.0,6131.0,0.059098564
6132.0,6132.0,0.056155723
6133.0,6133.0,0.11610477
6134.0,6134.0,0.1959262
6135.0,6135.0,0.17218658
6136.0,6136.0,0.026967304
6137.0,6137.0,0.23448543
6138.0,6138.0,0.03531463
6139.0,6139.0,0.16576304
6140.0,6140.0,0.03099963
6141.0,6141.0,0.12071767
6142.0,6142.0,0.5274598
6143.0,6143.0,0.028785884
6144.0,6144.0,0.35964102
6145.0,6145.0,0.14421582
6146.0,6146.0,0.13047022
6147.0,6147.0,0.19922964
6148.0,6148.0,0.15883505
6149.0,6149.0,0.22851309
6150.0,6150.0,0.511385
6151.0,6151.0,0.17654923
6152.0,6152.0,0.28796682
6153.0,6153.0,0.29182902
6154.0,6154.0,0.13319176
6155.0,6155.0,0.70841223
6156.0,6156.0,0.4494024
6157.0,6157.0,0.29615018
6158.0,6158.0,0.12849963
6159.0,6159.0,0.20301968
6160.0,6160.0,0.0717838
6161.0,6161.0,0.23843797
6162.0,6162.0,0.19249378
6163.0,6163.0,0.7117889
6164.0,6164.0,0.019608695
6165.0,6165.0,0.16609575
6166.0,6166.0,0.31884196
6167.0,6167.0,0.043498218
6168.0,6168.0,0.11438407
6169.0,6169.0,0.024300067
6170.0,6170.0,0.47599542
6171.0,6171.0,0.18850102
6172.0,6172.0,0.049332835
6173.0,6173.0,0.23320158
6174.0,6174.0,0.071218185
6175.0,6175.0,0.07264878
6176.0,6176.0,0.14636384
6177.0,6177.0,0.16547868
6178.0,6178.0,0.49737835
6179.0,6179.0,0.24672678
6180.0,6180.0,0.22515173
6181.0,6181.0,0.02548497
6182.0,6182.0,0.15092693
6183.0,6183.0,0.17646344
6184.0,6184.0,0.22612998
6185.0,6185.0,0.10398159
6186.0,6186.0,0.022857176
6187.0,6187.0,0.012521226
6188.0,6188.0,0.26181138
6189.0,6189.0,0.42249915
6190.0,6190.0,0.05727364
6191.0,6191.0,0.34377176
6192.0,6192.0,0.22421367
6193.0,6193.0,0.21747687
6194.0,6194.0,0.19402629
6195.0,6195.0,0.20732376
6196.0,6196.0,0.25521332
6197.0,6197.0,0.24030013
6198.0,6198.0,0.37502265
6199.0,6199.0,0.4271524
6200.0,6200.0,0.2183995
6201.0,6201.0,0.040701043
6202.0,6202.0,0.8247454
6203.0,6203.0,0.16572851
6204.0,6204.0,0.034055475
6205.0,6205.0,0.20350528
6206.0,6206.0,0.22780612
6207.0,6207.0,0.09715865
6208.0,6208.0,0.41730222
6209.0,6209.0,0.18610275
6210.0,6210.0,0.13509811
6211.0,6211.0,0.65552026
6212.0,6212.0,0.26871288
6213.0,6213.0,0.1033344
6214.0,6214.0,0.1701156
6215.0,6215.0,0.16122572
6216.0,6216.0,0.4665848
6217.0,6217.0,0.15880151
6218.0,6218.0,0.17836638
6219.0,6219.0,0.16672133
6220.0,6220.0,0.08209689
6221.0,6221.0,0.16538432
