x,y,species min
4674.0,4674.0,0.049243763
4675.0,4675.0,0.056249645
4676.0,4676.0,0.048506755
4677.0,4677.0,0.06413595
4678.0,4678.0,0.09788655
4679.0,4679.0,0.02376459
4680.0,4680.0,0.0460342
4681.0,4681.0,0.5365497
4682.0,4682.0,0.029588368
4683.0,4683.0,0.19449997
4684.0,4684.0,0.18974091
4685.0,4685.0,0.004620831
4686.0,4686.0,0.19261342
4687.0,4687.0,0.012347723
4688.0,4688.0,0.27826726
4689.0,4689.0,0.13523322
4690.0,4690.0,0.43892187
4691.0,4691.0,0.17825748
4692.0,4692.0,0.030894553
4693.0,4693.0,0.016378555
4694.0,4694.0,0.03902507
4695.0,4695.0,0.026104711
4696.0,4696.0,0.10180777
4697.0,4697.0,0.10736078
4698.0,4698.0,0.23780352
4699.0,4699.0,0.115479484
4700.0,4700.0,0.00636431
4701.0,4701.0,0.083584055
4702.0,4702.0,0.03135084
4703.0,4703.0,0.009932882
4704.0,4704.0,0.1866937
4705.0,4705.0,0.022024402
4706.0,4706.0,0.042792723
4707.0,4707.0,0.014451145
4708.0,4708.0,0.08491953
4709.0,4709.0,0.0033147235
4710.0,4710.0,0.20080231
4711.0,4711.0,0.09454279
4712.0,4712.0,0.016596055
4713.0,4713.0,0.025250008
4714.0,4714.0,0.0072628995
4715.0,4715.0,0.012886816
4716.0,4716.0,0.015828108
4717.0,4717.0,0.018733414
4718.0,4718.0,0.005956022
4719.0,4719.0,0.18283777
4720.0,4720.0,0.03124412
4721.0,4721.0,0.36360908
4722.0,4722.0,0.026304226
4723.0,4723.0,0.009466343
4724.0,4724.0,0.6984571
4725.0,4725.0,0.4521005
4726.0,4726.0,0.048100445
4727.0,4727.0,0.46065098
4728.0,4728.0,0.09988838
4729.0,4729.0,0.42152223
4730.0,4730.0,0.020800572
4731.0,4731.0,0.25964317
4732.0,4732.0,0.005694053
4733.0,4733.0,0.059922893
4734.0,4734.0,0.022168294
4735.0,4735.0,0.006076598
4736.0,4736.0,0.29871002
4737.0,4737.0,0.4860907
4738.0,4738.0,0.033674844
4739.0,4739.0,0.012332986
4740.0,4740.0,0.2526491
4741.0,4741.0,0.18352582
4742.0,4742.0,0.08060883
4743.0,4743.0,0.014461709
4744.0,4744.0,0.03383373
4745.0,4745.0,0.2239892
4746.0,4746.0,0.2558724
4747.0,4747.0,0.0029853666
4748.0,4748.0,0.005556919
4749.0,4749.0,0.044739205
4750.0,4750.0,0.049710177
4751.0,4751.0,0.1913634
4752.0,4752.0,0.23761606
4753.0,4753.0,0.4764262
4754.0,4754.0,0.01999944
4755.0,4755.0,0.084732614
4756.0,4756.0,0.13416748
4757.0,4757.0,0.07811331
4758.0,4758.0,0.02807261
4759.0,4759.0,0.33671284
4760.0,4760.0,0.018895341
4761.0,4761.0,0.023653077
4762.0,4762.0,0.09312959
4763.0,4763.0,0.038618483
4764.0,4764.0,0.012401661
4765.0,4765.0,0.24839954
4766.0,4766.0,0.50698835
4767.0,4767.0,0.60057455
4768.0,4768.0,0.4495955
4769.0,4769.0,0.19904044
4770.0,4770.0,0.051352005
4771.0,4771.0,0.5409856
4772.0,4772.0,0.20231041
4773.0,4773.0,0.018637843
4774.0,4774.0,0.026684454
4775.0,4775.0,0.05721794
4776.0,4776.0,0.034645095
4777.0,4777.0,0.047767323
4778.0,4778.0,0.015600917
4779.0,4779.0,0.030608095
4780.0,4780.0,0.023585191
4781.0,4781.0,0.19679129
4782.0,4782.0,0.0144343
4783.0,4783.0,0.005178186
4784.0,4784.0,0.07243352
4785.0,4785.0,0.17603193
4786.0,4786.0,0.20540768
4787.0,4787.0,0.06050235
4788.0,4788.0,0.038419403
4789.0,4789.0,0.1577163
4790.0,4790.0,0.104666956
4791.0,4791.0,0.21466285
4792.0,4792.0,0.20439205
4793.0,4793.0,0.020806741
4794.0,4794.0,0.031048167
4795.0,4795.0,0.08581618
4796.0,4796.0,0.038071923
4797.0,4797.0,0.016547862
4798.0,4798.0,0.18763508
4799.0,4799.0,0.21282904
4800.0,4800.0,0.115572765
4801.0,4801.0,0.10852995
4802.0,4802.0,0.08638624
4803.0,4803.0,0.0073797386
4804.0,4804.0,0.099973425
4805.0,4805.0,0.021739354
4806.0,4806.0,0.023706084
4807.0,4807.0,0.022994358
4808.0,4808.0,0.033142958
4809.0,4809.0,0.058218714
4810.0,4810.0,0.05880257
4811.0,4811.0,0.016448133
4812.0,4812.0,0.0893484
4813.0,4813.0,0.073697515
4814.0,4814.0,0.07141581
4815.0,4815.0,0.012884877
4816.0,4816.0,0.017438699
4817.0,4817.0,0.088006705
4818.0,4818.0,0.06998755
4819.0,4819.0,0.12038083
4820.0,4820.0,0.123153195
4821.0,4821.0,0.61160254
4822.0,4822.0,0.08459963
4823.0,4823.0,0.635248
4824.0,4824.0,0.20215914
4825.0,4825.0,0.103860825
4826.0,4826.0,0.3583958
4827.0,4827.0,0.074385606
4828.0,4828.0,0.12910001
4829.0,4829.0,0.031247221
4830.0,4830.0,0.31725493
4831.0,4831.0,0.2262749
4832.0,4832.0,0.07732172
4833.0,4833.0,0.10422789
4834.0,4834.0,0.060555365
4835.0,4835.0,0.5260272
4836.0,4836.0,0.6916746
4837.0,4837.0,0.09195718
4838.0,4838.0,0.07360924
4839.0,4839.0,0.666467
4840.0,4840.0,0.09690727
4841.0,4841.0,0.014809499
4842.0,4842.0,0.5784115
4843.0,4843.0,0.01842649
4844.0,4844.0,0.108280495
4845.0,4845.0,0.090732336
4846.0,4846.0,0.018012447
4847.0,4847.0,0.43297943
4848.0,4848.0,0.054600824
4849.0,4849.0,0.115373164
4850.0,4850.0,0.055131227
4851.0,4851.0,0.011111811
4852.0,4852.0,0.017933473
4853.0,4853.0,0.0045303535
4854.0,4854.0,0.08219448
4855.0,4855.0,0.01244648
4856.0,4856.0,0.026002588
4857.0,4857.0,0.05135001
4858.0,4858.0,0.14522745
4859.0,4859.0,0.011032239
4860.0,4860.0,0.06761498
4861.0,4861.0,0.015320086
4862.0,4862.0,0.012640249
4863.0,4863.0,0.014699753
4864.0,4864.0,0.10541684
4865.0,4865.0,0.0074898214
4866.0,4866.0,0.22243384
4867.0,4867.0,0.028133335
4868.0,4868.0,0.004139905
4869.0,4869.0,0.011069487
4870.0,4870.0,0.037770722
4871.0,4871.0,0.30494666
4872.0,4872.0,0.042098008
4873.0,4873.0,0.0031146149
4874.0,4874.0,0.073875725
4875.0,4875.0,0.03723458
4876.0,4876.0,0.060880557
4877.0,4877.0,0.09854517
4878.0,4878.0,0.0072373603
4879.0,4879.0,0.018135559
4880.0,4880.0,0.045990255
4881.0,4881.0,0.09357317
4882.0,4882.0,0.049734205
4883.0,4883.0,0.014706322
4884.0,4884.0,0.15678713
4885.0,4885.0,0.005164904
4886.0,4886.0,0.002914255
4887.0,4887.0,0.031871714
4888.0,4888.0,0.47197765
4889.0,4889.0,0.021687247
4890.0,4890.0,0.45694083
4891.0,4891.0,0.014857974
4892.0,4892.0,0.3849926
4893.0,4893.0,0.4332023
4894.0,4894.0,0.07223785
4895.0,4895.0,0.077960074
4896.0,4896.0,0.25194725
4897.0,4897.0,0.062753595
4898.0,4898.0,0.018201346
4899.0,4899.0,0.027405089
4900.0,4900.0,0.23725158
4901.0,4901.0,0.43094632
4902.0,4902.0,0.02056702
4903.0,4903.0,0.3398437
4904.0,4904.0,0.6439728
4905.0,4905.0,0.011141763
4906.0,4906.0,0.14680876
4907.0,4907.0,0.053678453
4908.0,4908.0,0.015514404
4909.0,4909.0,0.10681798
4910.0,4910.0,0.7434871
4911.0,4911.0,0.039684456
4912.0,4912.0,0.015123014
4913.0,4913.0,0.256201
4914.0,4914.0,0.15361291
4915.0,4915.0,0.020198654
4916.0,4916.0,0.026329467
4917.0,4917.0,0.0128031755
4918.0,4918.0,0.023145724
4919.0,4919.0,0.76693994
4920.0,4920.0,0.020057624
4921.0,4921.0,0.3631529
4922.0,4922.0,0.06028953
4923.0,4923.0,0.064377904
4924.0,4924.0,0.011142942
4925.0,4925.0,0.324455
4926.0,4926.0,0.6835312
4927.0,4927.0,0.07068856
4928.0,4928.0,0.25667772
4929.0,4929.0,0.03717215
4930.0,4930.0,0.01650448
4931.0,4931.0,0.054463796
4932.0,4932.0,0.018899025
4933.0,4933.0,0.097982675
4934.0,4934.0,0.055535667
4935.0,4935.0,0.23674655
4936.0,4936.0,0.55672336
4937.0,4937.0,0.03134456
4938.0,4938.0,0.35589385
4939.0,4939.0,0.0013629362
4940.0,4940.0,0.034023903
4941.0,4941.0,0.0015927104
4942.0,4942.0,0.027792357
4943.0,4943.0,0.034421183
4944.0,4944.0,0.05116573
4945.0,4945.0,0.4767416
4946.0,4946.0,0.16871496
4947.0,4947.0,0.11397258
4948.0,4948.0,0.12735656
4949.0,4949.0,0.3448145
4950.0,4950.0,0.0117440345
4951.0,4951.0,0.018194044
4952.0,4952.0,0.0074633807
4953.0,4953.0,0.016163193
4954.0,4954.0,0.08917974
4955.0,4955.0,0.023400018
4956.0,4956.0,0.041750833
4957.0,4957.0,0.009872816
4958.0,4958.0,0.04982285
4959.0,4959.0,0.003966835
4960.0,4960.0,0.027134528
4961.0,4961.0,0.13155183
4962.0,4962.0,0.01162846
4963.0,4963.0,0.01424744
4964.0,4964.0,0.13108929
4965.0,4965.0,0.0030653835
4966.0,4966.0,0.08234258
4967.0,4967.0,0.06241529
4968.0,4968.0,0.015011504
4969.0,4969.0,0.051163066
4970.0,4970.0,0.3443155
4971.0,4971.0,0.10459205
4972.0,4972.0,0.12694578
4973.0,4973.0,0.024194831
4974.0,4974.0,0.015214138
4975.0,4975.0,0.02954819
4976.0,4976.0,0.003955625
4977.0,4977.0,0.38249502
4978.0,4978.0,0.016711267
4979.0,4979.0,0.2616735
4980.0,4980.0,0.0745618
4981.0,4981.0,0.617339
4982.0,4982.0,0.015740007
4983.0,4983.0,0.28625917
4984.0,4984.0,0.09593571
4985.0,4985.0,0.41401333
4986.0,4986.0,0.53049296
4987.0,4987.0,0.007889893
4988.0,4988.0,0.058541704
4989.0,4989.0,0.074019454
4990.0,4990.0,0.18310244
4991.0,4991.0,0.007713402
4992.0,4992.0,0.04641904
4993.0,4993.0,0.05971123
4994.0,4994.0,0.10584364
4995.0,4995.0,0.019688416
4996.0,4996.0,0.016510336
4997.0,4997.0,0.0037891236
4998.0,4998.0,0.6016069
4999.0,4999.0,0.13059169
5000.0,5000.0,0.38638282
5001.0,5001.0,0.043293476
5002.0,5002.0,0.24596414
5003.0,5003.0,0.23876165
5004.0,5004.0,0.107183285
5005.0,5005.0,0.015787272
5006.0,5006.0,0.019331768
5007.0,5007.0,0.021566752
5008.0,5008.0,0.012751619
5009.0,5009.0,0.013431705
5010.0,5010.0,0.045820568
5011.0,5011.0,0.054952722
5012.0,5012.0,0.21277271
5013.0,5013.0,0.21646872
5014.0,5014.0,0.030974042
5015.0,5015.0,0.03165218
5016.0,5016.0,0.01651097
5017.0,5017.0,0.053051434
5018.0,5018.0,0.06025973
5019.0,5019.0,0.19975343
5020.0,5020.0,0.027149992
5021.0,5021.0,0.06836782
5022.0,5022.0,0.026293093
5023.0,5023.0,0.020629983
5024.0,5024.0,0.07710762
5025.0,5025.0,0.1592506
5026.0,5026.0,0.020281466
5027.0,5027.0,0.0060245027
5028.0,5028.0,0.09821079
5029.0,5029.0,0.37078786
5030.0,5030.0,0.0122965565
5031.0,5031.0,0.014697658
5032.0,5032.0,0.021751754
5033.0,5033.0,0.0047627315
5034.0,5034.0,0.10208399
5035.0,5035.0,0.23459579
5036.0,5036.0,0.050132036
5037.0,5037.0,0.12768003
5038.0,5038.0,0.0054814634
5039.0,5039.0,0.16834886
5040.0,5040.0,0.08241962
5041.0,5041.0,0.21352449
5042.0,5042.0,0.05705114
5043.0,5043.0,0.5290975
5044.0,5044.0,0.14832929
5045.0,5045.0,0.033915423
5046.0,5046.0,0.06499472
5047.0,5047.0,0.016637892
5048.0,5048.0,0.045533605
5049.0,5049.0,0.07342422
5050.0,5050.0,0.073574476
5051.0,5051.0,0.06153563
5052.0,5052.0,0.022551661
5053.0,5053.0,0.039858054
5054.0,5054.0,0.03424625
5055.0,5055.0,0.028822294
5056.0,5056.0,0.19316036
5057.0,5057.0,0.44266796
5058.0,5058.0,0.6798711
5059.0,5059.0,0.046505217
5060.0,5060.0,0.03789108
5061.0,5061.0,0.03114009
5062.0,5062.0,0.1827196
5063.0,5063.0,0.023464564
5064.0,5064.0,0.08060674
5065.0,5065.0,0.01849027
5066.0,5066.0,0.024422718
5067.0,5067.0,0.032107815
5068.0,5068.0,0.020951409
5069.0,5069.0,0.42310834
5070.0,5070.0,0.066410296
5071.0,5071.0,0.36111146
5072.0,5072.0,0.13092682
5073.0,5073.0,0.24146496
5074.0,5074.0,0.071116835
5075.0,5075.0,0.025217049
5076.0,5076.0,0.1642382
5077.0,5077.0,0.054444455
5078.0,5078.0,0.016634671
5079.0,5079.0,0.23283353
5080.0,5080.0,0.0039218315
5081.0,5081.0,0.45896307
5082.0,5082.0,0.017847287
5083.0,5083.0,0.06100948
5084.0,5084.0,0.05070677
5085.0,5085.0,0.0776307
5086.0,5086.0,0.016201641
5087.0,5087.0,0.012002784
5088.0,5088.0,0.10537248
5089.0,5089.0,0.09531616
5090.0,5090.0,0.029497832
5091.0,5091.0,0.07150188
5092.0,5092.0,0.18344162
5093.0,5093.0,0.020100093
5094.0,5094.0,0.14834358
5095.0,5095.0,0.29801995
5096.0,5096.0,0.079092346
5097.0,5097.0,0.034045544
5098.0,5098.0,0.008988561
5099.0,5099.0,0.036318243
5100.0,5100.0,0.1664326
5101.0,5101.0,0.020023944
5102.0,5102.0,0.13851605
5103.0,5103.0,0.0056143943
5104.0,5104.0,0.20464171
5105.0,5105.0,0.04293966
5106.0,5106.0,0.016613282
5107.0,5107.0,0.72897357
5108.0,5108.0,0.22535379
5109.0,5109.0,0.08678581
5110.0,5110.0,0.009255202
5111.0,5111.0,0.14081717
5112.0,5112.0,0.014194639
5113.0,5113.0,0.012014317
5114.0,5114.0,0.012364662
5115.0,5115.0,0.1432634
5116.0,5116.0,0.005127785
5117.0,5117.0,0.20746662
5118.0,5118.0,0.016242633
5119.0,5119.0,0.28156817
5120.0,5120.0,0.047884356
5121.0,5121.0,0.022174008
5122.0,5122.0,0.030594261
5123.0,5123.0,0.01600341
5124.0,5124.0,0.24070825
5125.0,5125.0,0.14616914
5126.0,5126.0,0.0053386553
5127.0,5127.0,0.031530377
5128.0,5128.0,0.35128245
5129.0,5129.0,0.059742138
5130.0,5130.0,0.002185894
5131.0,5131.0,0.12139291
5132.0,5132.0,0.26655412
5133.0,5133.0,0.009348112
5134.0,5134.0,0.04392989
5135.0,5135.0,0.02348316
5136.0,5136.0,0.021812337
5137.0,5137.0,0.04644123
5138.0,5138.0,0.009319832
5139.0,5139.0,0.18740122
5140.0,5140.0,0.012095579
5141.0,5141.0,0.47494447
5142.0,5142.0,0.012242802
5143.0,5143.0,0.18133043
5144.0,5144.0,0.012207653
5145.0,5145.0,0.3684793
5146.0,5146.0,0.043472752
5147.0,5147.0,0.08062077
5148.0,5148.0,0.15596901
5149.0,5149.0,0.08632701
5150.0,5150.0,0.07259752
5151.0,5151.0,0.37885836
5152.0,5152.0,0.020939596
5153.0,5153.0,0.0132435495
5154.0,5154.0,0.031256776
5155.0,5155.0,0.5578255
5156.0,5156.0,0.56927294
5157.0,5157.0,0.008628598
5158.0,5158.0,0.44620112
5159.0,5159.0,0.030228827
5160.0,5160.0,0.06911625
5161.0,5161.0,0.13066411
5162.0,5162.0,0.14977042
5163.0,5163.0,0.025019612
5164.0,5164.0,0.10041801
5165.0,5165.0,0.012588733
5166.0,5166.0,0.46635908
5167.0,5167.0,0.40829977
5168.0,5168.0,0.017531035
5169.0,5169.0,0.46801567
5170.0,5170.0,0.35556367
5171.0,5171.0,0.006631811
5172.0,5172.0,0.10185638
5173.0,5173.0,0.042503815
5174.0,5174.0,0.064122215
5175.0,5175.0,0.01609637
5176.0,5176.0,0.03904843
5177.0,5177.0,0.014158548
5178.0,5178.0,0.018912027
5179.0,5179.0,0.048003737
5180.0,5180.0,0.13517298
5181.0,5181.0,0.24825083
5182.0,5182.0,0.08726285
5183.0,5183.0,0.10720248
5184.0,5184.0,0.006637343
5185.0,5185.0,0.018763471
5186.0,5186.0,0.018473303
5187.0,5187.0,0.032642357
5188.0,5188.0,0.10794546
5189.0,5189.0,0.033437453
5190.0,5190.0,0.023338342
5191.0,5191.0,0.021508003
5192.0,5192.0,0.5812083
5193.0,5193.0,0.15883198
5194.0,5194.0,0.020306781
5195.0,5195.0,0.066485316
5196.0,5196.0,0.12662353
5197.0,5197.0,0.023353396
5198.0,5198.0,0.075320356
5199.0,5199.0,0.09700347
5200.0,5200.0,0.067042194
5201.0,5201.0,0.014747641
5202.0,5202.0,0.11182734
5203.0,5203.0,0.050017685
5204.0,5204.0,0.048370704
5205.0,5205.0,0.14315584
5206.0,5206.0,0.5908078
5207.0,5207.0,0.13450833
5208.0,5208.0,0.00822589
5209.0,5209.0,0.00851371
5210.0,5210.0,0.05052844
5211.0,5211.0,0.043583836
5212.0,5212.0,0.7453941
5213.0,5213.0,0.013860931
5214.0,5214.0,0.02981985
5215.0,5215.0,0.044107832
5216.0,5216.0,0.016005984
5217.0,5217.0,0.013362186
5218.0,5218.0,0.0847265
5219.0,5219.0,0.44262457
5220.0,5220.0,0.2071657
5221.0,5221.0,0.0055078985
5222.0,5222.0,0.34287792
5223.0,5223.0,0.0048242174
5224.0,5224.0,0.03536494
5225.0,5225.0,0.020549336
5226.0,5226.0,0.05888622
5227.0,5227.0,0.33366847
5228.0,5228.0,0.06425754
5229.0,5229.0,0.34146667
5230.0,5230.0,0.053711433
5231.0,5231.0,0.48994914
5232.0,5232.0,0.018978857
5233.0,5233.0,0.13450521
5234.0,5234.0,0.0018290287
5235.0,5235.0,0.5511027
5236.0,5236.0,0.017717352
5237.0,5237.0,0.011502505
5238.0,5238.0,0.3108576
5239.0,5239.0,0.22342467
5240.0,5240.0,0.46333605
5241.0,5241.0,0.016904825
5242.0,5242.0,0.34310034
5243.0,5243.0,0.007063015
5244.0,5244.0,0.02063934
5245.0,5245.0,0.06096046
5246.0,5246.0,0.3928437
5247.0,5247.0,0.042146683
5248.0,5248.0,0.12325771
5249.0,5249.0,0.019593377
5250.0,5250.0,0.017215896
5251.0,5251.0,0.060478
5252.0,5252.0,0.041351587
5253.0,5253.0,0.017968666
5254.0,5254.0,0.4104727
5255.0,5255.0,0.19099338
5256.0,5256.0,0.23688973
5257.0,5257.0,0.7025672
5258.0,5258.0,0.028670823
5259.0,5259.0,0.20592593
5260.0,5260.0,0.17402644
5261.0,5261.0,0.099073194
5262.0,5262.0,0.07610059
5263.0,5263.0,0.25988144
5264.0,5264.0,0.009075811
5265.0,5265.0,0.007433383
5266.0,5266.0,0.6391277
5267.0,5267.0,0.06128714
5268.0,5268.0,0.023017943
5269.0,5269.0,0.08792176
5270.0,5270.0,0.066915795
5271.0,5271.0,0.5214253
5272.0,5272.0,0.002466899
5273.0,5273.0,0.10950874
5274.0,5274.0,0.29046172
5275.0,5275.0,0.018682364
5276.0,5276.0,0.58575046
5277.0,5277.0,0.56448334
5278.0,5278.0,0.0052170004
5279.0,5279.0,0.02487798
5280.0,5280.0,0.005332982
5281.0,5281.0,0.5073055
5282.0,5282.0,0.083664685
5283.0,5283.0,0.08323957
5284.0,5284.0,0.5799295
5285.0,5285.0,0.056141827
5286.0,5286.0,0.020806003
5287.0,5287.0,0.0070402347
5288.0,5288.0,0.13125408
5289.0,5289.0,0.014902407
5290.0,5290.0,0.045604758
5291.0,5291.0,0.05669661
5292.0,5292.0,0.04370067
5293.0,5293.0,0.04093831
5294.0,5294.0,0.16114788
5295.0,5295.0,0.09862417
5296.0,5296.0,0.08173415
5297.0,5297.0,0.114846945
5298.0,5298.0,0.09238325
5299.0,5299.0,0.014296257
5300.0,5300.0,0.12571082
5301.0,5301.0,0.026409382
5302.0,5302.0,0.2697478
5303.0,5303.0,0.034853604
5304.0,5304.0,0.034505907
5305.0,5305.0,0.023418713
5306.0,5306.0,0.72710687
5307.0,5307.0,0.108037636
5308.0,5308.0,0.23188268
5309.0,5309.0,0.0039169947
5310.0,5310.0,0.012162594
5311.0,5311.0,0.050257344
5312.0,5312.0,0.14127843
5313.0,5313.0,0.1701514
5314.0,5314.0,0.6116384
5315.0,5315.0,0.022421729
5316.0,5316.0,0.10490299
5317.0,5317.0,0.049474176
5318.0,5318.0,0.013668605
5319.0,5319.0,0.21623847
5320.0,5320.0,0.067303315
5321.0,5321.0,0.09856919
5322.0,5322.0,0.25009522
5323.0,5323.0,0.027314622
5324.0,5324.0,0.25951815
5325.0,5325.0,0.21561518
5326.0,5326.0,0.024443502
5327.0,5327.0,0.04840919
5328.0,5328.0,0.6247869
5329.0,5329.0,0.054862984
5330.0,5330.0,0.023434913
5331.0,5331.0,0.15175104
5332.0,5332.0,0.3451822
5333.0,5333.0,0.013209618
5334.0,5334.0,0.038324732
5335.0,5335.0,0.023319082
5336.0,5336.0,0.030903302
5337.0,5337.0,0.45844302
5338.0,5338.0,0.007016123
5339.0,5339.0,0.15732229
5340.0,5340.0,0.00322958
5341.0,5341.0,0.03701439
5342.0,5342.0,0.29363775
5343.0,5343.0,0.22439018
5344.0,5344.0,0.08866932
5345.0,5345.0,0.029720388
5346.0,5346.0,0.2419876
5347.0,5347.0,0.1590643
5348.0,5348.0,0.013913093
5349.0,5349.0,0.032896418
5350.0,5350.0,0.012570977
5351.0,5351.0,0.0118349455
5352.0,5352.0,0.034944743
5353.0,5353.0,0.021049324
5354.0,5354.0,0.12481887
5355.0,5355.0,0.019232761
5356.0,5356.0,0.036305383
5357.0,5357.0,0.2244643
5358.0,5358.0,0.2532389
5359.0,5359.0,0.3433797
5360.0,5360.0,0.15185544
5361.0,5361.0,0.24175441
5362.0,5362.0,0.08696473
5363.0,5363.0,0.0045065945
5364.0,5364.0,0.097884335
5365.0,5365.0,0.12391997
5366.0,5366.0,0.089632235
5367.0,5367.0,0.010939856
5368.0,5368.0,0.02490236
5369.0,5369.0,0.47273824
5370.0,5370.0,0.09923706
5371.0,5371.0,0.14484581
5372.0,5372.0,0.008423325
5373.0,5373.0,0.032030832
5374.0,5374.0,0.013282561
5375.0,5375.0,0.028151128
5376.0,5376.0,0.017874856
5377.0,5377.0,0.07318874
5378.0,5378.0,0.25700983
5379.0,5379.0,0.6400997
5380.0,5380.0,0.0076910662
5381.0,5381.0,0.12420804
5382.0,5382.0,0.19456199
5383.0,5383.0,0.06360292
5384.0,5384.0,0.02390062
5385.0,5385.0,0.033033423
5386.0,5386.0,0.03212473
5387.0,5387.0,0.10480596
5388.0,5388.0,0.03437789
5389.0,5389.0,0.2152951
5390.0,5390.0,0.04169291
5391.0,5391.0,0.018874789
5392.0,5392.0,0.064286016
5393.0,5393.0,0.6315619
5394.0,5394.0,0.26881814
5395.0,5395.0,0.020066397
5396.0,5396.0,0.011710181
5397.0,5397.0,0.106118694
5398.0,5398.0,0.110742085
5399.0,5399.0,0.5882243
5400.0,5400.0,0.017082233
5401.0,5401.0,0.069333255
5402.0,5402.0,0.5456058
5403.0,5403.0,0.28425595
5404.0,5404.0,0.15562056
5405.0,5405.0,0.057320267
5406.0,5406.0,0.011768541
5407.0,5407.0,0.011432365
5408.0,5408.0,0.051117986
5409.0,5409.0,0.2123706
5410.0,5410.0,0.31286633
5411.0,5411.0,0.083361655
5412.0,5412.0,0.1556855
5413.0,5413.0,0.042711068
5414.0,5414.0,0.095009334
5415.0,5415.0,0.008575623
5416.0,5416.0,0.6369197
5417.0,5417.0,0.47629005
5418.0,5418.0,0.043762755
5419.0,5419.0,0.1324513
5420.0,5420.0,0.29810628
5421.0,5421.0,0.35933787
5422.0,5422.0,0.0055900235
5423.0,5423.0,0.014284554
5424.0,5424.0,0.04496839
5425.0,5425.0,0.014528257
5426.0,5426.0,0.057927173
5427.0,5427.0,0.39665404
5428.0,5428.0,0.41218433
5429.0,5429.0,0.030259471
5430.0,5430.0,0.16087772
5431.0,5431.0,0.04588525
5432.0,5432.0,0.1273525
5433.0,5433.0,0.08395787
5434.0,5434.0,0.015721241
5435.0,5435.0,0.56699324
5436.0,5436.0,0.023152564
5437.0,5437.0,0.016984556
5438.0,5438.0,0.72506547
5439.0,5439.0,0.009539382
5440.0,5440.0,0.020893652
5441.0,5441.0,0.02546587
5442.0,5442.0,0.026750868
5443.0,5443.0,0.11786144
5444.0,5444.0,0.07304446
5445.0,5445.0,0.11074765
5446.0,5446.0,0.1771716
5447.0,5447.0,0.26560822
5448.0,5448.0,0.024960022
5449.0,5449.0,0.17482097
5450.0,5450.0,0.08409592
5451.0,5451.0,0.1513964
5452.0,5452.0,0.05254089
5453.0,5453.0,0.010620464
5454.0,5454.0,0.021819571
5455.0,5455.0,0.24111314
5456.0,5456.0,0.46962515
5457.0,5457.0,0.012811256
5458.0,5458.0,0.01663484
5459.0,5459.0,0.0061136414
5460.0,5460.0,0.2980074
5461.0,5461.0,0.02397793
5462.0,5462.0,0.094840914
5463.0,5463.0,0.124546826
5464.0,5464.0,0.26441035
5465.0,5465.0,0.068388075
5466.0,5466.0,0.16843724
5467.0,5467.0,0.05110693
5468.0,5468.0,0.202425
5469.0,5469.0,0.026771994
5470.0,5470.0,0.0136109125
5471.0,5471.0,0.045676693
5472.0,5472.0,0.029317824
5473.0,5473.0,0.08420351
5474.0,5474.0,0.11634899
5475.0,5475.0,0.17975247
5476.0,5476.0,0.081986114
5477.0,5477.0,0.17259881
5478.0,5478.0,0.09929513
5479.0,5479.0,0.017488256
5480.0,5480.0,0.07303265
5481.0,5481.0,0.66788995
5482.0,5482.0,0.59846795
5483.0,5483.0,0.17583534
5484.0,5484.0,0.013153974
5485.0,5485.0,0.07655478
5486.0,5486.0,0.26673263
5487.0,5487.0,0.50226206
5488.0,5488.0,0.019848054
5489.0,5489.0,0.18885392
5490.0,5490.0,0.102145396
5491.0,5491.0,0.026355978
5492.0,5492.0,0.018705197
5493.0,5493.0,0.043533225
5494.0,5494.0,0.013651411
5495.0,5495.0,0.13145104
5496.0,5496.0,0.047979403
5497.0,5497.0,0.041650478
5498.0,5498.0,0.58062255
5499.0,5499.0,0.45129302
5500.0,5500.0,0.19601312
5501.0,5501.0,0.013989055
5502.0,5502.0,0.039842244
5503.0,5503.0,0.0059541548
5504.0,5504.0,0.3509493
5505.0,5505.0,0.045469157
5506.0,5506.0,0.026581353
5507.0,5507.0,0.0077412594
5508.0,5508.0,0.12867214
5509.0,5509.0,0.4271381
5510.0,5510.0,0.107517
5511.0,5511.0,0.050263073
5512.0,5512.0,0.34980127
5513.0,5513.0,0.05170862
5514.0,5514.0,0.10150733
5515.0,5515.0,0.5067838
5516.0,5516.0,0.045670807
5517.0,5517.0,0.48603526
5518.0,5518.0,0.04241568
5519.0,5519.0,0.003795017
5520.0,5520.0,0.027027518
5521.0,5521.0,0.025466442
5522.0,5522.0,0.19497913
5523.0,5523.0,0.0446054
5524.0,5524.0,0.024395317
5525.0,5525.0,0.030874792
5526.0,5526.0,0.1733507
5527.0,5527.0,0.018614251
5528.0,5528.0,0.01064772
5529.0,5529.0,0.019136058
5530.0,5530.0,0.06379806
5531.0,5531.0,0.018387469
5532.0,5532.0,0.0099973595
5533.0,5533.0,0.33611417
5534.0,5534.0,0.41706434
5535.0,5535.0,0.60726225
5536.0,5536.0,0.22507851
5537.0,5537.0,0.021406224
5538.0,5538.0,0.002236543
5539.0,5539.0,0.024540909
5540.0,5540.0,0.066527784
5541.0,5541.0,0.14045106
5542.0,5542.0,0.15396856
5543.0,5543.0,0.6381486
5544.0,5544.0,0.04574602
5545.0,5545.0,0.013759846
