x,y,species median
4836.0,4836.0,0.70316434
4837.0,4837.0,0.09847174
4838.0,4838.0,0.08095374
4839.0,4839.0,0.67506665
4840.0,4840.0,0.101210184
4841.0,4841.0,0.019305795
4842.0,4842.0,0.5921384
4843.0,4843.0,0.025589373
4844.0,4844.0,0.16010723
4845.0,4845.0,0.09912576
4846.0,4846.0,0.040168434
4847.0,4847.0,0.4365211
4848.0,4848.0,0.05658856
4849.0,4849.0,0.12599441
4850.0,4850.0,0.058328018
4851.0,4851.0,0.013496391
4852.0,4852.0,0.026211742
4853.0,4853.0,0.007454893
4854.0,4854.0,0.0888145
4855.0,4855.0,0.013268496
4856.0,4856.0,0.0298179
4857.0,4857.0,0.05954245
4858.0,4858.0,0.15659045
4859.0,4859.0,0.0123379445
4860.0,4860.0,0.070420064
4861.0,4861.0,0.019457432
4862.0,4862.0,0.013572625
4863.0,4863.0,0.017720746
4864.0,4864.0,0.11553224
4865.0,4865.0,0.012072714
4866.0,4866.0,0.23380649
4867.0,4867.0,0.037058644
4868.0,4868.0,0.0060975295
4869.0,4869.0,0.016245978
4870.0,4870.0,0.04785848
4871.0,4871.0,0.32378826
4872.0,4872.0,0.05494718
4873.0,4873.0,0.00371724
4874.0,4874.0,0.07566312
4875.0,4875.0,0.07392028
4876.0,4876.0,0.0659114
4877.0,4877.0,0.10720778
4878.0,4878.0,0.007576213
4879.0,4879.0,0.02695301
4880.0,4880.0,0.04879811
4881.0,4881.0,0.116393745
4882.0,4882.0,0.060741927
4883.0,4883.0,0.016032264
4884.0,4884.0,0.1710396
4885.0,4885.0,0.0060177613
4886.0,4886.0,0.0034281695
4887.0,4887.0,0.0344474
4888.0,4888.0,0.47502118
4889.0,4889.0,0.02905349
4890.0,4890.0,0.48601153
4891.0,4891.0,0.015861962
4892.0,4892.0,0.3976015
4893.0,4893.0,0.45461342
4894.0,4894.0,0.08475265
4895.0,4895.0,0.08027783
4896.0,4896.0,0.2628847
4897.0,4897.0,0.06582682
4898.0,4898.0,0.023839694
4899.0,4899.0,0.029255513
4900.0,4900.0,0.24790248
4901.0,4901.0,0.4358907
4902.0,4902.0,0.022592206
4903.0,4903.0,0.358567
4904.0,4904.0,0.65835994
4905.0,4905.0,0.013525079
4906.0,4906.0,0.15907255
4907.0,4907.0,0.055836003
4908.0,4908.0,0.01722748
4909.0,4909.0,0.116304524
4910.0,4910.0,0.7470557
4911.0,4911.0,0.054682083
4912.0,4912.0,0.017171107
4913.0,4913.0,0.27037695
4914.0,4914.0,0.20179635
4915.0,4915.0,0.024570167
4916.0,4916.0,0.028588055
4917.0,4917.0,0.01607973
4918.0,4918.0,0.028443735
4919.0,4919.0,0.7726082
4920.0,4920.0,0.025709385
4921.0,4921.0,0.37258363
4922.0,4922.0,0.081870176
4923.0,4923.0,0.078995995
4924.0,4924.0,0.016237227
4925.0,4925.0,0.3342725
4926.0,4926.0,0.68946075
4927.0,4927.0,0.07415411
4928.0,4928.0,0.26415366
4929.0,4929.0,0.05349527
4930.0,4930.0,0.020012366
4931.0,4931.0,0.08119295
4932.0,4932.0,0.027060525
4933.0,4933.0,0.104264
4934.0,4934.0,0.057359286
4935.0,4935.0,0.2476955
4936.0,4936.0,0.5792926
4937.0,4937.0,0.03258064
4938.0,4938.0,0.3874714
4939.0,4939.0,0.0016294104
4940.0,4940.0,0.03581372
4941.0,4941.0,0.00182293
4942.0,4942.0,0.050556093
4943.0,4943.0,0.054855414
4944.0,4944.0,0.052845586
4945.0,4945.0,0.50467706
4946.0,4946.0,0.1861027
4947.0,4947.0,0.12009776
4948.0,4948.0,0.1359782
4949.0,4949.0,0.35733446
4950.0,4950.0,0.017053597
4951.0,4951.0,0.019251857
4952.0,4952.0,0.007616056
4953.0,4953.0,0.034553636
4954.0,4954.0,0.09803004
4955.0,4955.0,0.027481614
4956.0,4956.0,0.045365077
4957.0,4957.0,0.013692204
4958.0,4958.0,0.06644837
4959.0,4959.0,0.0061230385
4960.0,4960.0,0.031626765
4961.0,4961.0,0.14413296
4962.0,4962.0,0.015321088
4963.0,4963.0,0.015517123
4964.0,4964.0,0.14172688
4965.0,4965.0,0.0032664612
4966.0,4966.0,0.09823124
4967.0,4967.0,0.07434367
4968.0,4968.0,0.02076744
4969.0,4969.0,0.05181693
4970.0,4970.0,0.36072662
4971.0,4971.0,0.114577904
4972.0,4972.0,0.14059147
4973.0,4973.0,0.02863443
4974.0,4974.0,0.021853236
4975.0,4975.0,0.032422747
4976.0,4976.0,0.004410256
4977.0,4977.0,0.39148504
4978.0,4978.0,0.019662099
4979.0,4979.0,0.28787464
4980.0,4980.0,0.08087227
4981.0,4981.0,0.61867887
4982.0,4982.0,0.01856626
4983.0,4983.0,0.30930376
4984.0,4984.0,0.10195258
4985.0,4985.0,0.43492696
4986.0,4986.0,0.5466305
4987.0,4987.0,0.011136647
4988.0,4988.0,0.06714878
4989.0,4989.0,0.080540396
4990.0,4990.0,0.1890983
4991.0,4991.0,0.0132436035
4992.0,4992.0,0.055860657
4993.0,4993.0,0.062021933
4994.0,4994.0,0.11965903
4995.0,4995.0,0.020747134
4996.0,4996.0,0.017685717
4997.0,4997.0,0.004512825
4998.0,4998.0,0.6074082
4999.0,4999.0,0.14488572
5000.0,5000.0,0.39994237
5001.0,5001.0,0.052595973
5002.0,5002.0,0.25241274
5003.0,5003.0,0.26583195
5004.0,5004.0,0.112674646
5005.0,5005.0,0.018506126
5006.0,5006.0,0.021232493
5007.0,5007.0,0.023780946
5008.0,5008.0,0.01457249
5009.0,5009.0,0.017642897
5010.0,5010.0,0.05310233
5011.0,5011.0,0.058266737
5012.0,5012.0,0.22020803
5013.0,5013.0,0.22398078
5014.0,5014.0,0.036021717
5015.0,5015.0,0.03620168
5016.0,5016.0,0.02163263
5017.0,5017.0,0.05752637
5018.0,5018.0,0.06805864
5019.0,5019.0,0.21084745
5020.0,5020.0,0.029559199
5021.0,5021.0,0.07088982
5022.0,5022.0,0.032310132
5023.0,5023.0,0.021824157
5024.0,5024.0,0.11000807
5025.0,5025.0,0.16603702
5026.0,5026.0,0.025649196
5027.0,5027.0,0.010640172
5028.0,5028.0,0.108153366
5029.0,5029.0,0.3783492
5030.0,5030.0,0.018602457
5031.0,5031.0,0.020290729
5032.0,5032.0,0.03297705
5033.0,5033.0,0.007992107
5034.0,5034.0,0.11189687
5035.0,5035.0,0.24960838
5036.0,5036.0,0.067139976
5037.0,5037.0,0.14172214
5038.0,5038.0,0.0064337607
5039.0,5039.0,0.18249992
5040.0,5040.0,0.09608501
5041.0,5041.0,0.22030832
5042.0,5042.0,0.06926791
5043.0,5043.0,0.5566366
5044.0,5044.0,0.16517259
5045.0,5045.0,0.050542776
5046.0,5046.0,0.0674022
5047.0,5047.0,0.019615537
5048.0,5048.0,0.056525826
5049.0,5049.0,0.07594036
5050.0,5050.0,0.09051177
5051.0,5051.0,0.067575775
5052.0,5052.0,0.027717348
5053.0,5053.0,0.04138879
5054.0,5054.0,0.052122176
5055.0,5055.0,0.06475384
5056.0,5056.0,0.19714966
5057.0,5057.0,0.47787845
5058.0,5058.0,0.6981085
5059.0,5059.0,0.048535433
5060.0,5060.0,0.042802736
5061.0,5061.0,0.03232339
5062.0,5062.0,0.1899637
5063.0,5063.0,0.027711378
5064.0,5064.0,0.08928912
5065.0,5065.0,0.021156674
5066.0,5066.0,0.026316676
5067.0,5067.0,0.03621541
5068.0,5068.0,0.027070004
5069.0,5069.0,0.4517314
5070.0,5070.0,0.0686607
5071.0,5071.0,0.39512098
5072.0,5072.0,0.14029463
5073.0,5073.0,0.26730362
5074.0,5074.0,0.07994899
5075.0,5075.0,0.028515982
5076.0,5076.0,0.16733384
5077.0,5077.0,0.059103455
5078.0,5078.0,0.019027552
5079.0,5079.0,0.2368057
5080.0,5080.0,0.004651528
5081.0,5081.0,0.46624795
5082.0,5082.0,0.024407482
5083.0,5083.0,0.11435248
5084.0,5084.0,0.05906267
5085.0,5085.0,0.0812259
5086.0,5086.0,0.016301092
5087.0,5087.0,0.014029847
5088.0,5088.0,0.12770832
5089.0,5089.0,0.099150516
5090.0,5090.0,0.032553576
5091.0,5091.0,0.07371263
5092.0,5092.0,0.2057898
5093.0,5093.0,0.023731425
5094.0,5094.0,0.16303091
5095.0,5095.0,0.3234699
5096.0,5096.0,0.089077875
5097.0,5097.0,0.0591163
5098.0,5098.0,0.013809012
5099.0,5099.0,0.07179849
5100.0,5100.0,0.16690171
5101.0,5101.0,0.024907561
5102.0,5102.0,0.14337571
5103.0,5103.0,0.008758236
5104.0,5104.0,0.21135016
5105.0,5105.0,0.05390475
5106.0,5106.0,0.020929942
5107.0,5107.0,0.7315623
5108.0,5108.0,0.26787412
5109.0,5109.0,0.09365526
5110.0,5110.0,0.014982277
5111.0,5111.0,0.18048611
5112.0,5112.0,0.017646043
5113.0,5113.0,0.0151116615
5114.0,5114.0,0.015262897
5115.0,5115.0,0.15798473
5116.0,5116.0,0.005954222
5117.0,5117.0,0.22541803
5118.0,5118.0,0.02115766
5119.0,5119.0,0.29185128
5120.0,5120.0,0.05150945
5121.0,5121.0,0.02661968
5122.0,5122.0,0.03203719
5123.0,5123.0,0.024486158
5124.0,5124.0,0.25080666
5125.0,5125.0,0.15351374
5126.0,5126.0,0.008192703
5127.0,5127.0,0.033073425
5128.0,5128.0,0.36853603
5129.0,5129.0,0.072504506
5130.0,5130.0,0.0036110666
5131.0,5131.0,0.13462572
5132.0,5132.0,0.29116982
5133.0,5133.0,0.0103654945
5134.0,5134.0,0.053236112
5135.0,5135.0,0.03799435
5136.0,5136.0,0.0240934
5137.0,5137.0,0.051589172
5138.0,5138.0,0.009989835
5139.0,5139.0,0.19721934
5140.0,5140.0,0.014570997
5141.0,5141.0,0.49040142
5142.0,5142.0,0.013735405
5143.0,5143.0,0.1862829
5144.0,5144.0,0.012401518
5145.0,5145.0,0.3722924
5146.0,5146.0,0.04735244
5147.0,5147.0,0.0995169
5148.0,5148.0,0.16876148
5149.0,5149.0,0.09139501
5150.0,5150.0,0.079458855
5151.0,5151.0,0.3900084
5152.0,5152.0,0.0349346
5153.0,5153.0,0.016084813
5154.0,5154.0,0.050782785
5155.0,5155.0,0.5821015
5156.0,5156.0,0.58033305
5157.0,5157.0,0.01099368
5158.0,5158.0,0.46734366
5159.0,5159.0,0.035260245
5160.0,5160.0,0.11135711
5161.0,5161.0,0.13432966
5162.0,5162.0,0.15668121
5163.0,5163.0,0.029518234
5164.0,5164.0,0.10448181
5165.0,5165.0,0.014997781
5166.0,5166.0,0.47208014
5167.0,5167.0,0.42437315
5168.0,5168.0,0.02534688
5169.0,5169.0,0.5042176
5170.0,5170.0,0.3635514
5171.0,5171.0,0.007813311
5172.0,5172.0,0.11437571
5173.0,5173.0,0.045160927
5174.0,5174.0,0.10029471
5175.0,5175.0,0.024802908
5176.0,5176.0,0.044374783
5177.0,5177.0,0.015483833
5178.0,5178.0,0.026808802
5179.0,5179.0,0.05108918
5180.0,5180.0,0.1440272
5181.0,5181.0,0.2589846
5182.0,5182.0,0.1373105
5183.0,5183.0,0.12607789
5184.0,5184.0,0.009264768
5185.0,5185.0,0.021984719
5186.0,5186.0,0.019802427
5187.0,5187.0,0.06384704
5188.0,5188.0,0.11452573
5189.0,5189.0,0.03505638
5190.0,5190.0,0.026906233
5191.0,5191.0,0.04412738
5192.0,5192.0,0.58676624
5193.0,5193.0,0.18203145
5194.0,5194.0,0.021750074
5195.0,5195.0,0.06818205
5196.0,5196.0,0.13377948
5197.0,5197.0,0.025684323
5198.0,5198.0,0.08628911
5199.0,5199.0,0.1100969
5200.0,5200.0,0.07178193
5201.0,5201.0,0.017112726
5202.0,5202.0,0.118117034
5203.0,5203.0,0.06098164
5204.0,5204.0,0.05047157
5205.0,5205.0,0.15002969
5206.0,5206.0,0.5977448
5207.0,5207.0,0.14396417
5208.0,5208.0,0.00942045
5209.0,5209.0,0.009288136
5210.0,5210.0,0.05469558
5211.0,5211.0,0.045248456
5212.0,5212.0,0.7498287
5213.0,5213.0,0.016658366
5214.0,5214.0,0.033324577
5215.0,5215.0,0.061536998
5216.0,5216.0,0.028315118
5217.0,5217.0,0.016372297
5218.0,5218.0,0.10803304
5219.0,5219.0,0.44730252
5220.0,5220.0,0.22104113
5221.0,5221.0,0.008642307
5222.0,5222.0,0.34897926
5223.0,5223.0,0.0057115625
5224.0,5224.0,0.043712694
5225.0,5225.0,0.020771874
5226.0,5226.0,0.060138546
5227.0,5227.0,0.350675
5228.0,5228.0,0.06662699
5229.0,5229.0,0.38081548
5230.0,5230.0,0.064970054
5231.0,5231.0,0.50753844
5232.0,5232.0,0.024163997
5233.0,5233.0,0.14516497
5234.0,5234.0,0.002135029
5235.0,5235.0,0.56652975
5236.0,5236.0,0.019112589
5237.0,5237.0,0.014567684
5238.0,5238.0,0.31922743
5239.0,5239.0,0.22749272
5240.0,5240.0,0.4842332
5241.0,5241.0,0.021619037
5242.0,5242.0,0.3491246
5243.0,5243.0,0.009586964
5244.0,5244.0,0.021744397
5245.0,5245.0,0.07430611
5246.0,5246.0,0.40943205
5247.0,5247.0,0.056302924
5248.0,5248.0,0.12630847
5249.0,5249.0,0.024818186
5250.0,5250.0,0.023488961
5251.0,5251.0,0.10292645
5252.0,5252.0,0.047191497
5253.0,5253.0,0.022807622
5254.0,5254.0,0.42202303
5255.0,5255.0,0.19505036
5256.0,5256.0,0.2465319
5257.0,5257.0,0.70529443
5258.0,5258.0,0.032269906
5259.0,5259.0,0.21843141
5260.0,5260.0,0.1847141
5261.0,5261.0,0.10608634
5262.0,5262.0,0.08507348
5263.0,5263.0,0.28088853
5264.0,5264.0,0.011507967
5265.0,5265.0,0.011677046
5266.0,5266.0,0.64723206
5267.0,5267.0,0.06409377
5268.0,5268.0,0.026486678
5269.0,5269.0,0.09065261
5270.0,5270.0,0.074619755
5271.0,5271.0,0.5235793
5272.0,5272.0,0.002799003
5273.0,5273.0,0.11657448
5274.0,5274.0,0.29573464
5275.0,5275.0,0.021462444
5276.0,5276.0,0.59161085
5277.0,5277.0,0.58001906
5278.0,5278.0,0.006822486
5279.0,5279.0,0.029370403
5280.0,5280.0,0.0061572115
5281.0,5281.0,0.52808994
5282.0,5282.0,0.09036585
5283.0,5283.0,0.12634134
5284.0,5284.0,0.58672184
5285.0,5285.0,0.058185797
5286.0,5286.0,0.022139579
5287.0,5287.0,0.0078071808
5288.0,5288.0,0.14209549
5289.0,5289.0,0.0347507
5290.0,5290.0,0.050416227
5291.0,5291.0,0.06115029
5292.0,5292.0,0.049645677
5293.0,5293.0,0.042079892
5294.0,5294.0,0.17441294
5295.0,5295.0,0.11239412
5296.0,5296.0,0.09240118
5297.0,5297.0,0.12244761
5298.0,5298.0,0.0979928
5299.0,5299.0,0.0153531665
5300.0,5300.0,0.13240865
5301.0,5301.0,0.032415133
5302.0,5302.0,0.2850365
5303.0,5303.0,0.041042477
5304.0,5304.0,0.03900264
5305.0,5305.0,0.025924206
5306.0,5306.0,0.7429115
5307.0,5307.0,0.116631754
5308.0,5308.0,0.2641215
5309.0,5309.0,0.0040994417
5310.0,5310.0,0.015112479
5311.0,5311.0,0.05211676
5312.0,5312.0,0.18061513
5313.0,5313.0,0.18266901
5314.0,5314.0,0.62889135
5315.0,5315.0,0.037365932
5316.0,5316.0,0.11674105
5317.0,5317.0,0.05373144
5318.0,5318.0,0.03789358
5319.0,5319.0,0.22596551
5320.0,5320.0,0.07238814
5321.0,5321.0,0.102384314
5322.0,5322.0,0.25699788
5323.0,5323.0,0.032048866
5324.0,5324.0,0.28660095
5325.0,5325.0,0.21962549
5326.0,5326.0,0.025786048
5327.0,5327.0,0.057228513
5328.0,5328.0,0.6355599
5329.0,5329.0,0.061026443
5330.0,5330.0,0.032096434
5331.0,5331.0,0.15902841
5332.0,5332.0,0.3573038
5333.0,5333.0,0.016036483
5334.0,5334.0,0.06073338
5335.0,5335.0,0.026122404
5336.0,5336.0,0.03254613
5337.0,5337.0,0.46571562
5338.0,5338.0,0.008791903
5339.0,5339.0,0.17160353
5340.0,5340.0,0.0035373585
5341.0,5341.0,0.041483384
5342.0,5342.0,0.3009575
5343.0,5343.0,0.23843095
5344.0,5344.0,0.09590966
5345.0,5345.0,0.031422798
5346.0,5346.0,0.25996408
5347.0,5347.0,0.1764797
5348.0,5348.0,0.018481916
5349.0,5349.0,0.035965953
5350.0,5350.0,0.018310914
5351.0,5351.0,0.013192751
5352.0,5352.0,0.04510664
5353.0,5353.0,0.023669826
5354.0,5354.0,0.12886268
5355.0,5355.0,0.024121957
5356.0,5356.0,0.038636852
5357.0,5357.0,0.23046058
5358.0,5358.0,0.2802021
5359.0,5359.0,0.34578568
5360.0,5360.0,0.16206688
5361.0,5361.0,0.24685901
5362.0,5362.0,0.0921933
5363.0,5363.0,0.006963435
5364.0,5364.0,0.12374833
5365.0,5365.0,0.13330673
5366.0,5366.0,0.0998103
5367.0,5367.0,0.011782198
5368.0,5368.0,0.036084656
5369.0,5369.0,0.48342392
5370.0,5370.0,0.10834564
5371.0,5371.0,0.15541585
5372.0,5372.0,0.012929089
5373.0,5373.0,0.04048277
5374.0,5374.0,0.015384329
5375.0,5375.0,0.032693546
5376.0,5376.0,0.027874188
5377.0,5377.0,0.07780574
5378.0,5378.0,0.26548275
5379.0,5379.0,0.6476525
5380.0,5380.0,0.008032151
5381.0,5381.0,0.13473183
5382.0,5382.0,0.2108534
5383.0,5383.0,0.070043854
5384.0,5384.0,0.03201675
5385.0,5385.0,0.03941486
5386.0,5386.0,0.037044868
5387.0,5387.0,0.11571014
5388.0,5388.0,0.034689285
5389.0,5389.0,0.25113285
5390.0,5390.0,0.04744189
5391.0,5391.0,0.020452373
5392.0,5392.0,0.07085995
5393.0,5393.0,0.64040196
5394.0,5394.0,0.278603
5395.0,5395.0,0.042507704
5396.0,5396.0,0.014144798
5397.0,5397.0,0.11319847
5398.0,5398.0,0.115887046
5399.0,5399.0,0.59947944
5400.0,5400.0,0.01817346
5401.0,5401.0,0.07317487
5402.0,5402.0,0.55313814
5403.0,5403.0,0.2896137
5404.0,5404.0,0.16698956
5405.0,5405.0,0.06280182
5406.0,5406.0,0.01573063
5407.0,5407.0,0.015588354
5408.0,5408.0,0.08766221
5409.0,5409.0,0.21752094
5410.0,5410.0,0.32704714
5411.0,5411.0,0.10486418
5412.0,5412.0,0.1643274
5413.0,5413.0,0.045987442
5414.0,5414.0,0.10248517
5415.0,5415.0,0.019356975
5416.0,5416.0,0.6447353
5417.0,5417.0,0.48429033
5418.0,5418.0,0.04837436
5419.0,5419.0,0.13350776
5420.0,5420.0,0.30607298
5421.0,5421.0,0.36744916
5422.0,5422.0,0.009008469
5423.0,5423.0,0.0148159
5424.0,5424.0,0.04646452
5425.0,5425.0,0.019110093
5426.0,5426.0,0.062526576
5427.0,5427.0,0.41804862
5428.0,5428.0,0.4287662
5429.0,5429.0,0.044592857
5430.0,5430.0,0.17282826
5431.0,5431.0,0.048637003
5432.0,5432.0,0.1371105
5433.0,5433.0,0.10204524
5434.0,5434.0,0.016838666
5435.0,5435.0,0.5749626
5436.0,5436.0,0.025073381
5437.0,5437.0,0.019704917
5438.0,5438.0,0.7396728
5439.0,5439.0,0.010584863
5440.0,5440.0,0.028096259
5441.0,5441.0,0.03114519
5442.0,5442.0,0.028393472
5443.0,5443.0,0.12585598
5444.0,5444.0,0.07435675
5445.0,5445.0,0.13349909
5446.0,5446.0,0.18806155
5447.0,5447.0,0.27574503
5448.0,5448.0,0.029743781
5449.0,5449.0,0.18568979
5450.0,5450.0,0.09221019
5451.0,5451.0,0.18163481
5452.0,5452.0,0.05524236
5453.0,5453.0,0.012582219
5454.0,5454.0,0.04927178
5455.0,5455.0,0.25487885
5456.0,5456.0,0.47824213
5457.0,5457.0,0.0138722425
5458.0,5458.0,0.026742548
5459.0,5459.0,0.009730378
5460.0,5460.0,0.30569565
5461.0,5461.0,0.029517727
5462.0,5462.0,0.10583125
5463.0,5463.0,0.1368752
5464.0,5464.0,0.2953698
5465.0,5465.0,0.074539736
5466.0,5466.0,0.17384134
5467.0,5467.0,0.0578769
5468.0,5468.0,0.21182942
5469.0,5469.0,0.034872092
5470.0,5470.0,0.034213644
5471.0,5471.0,0.08565278
5472.0,5472.0,0.033509362
5473.0,5473.0,0.09407512
5474.0,5474.0,0.13929754
5475.0,5475.0,0.1871192
5476.0,5476.0,0.0955943
5477.0,5477.0,0.21310268
5478.0,5478.0,0.10356814
5479.0,5479.0,0.023298934
5480.0,5480.0,0.075633496
5481.0,5481.0,0.6747061
5482.0,5482.0,0.601039
5483.0,5483.0,0.18563351
5484.0,5484.0,0.01541307
5485.0,5485.0,0.0815892
5486.0,5486.0,0.27857777
5487.0,5487.0,0.526524
5488.0,5488.0,0.023692474
5489.0,5489.0,0.19540386
5490.0,5490.0,0.10751571
5491.0,5491.0,0.032356657
5492.0,5492.0,0.027175618
5493.0,5493.0,0.049288355
5494.0,5494.0,0.013735294
5495.0,5495.0,0.13517575
5496.0,5496.0,0.055182673
5497.0,5497.0,0.043109305
5498.0,5498.0,0.59303707
5499.0,5499.0,0.45863864
5500.0,5500.0,0.20486651
5501.0,5501.0,0.017042497
5502.0,5502.0,0.042111903
5503.0,5503.0,0.008404041
5504.0,5504.0,0.3624601
5505.0,5505.0,0.054517474
5506.0,5506.0,0.028472235
5507.0,5507.0,0.01177211
5508.0,5508.0,0.14802086
5509.0,5509.0,0.4435208
5510.0,5510.0,0.11956328
5511.0,5511.0,0.06768105
5512.0,5512.0,0.35684705
5513.0,5513.0,0.054054372
5514.0,5514.0,0.10360266
5515.0,5515.0,0.5153088
5516.0,5516.0,0.06414925
5517.0,5517.0,0.51168823
5518.0,5518.0,0.045781106
5519.0,5519.0,0.0062091914
5520.0,5520.0,0.039523587
5521.0,5521.0,0.04012982
5522.0,5522.0,0.22294314
5523.0,5523.0,0.06766052
5524.0,5524.0,0.02759542
5525.0,5525.0,0.03438306
5526.0,5526.0,0.18425374
5527.0,5527.0,0.023424702
5528.0,5528.0,0.012146833
5529.0,5529.0,0.019865924
5530.0,5530.0,0.06790702
5531.0,5531.0,0.020924592
5532.0,5532.0,0.015413344
5533.0,5533.0,0.34854376
5534.0,5534.0,0.45487598
5535.0,5535.0,0.61543554
5536.0,5536.0,0.22587644
5537.0,5537.0,0.024579447
5538.0,5538.0,0.0027108062
5539.0,5539.0,0.037316572
5540.0,5540.0,0.07298099
5541.0,5541.0,0.14823528
5542.0,5542.0,0.16043161
5543.0,5543.0,0.66498286
5544.0,5544.0,0.058138803
5545.0,5545.0,0.014036753
5546.0,5546.0,0.05328638
5547.0,5547.0,0.027245253
5548.0,5548.0,0.08797531
5549.0,5549.0,0.023793187
5550.0,5550.0,0.17440706
5551.0,5551.0,0.21643573
5552.0,5552.0,0.11458981
5553.0,5553.0,0.046227623
5554.0,5554.0,0.12494101
5555.0,5555.0,0.07920008
5556.0,5556.0,0.6614577
5557.0,5557.0,0.07366106
5558.0,5558.0,0.008593519
5559.0,5559.0,0.36774418
5560.0,5560.0,0.02347438
5561.0,5561.0,0.037640713
5562.0,5562.0,0.038099788
5563.0,5563.0,0.07141109
5564.0,5564.0,0.6467625
5565.0,5565.0,0.056827337
5566.0,5566.0,0.2961851
5567.0,5567.0,0.632244
5568.0,5568.0,0.29547364
5569.0,5569.0,0.04716226
5570.0,5570.0,0.21216506
5571.0,5571.0,0.21573712
5572.0,5572.0,0.2691836
5573.0,5573.0,0.6826281
5574.0,5574.0,0.038603343
5575.0,5575.0,0.05934588
5576.0,5576.0,0.18233871
5577.0,5577.0,0.09694545
5578.0,5578.0,0.032380328
5579.0,5579.0,0.023479244
5580.0,5580.0,0.038974587
5581.0,5581.0,0.12030818
5582.0,5582.0,0.025592068
5583.0,5583.0,0.025426835
5584.0,5584.0,0.004077119
5585.0,5585.0,0.052818876
5586.0,5586.0,0.29460505
5587.0,5587.0,0.3489359
5588.0,5588.0,0.051030826
5589.0,5589.0,0.004391582
5590.0,5590.0,0.028636847
5591.0,5591.0,0.36148277
5592.0,5592.0,0.15909627
5593.0,5593.0,0.074711986
5594.0,5594.0,0.19028552
5595.0,5595.0,0.020855602
5596.0,5596.0,0.02368222
5597.0,5597.0,0.029425692
5598.0,5598.0,0.033272795
5599.0,5599.0,0.025630753
5600.0,5600.0,0.044445485
5601.0,5601.0,0.16200633
5602.0,5602.0,0.041222207
5603.0,5603.0,0.033685427
5604.0,5604.0,0.112951346
5605.0,5605.0,0.026632542
5606.0,5606.0,0.020671023
5607.0,5607.0,0.14143439
5608.0,5608.0,0.31197703
5609.0,5609.0,0.0934069
5610.0,5610.0,0.0019083302
5611.0,5611.0,0.022544894
5612.0,5612.0,0.05478516
5613.0,5613.0,0.46887583
5614.0,5614.0,0.06357443
5615.0,5615.0,0.074623235
5616.0,5616.0,0.105068915
5617.0,5617.0,0.066188216
5618.0,5618.0,0.05686393
5619.0,5619.0,0.066793576
5620.0,5620.0,0.03171387
5621.0,5621.0,0.0353201
5622.0,5622.0,0.72647804
5623.0,5623.0,0.14310445
5624.0,5624.0,0.031384785
5625.0,5625.0,0.05897931
5626.0,5626.0,0.040574443
5627.0,5627.0,0.088150665
5628.0,5628.0,0.024277935
5629.0,5629.0,0.030479277
5630.0,5630.0,0.5651073
5631.0,5631.0,0.053751715
5632.0,5632.0,0.570917
5633.0,5633.0,0.027773647
5634.0,5634.0,0.14431475
5635.0,5635.0,0.016955657
5636.0,5636.0,0.030555177
5637.0,5637.0,0.10095925
5638.0,5638.0,0.5973898
5639.0,5639.0,0.009850586
5640.0,5640.0,0.28860053
5641.0,5641.0,0.30933008
5642.0,5642.0,0.038137715
5643.0,5643.0,0.5929328
5644.0,5644.0,0.032771636
5645.0,5645.0,0.02630114
5646.0,5646.0,0.46394917
5647.0,5647.0,0.007735395
5648.0,5648.0,0.18288222
5649.0,5649.0,0.12412466
5650.0,5650.0,0.058963567
5651.0,5651.0,0.49463567
5652.0,5652.0,0.0064260988
5653.0,5653.0,0.09735895
5654.0,5654.0,0.22577532
5655.0,5655.0,0.031186659
5656.0,5656.0,0.22998801
5657.0,5657.0,0.20094873
5658.0,5658.0,0.15290274
5659.0,5659.0,0.040291432
5660.0,5660.0,0.058588415
5661.0,5661.0,0.00813963
5662.0,5662.0,0.060281835
5663.0,5663.0,0.06283144
5664.0,5664.0,0.043942653
5665.0,5665.0,0.26631373
5666.0,5666.0,0.016063645
5667.0,5667.0,0.0014232908
5668.0,5668.0,0.5130338
5669.0,5669.0,0.014632979
5670.0,5670.0,0.06549237
5671.0,5671.0,0.019771243
5672.0,5672.0,0.017528325
5673.0,5673.0,0.046562985
5674.0,5674.0,0.27291527
5675.0,5675.0,0.41681093
5676.0,5676.0,0.43045464
5677.0,5677.0,0.28098217
5678.0,5678.0,0.071758926
5679.0,5679.0,0.024572449
5680.0,5680.0,0.11170289
5681.0,5681.0,0.023937609
5682.0,5682.0,0.05484342
5683.0,5683.0,0.09369543
5684.0,5684.0,0.6277548
5685.0,5685.0,0.08457116
5686.0,5686.0,0.71440023
5687.0,5687.0,0.06533976
5688.0,5688.0,0.024761897
5689.0,5689.0,0.027545191
5690.0,5690.0,0.0884026
5691.0,5691.0,0.019721648
5692.0,5692.0,0.037432924
5693.0,5693.0,0.05433386
5694.0,5694.0,0.05028858
5695.0,5695.0,0.07995087
5696.0,5696.0,0.13937385
5697.0,5697.0,0.06806258
5698.0,5698.0,0.10231568
5699.0,5699.0,0.124647476
5700.0,5700.0,0.050485738
5701.0,5701.0,0.019451657
5702.0,5702.0,0.07846658
5703.0,5703.0,0.057272118
5704.0,5704.0,0.06698354
5705.0,5705.0,0.19269006
5706.0,5706.0,0.099193774
5707.0,5707.0,0.060831398
5708.0,5708.0,0.4173975
