x,y,species max
5367.0,5367.0,0.06947321
5368.0,5368.0,0.25051585
5369.0,5369.0,0.37534234
5370.0,5370.0,0.037794847
5371.0,5371.0,0.24171263
5372.0,5372.0,0.44078162
5373.0,5373.0,0.04270301
5374.0,5374.0,0.30796108
5375.0,5375.0,0.19369683
5376.0,5376.0,0.04203895
5377.0,5377.0,0.17490079
5378.0,5378.0,0.044838376
5379.0,5379.0,0.22849405
5380.0,5380.0,0.1741294
5381.0,5381.0,0.38935134
5382.0,5382.0,0.7518582
5383.0,5383.0,0.058057748
5384.0,5384.0,0.3493114
5385.0,5385.0,0.06256029
5386.0,5386.0,0.3761792
5387.0,5387.0,0.6235013
5388.0,5388.0,0.9197269
5389.0,5389.0,0.3227007
5390.0,5390.0,0.22282806
5391.0,5391.0,0.0666283
5392.0,5392.0,0.10555666
5393.0,5393.0,0.57711697
5394.0,5394.0,0.34408388
5395.0,5395.0,0.29155317
5396.0,5396.0,0.5903941
5397.0,5397.0,0.4211047
5398.0,5398.0,0.42329985
5399.0,5399.0,0.35824138
5400.0,5400.0,0.04274649
5401.0,5401.0,0.27535316
5402.0,5402.0,0.06883768
5403.0,5403.0,0.27924308
5404.0,5404.0,0.69435215
5405.0,5405.0,0.17044455
5406.0,5406.0,0.4823035
5407.0,5407.0,0.080298185
5408.0,5408.0,0.14134361
5409.0,5409.0,0.3096237
5410.0,5410.0,0.24234915
5411.0,5411.0,0.16612822
5412.0,5412.0,0.21887785
5413.0,5413.0,0.4106218
5414.0,5414.0,0.47074968
5415.0,5415.0,0.16435207
5416.0,5416.0,0.38130313
5417.0,5417.0,0.23730582
5418.0,5418.0,0.70383996
5419.0,5419.0,0.3660847
5420.0,5420.0,0.19731855
5421.0,5421.0,0.30562514
5422.0,5422.0,0.33845317
5423.0,5423.0,0.45018324
5424.0,5424.0,0.27750093
5425.0,5425.0,0.1945018
5426.0,5426.0,0.09434183
5427.0,5427.0,0.19619693
5428.0,5428.0,0.7629851
5429.0,5429.0,0.3523325
5430.0,5430.0,0.43081158
5431.0,5431.0,0.24907167
5432.0,5432.0,0.34322885
5433.0,5433.0,0.38546348
5434.0,5434.0,0.37055922
5435.0,5435.0,0.28205982
5436.0,5436.0,0.23969652
5437.0,5437.0,0.3756321
5438.0,5438.0,0.25647587
5439.0,5439.0,0.25163665
5440.0,5440.0,0.06361736
5441.0,5441.0,0.40662113
5442.0,5442.0,0.15356612
5443.0,5443.0,0.4656312
5444.0,5444.0,0.22573452
5445.0,5445.0,0.21308348
5446.0,5446.0,0.04567334
5447.0,5447.0,0.21046102
5448.0,5448.0,0.2718581
5449.0,5449.0,0.34379557
5450.0,5450.0,0.044965293
5451.0,5451.0,0.06229688
5452.0,5452.0,0.40332323
5453.0,5453.0,0.09489748
5454.0,5454.0,0.06430292
5455.0,5455.0,0.7089502
5456.0,5456.0,0.34269106
5457.0,5457.0,0.4101849
5458.0,5458.0,0.26602888
5459.0,5459.0,0.08908273
5460.0,5460.0,0.33907112
5461.0,5461.0,0.035448737
5462.0,5462.0,0.6283646
5463.0,5463.0,0.33799303
5464.0,5464.0,0.3013831
5465.0,5465.0,0.20566702
5466.0,5466.0,0.32783362
5467.0,5467.0,0.49238247
5468.0,5468.0,0.22010882
5469.0,5469.0,0.26630405
5470.0,5470.0,0.010196339
5471.0,5471.0,0.3948927
5472.0,5472.0,0.7462344
5473.0,5473.0,0.40360618
5474.0,5474.0,0.33743227
5475.0,5475.0,0.21949881
5476.0,5476.0,0.3164804
5477.0,5477.0,0.29273602
5478.0,5478.0,0.2711445
5479.0,5479.0,0.13815767
5480.0,5480.0,0.19635665
5481.0,5481.0,0.47938985
5482.0,5482.0,0.25213695
5483.0,5483.0,0.38005054
5484.0,5484.0,0.21813342
5485.0,5485.0,0.27959606
5486.0,5486.0,0.036249697
5487.0,5487.0,0.82804686
5488.0,5488.0,0.1610937
5489.0,5489.0,0.050648887
5490.0,5490.0,0.14993316
5491.0,5491.0,0.23313229
5492.0,5492.0,0.29857108
5493.0,5493.0,0.40356532
5494.0,5494.0,0.15362519
5495.0,5495.0,0.12111579
5496.0,5496.0,0.18291496
5497.0,5497.0,0.45635027
5498.0,5498.0,0.101346575
5499.0,5499.0,0.3211627
5500.0,5500.0,0.35546944
5501.0,5501.0,0.23989673
5502.0,5502.0,0.061137654
5503.0,5503.0,0.2936298
5504.0,5504.0,0.0693081
5505.0,5505.0,0.22318655
5506.0,5506.0,0.053018615
5507.0,5507.0,0.17724973
5508.0,5508.0,0.25779575
5509.0,5509.0,0.4920223
5510.0,5510.0,0.17082211
5511.0,5511.0,0.058756404
5512.0,5512.0,0.42358574
5513.0,5513.0,0.2852477
5514.0,5514.0,0.33042338
5515.0,5515.0,0.34234554
5516.0,5516.0,0.45021302
5517.0,5517.0,0.1369605
5518.0,5518.0,0.22330557
5519.0,5519.0,0.37998727
5520.0,5520.0,0.044038646
5521.0,5521.0,0.35886714
5522.0,5522.0,0.651285
5523.0,5523.0,0.20635647
5524.0,5524.0,0.03254612
5525.0,5525.0,0.12827681
5526.0,5526.0,0.40734553
5527.0,5527.0,0.22554442
5528.0,5528.0,0.17107667
5529.0,5529.0,0.16313644
5530.0,5530.0,0.3360914
5531.0,5531.0,0.30762145
5532.0,5532.0,0.043127175
5533.0,5533.0,0.15886681
5534.0,5534.0,0.2767435
5535.0,5535.0,0.6648648
5536.0,5536.0,0.21600968
5537.0,5537.0,0.25820783
5538.0,5538.0,0.113480486
5539.0,5539.0,0.21982548
5540.0,5540.0,0.3204138
5541.0,5541.0,0.56260407
5542.0,5542.0,0.5421936
5543.0,5543.0,0.33900368
5544.0,5544.0,0.16074313
5545.0,5545.0,0.25671324
5546.0,5546.0,0.2376995
5547.0,5547.0,0.3813108
5548.0,5548.0,0.40647635
5549.0,5549.0,0.14368337
5550.0,5550.0,0.4769464
5551.0,5551.0,0.35417017
5552.0,5552.0,0.43150845
5553.0,5553.0,0.52541137
5554.0,5554.0,0.046197925
5555.0,5555.0,0.036975954
5556.0,5556.0,0.122364506
5557.0,5557.0,0.3636298
5558.0,5558.0,0.13183096
5559.0,5559.0,0.28569302
5560.0,5560.0,0.18443698
5561.0,5561.0,0.3894387
5562.0,5562.0,0.059653208
5563.0,5563.0,0.47257003
5564.0,5564.0,0.17409101
5565.0,5565.0,0.19620113
5566.0,5566.0,0.27825797
5567.0,5567.0,0.4087336
5568.0,5568.0,0.04973451
5569.0,5569.0,0.32191893
5570.0,5570.0,0.26588202
5571.0,5571.0,0.051576048
5572.0,5572.0,0.31830707
5573.0,5573.0,0.3612445
5574.0,5574.0,0.12081804
5575.0,5575.0,0.24733327
5576.0,5576.0,0.08510624
5577.0,5577.0,0.28777802
5578.0,5578.0,0.11762869
5579.0,5579.0,0.32592553
5580.0,5580.0,0.050946712
5581.0,5581.0,0.16206245
5582.0,5582.0,0.21803747
5583.0,5583.0,0.060227737
5584.0,5584.0,0.3112303
5585.0,5585.0,0.11933076
5586.0,5586.0,0.2565209
5587.0,5587.0,0.13792878
5588.0,5588.0,0.28842196
5589.0,5589.0,0.5970894
5590.0,5590.0,0.29871944
5591.0,5591.0,0.14017496
5592.0,5592.0,0.29210466
5593.0,5593.0,0.26572993
5594.0,5594.0,0.1918138
5595.0,5595.0,0.5654876
5596.0,5596.0,0.327639
5597.0,5597.0,0.18030345
5598.0,5598.0,0.41210935
5599.0,5599.0,0.22013372
5600.0,5600.0,0.1388628
5601.0,5601.0,0.24673899
5602.0,5602.0,0.09560184
5603.0,5603.0,0.12232428
5604.0,5604.0,0.066165835
5605.0,5605.0,0.28244254
5606.0,5606.0,0.012913342
5607.0,5607.0,0.3253113
5608.0,5608.0,0.40199834
5609.0,5609.0,0.1954796
5610.0,5610.0,0.38680497
5611.0,5611.0,0.026251823
5612.0,5612.0,0.26983276
5613.0,5613.0,0.35430422
5614.0,5614.0,0.34605286
5615.0,5615.0,0.28339347
5616.0,5616.0,0.44987223
5617.0,5617.0,0.41082758
5618.0,5618.0,0.050088137
5619.0,5619.0,0.19411206
5620.0,5620.0,0.056418736
5621.0,5621.0,0.40460968
5622.0,5622.0,0.05897287
5623.0,5623.0,0.06207588
5624.0,5624.0,0.030052481
5625.0,5625.0,0.0519746
5626.0,5626.0,0.73376316
5627.0,5627.0,0.038235776
5628.0,5628.0,0.09418074
5629.0,5629.0,0.80610555
5630.0,5630.0,0.2651365
5631.0,5631.0,0.13652872
5632.0,5632.0,0.3230698
5633.0,5633.0,0.51777875
5634.0,5634.0,0.5099221
5635.0,5635.0,0.1325195
5636.0,5636.0,0.14344327
5637.0,5637.0,0.4121331
5638.0,5638.0,0.17414677
5639.0,5639.0,0.15060611
5640.0,5640.0,0.74434507
5641.0,5641.0,0.5213571
5642.0,5642.0,0.30902663
5643.0,5643.0,0.10009729
5644.0,5644.0,0.64825565
5645.0,5645.0,0.09194685
5646.0,5646.0,0.045073982
5647.0,5647.0,0.8427804
5648.0,5648.0,0.30525085
5649.0,5649.0,0.35145536
5650.0,5650.0,0.22096738
5651.0,5651.0,0.08113888
5652.0,5652.0,0.2460262
5653.0,5653.0,0.21064784
5654.0,5654.0,0.27654472
5655.0,5655.0,0.22616494
5656.0,5656.0,0.2104802
5657.0,5657.0,0.050042573
5658.0,5658.0,0.2573947
5659.0,5659.0,0.22383356
5660.0,5660.0,0.085412994
5661.0,5661.0,0.31330916
5662.0,5662.0,0.252479
5663.0,5663.0,0.33048823
5664.0,5664.0,0.10270046
5665.0,5665.0,0.31710306
5666.0,5666.0,0.16835082
5667.0,5667.0,0.3734181
5668.0,5668.0,0.05663185
5669.0,5669.0,0.40256906
5670.0,5670.0,0.125902
5671.0,5671.0,0.059594553
5672.0,5672.0,0.24410862
5673.0,5673.0,0.29332307
5674.0,5674.0,0.17908996
5675.0,5675.0,0.08388192
5676.0,5676.0,0.06632112
5677.0,5677.0,0.27335492
5678.0,5678.0,0.36408022
5679.0,5679.0,0.92890143
5680.0,5680.0,0.26745883
5681.0,5681.0,0.18634129
5682.0,5682.0,0.23525165
5683.0,5683.0,0.42563018
5684.0,5684.0,0.23947506
5685.0,5685.0,0.4383558
5686.0,5686.0,0.5085393
5687.0,5687.0,0.054024085
5688.0,5688.0,0.32733762
5689.0,5689.0,0.6418463
5690.0,5690.0,0.1025007
5691.0,5691.0,0.26218882
5692.0,5692.0,0.18553764
5693.0,5693.0,0.10755063
5694.0,5694.0,0.2756733
5695.0,5695.0,0.11731751
5696.0,5696.0,0.6475114
5697.0,5697.0,0.044262685
5698.0,5698.0,0.53142977
5699.0,5699.0,0.35525593
5700.0,5700.0,0.12668903
5701.0,5701.0,0.41220596
5702.0,5702.0,0.18137015
5703.0,5703.0,0.050854214
5704.0,5704.0,0.12278001
5705.0,5705.0,0.41356477
5706.0,5706.0,0.1873022
5707.0,5707.0,0.059010953
5708.0,5708.0,0.23896846
5709.0,5709.0,0.2480165
5710.0,5710.0,0.20062247
5711.0,5711.0,0.3564196
5712.0,5712.0,0.030369816
5713.0,5713.0,0.32193792
5714.0,5714.0,0.07761332
5715.0,5715.0,0.34720853
5716.0,5716.0,0.20014894
5717.0,5717.0,0.3335762
5718.0,5718.0,0.56035066
5719.0,5719.0,0.3012096
5720.0,5720.0,0.44656247
5721.0,5721.0,0.19275104
5722.0,5722.0,0.6434525
5723.0,5723.0,0.69235694
5724.0,5724.0,0.23927374
5725.0,5725.0,0.25157502
5726.0,5726.0,0.13888943
5727.0,5727.0,0.5241397
5728.0,5728.0,0.042270068
5729.0,5729.0,0.3067432
5730.0,5730.0,0.460103
5731.0,5731.0,0.27088937
5732.0,5732.0,0.1553976
5733.0,5733.0,0.41461515
5734.0,5734.0,0.18752486
5735.0,5735.0,0.21987426
5736.0,5736.0,0.065729365
5737.0,5737.0,0.4049883
5738.0,5738.0,0.04592745
5739.0,5739.0,0.3663326
5740.0,5740.0,0.15899277
5741.0,5741.0,0.277773
5742.0,5742.0,0.289655
5743.0,5743.0,0.22654223
5744.0,5744.0,0.06490031
5745.0,5745.0,0.15436763
5746.0,5746.0,0.043754287
5747.0,5747.0,0.06647595
5748.0,5748.0,0.5678195
5749.0,5749.0,0.18658237
5750.0,5750.0,0.5675149
5751.0,5751.0,0.18668038
5752.0,5752.0,0.43640077
5753.0,5753.0,0.27203262
5754.0,5754.0,0.19100258
5755.0,5755.0,0.2339701
5756.0,5756.0,0.15817776
5757.0,5757.0,0.27418798
5758.0,5758.0,0.40002307
5759.0,5759.0,0.18998447
5760.0,5760.0,0.33747587
5761.0,5761.0,0.23487136
5762.0,5762.0,0.32204506
5763.0,5763.0,0.6066454
5764.0,5764.0,0.11895468
5765.0,5765.0,0.3313006
5766.0,5766.0,0.43546045
5767.0,5767.0,0.033965625
5768.0,5768.0,0.10218455
5769.0,5769.0,0.29854658
5770.0,5770.0,0.5057189
5771.0,5771.0,0.18452732
5772.0,5772.0,0.22850099
5773.0,5773.0,0.40219578
5774.0,5774.0,0.4263873
5775.0,5775.0,0.32527274
5776.0,5776.0,0.066259995
5777.0,5777.0,0.50421023
5778.0,5778.0,0.13684887
5779.0,5779.0,0.040515605
5780.0,5780.0,0.48028922
5781.0,5781.0,0.25410888
5782.0,5782.0,0.23354293
5783.0,5783.0,0.24372795
5784.0,5784.0,0.12526612
5785.0,5785.0,0.23543535
5786.0,5786.0,0.454
5787.0,5787.0,0.47747353
5788.0,5788.0,0.04552154
5789.0,5789.0,0.09067779
5790.0,5790.0,0.1594321
5791.0,5791.0,0.45890084
5792.0,5792.0,0.37793994
5793.0,5793.0,0.2983479
5794.0,5794.0,0.22954968
5795.0,5795.0,0.63019496
5796.0,5796.0,0.17649162
5797.0,5797.0,0.16749677
5798.0,5798.0,0.88559884
5799.0,5799.0,0.1934918
5800.0,5800.0,0.59896624
5801.0,5801.0,0.33293483
5802.0,5802.0,0.087827794
5803.0,5803.0,0.39424247
5804.0,5804.0,0.06358513
5805.0,5805.0,0.26964843
5806.0,5806.0,0.08981571
5807.0,5807.0,0.2698974
5808.0,5808.0,0.4374907
5809.0,5809.0,0.5777102
5810.0,5810.0,0.02991345
5811.0,5811.0,0.17574024
5812.0,5812.0,0.29897603
5813.0,5813.0,0.24138391
5814.0,5814.0,0.17883496
5815.0,5815.0,0.2422519
5816.0,5816.0,0.5125061
5817.0,5817.0,0.03730132
5818.0,5818.0,0.23912968
5819.0,5819.0,0.2749932
5820.0,5820.0,0.26463804
5821.0,5821.0,0.3783084
5822.0,5822.0,0.30722594
5823.0,5823.0,0.21033737
5824.0,5824.0,0.18894027
5825.0,5825.0,0.038546972
5826.0,5826.0,0.19011699
5827.0,5827.0,0.42950678
5828.0,5828.0,0.042065322
5829.0,5829.0,0.26499483
5830.0,5830.0,0.21510577
5831.0,5831.0,0.22611108
5832.0,5832.0,0.1897756
5833.0,5833.0,0.3318202
5834.0,5834.0,0.2746407
5835.0,5835.0,0.25003433
5836.0,5836.0,0.18611482
5837.0,5837.0,0.1788813
5838.0,5838.0,0.1894926
5839.0,5839.0,0.24454696
5840.0,5840.0,0.03248863
5841.0,5841.0,0.18164243
5842.0,5842.0,0.21859735
5843.0,5843.0,0.048667204
5844.0,5844.0,0.7105157
5845.0,5845.0,0.089398146
5846.0,5846.0,0.22932425
5847.0,5847.0,0.22310223
5848.0,5848.0,0.014165021
5849.0,5849.0,0.46171665
5850.0,5850.0,0.24171497
5851.0,5851.0,0.22719209
5852.0,5852.0,0.2930917
5853.0,5853.0,0.1259442
5854.0,5854.0,0.6298611
5855.0,5855.0,0.4271836
5856.0,5856.0,0.31430578
5857.0,5857.0,0.39343068
5858.0,5858.0,0.22395563
5859.0,5859.0,0.70249635
5860.0,5860.0,0.148608
5861.0,5861.0,0.2448341
5862.0,5862.0,0.12445922
5863.0,5863.0,0.14259827
5864.0,5864.0,0.20795141
5865.0,5865.0,0.16376819
5866.0,5866.0,0.30453548
5867.0,5867.0,0.2522014
5868.0,5868.0,0.19005544
5869.0,5869.0,0.21448666
5870.0,5870.0,0.331693
5871.0,5871.0,0.15502001
5872.0,5872.0,0.23507884
5873.0,5873.0,0.061436825
5874.0,5874.0,0.16993691
5875.0,5875.0,0.2462043
5876.0,5876.0,0.28253007
5877.0,5877.0,0.20540941
5878.0,5878.0,0.50964767
5879.0,5879.0,0.5644111
5880.0,5880.0,0.13767113
5881.0,5881.0,0.41429323
5882.0,5882.0,0.380679
5883.0,5883.0,0.43015096
5884.0,5884.0,0.45048454
5885.0,5885.0,0.1347033
5886.0,5886.0,0.030619793
5887.0,5887.0,0.26692942
5888.0,5888.0,0.4227952
5889.0,5889.0,0.24873197
5890.0,5890.0,0.51702857
5891.0,5891.0,0.22971219
5892.0,5892.0,0.17698139
5893.0,5893.0,0.19373333
5894.0,5894.0,0.19113746
5895.0,5895.0,0.2859013
5896.0,5896.0,0.40271822
5897.0,5897.0,0.37322816
5898.0,5898.0,0.12475
5899.0,5899.0,0.5390979
5900.0,5900.0,0.22496118
5901.0,5901.0,0.042731296
5902.0,5902.0,0.1100575
5903.0,5903.0,0.54771835
5904.0,5904.0,0.13531934
5905.0,5905.0,0.23734024
5906.0,5906.0,0.08447071
5907.0,5907.0,0.88354075
5908.0,5908.0,0.16662385
5909.0,5909.0,0.1753509
5910.0,5910.0,0.20983607
5911.0,5911.0,0.43918994
5912.0,5912.0,0.36493134
5913.0,5913.0,0.38474417
5914.0,5914.0,0.46612987
5915.0,5915.0,0.19269164
5916.0,5916.0,0.17607261
5917.0,5917.0,0.1982
5918.0,5918.0,0.30263996
5919.0,5919.0,0.04706075
5920.0,5920.0,0.33788893
5921.0,5921.0,0.3445955
5922.0,5922.0,0.43169603
5923.0,5923.0,0.43119654
5924.0,5924.0,0.44532183
5925.0,5925.0,0.36213616
5926.0,5926.0,0.048753798
5927.0,5927.0,0.16577196
5928.0,5928.0,0.41410983
5929.0,5929.0,0.28249502
5930.0,5930.0,0.41462126
5931.0,5931.0,0.22600995
5932.0,5932.0,0.22671834
5933.0,5933.0,0.7831695
5934.0,5934.0,0.05600278
5935.0,5935.0,0.22779311
5936.0,5936.0,0.2532317
5937.0,5937.0,0.21471748
5938.0,5938.0,0.1413973
5939.0,5939.0,0.20307368
5940.0,5940.0,0.42431322
5941.0,5941.0,0.18547022
5942.0,5942.0,0.11905079
5943.0,5943.0,0.22517441
5944.0,5944.0,0.2838082
5945.0,5945.0,0.4608791
5946.0,5946.0,0.0674115
5947.0,5947.0,0.32775256
5948.0,5948.0,0.48407525
5949.0,5949.0,0.03852292
5950.0,5950.0,0.04781411
5951.0,5951.0,0.24559802
5952.0,5952.0,0.5497328
5953.0,5953.0,0.19722834
5954.0,5954.0,0.050977096
5955.0,5955.0,0.39907733
5956.0,5956.0,0.30268383
5957.0,5957.0,0.24978842
5958.0,5958.0,0.29094216
5959.0,5959.0,0.03393882
5960.0,5960.0,0.0980166
5961.0,5961.0,0.077294104
5962.0,5962.0,0.15159084
5963.0,5963.0,0.0695044
5964.0,5964.0,0.2158665
5965.0,5965.0,0.06314134
5966.0,5966.0,0.36185077
5967.0,5967.0,0.044287145
5968.0,5968.0,0.30891767
5969.0,5969.0,0.3759312
5970.0,5970.0,0.14833473
5971.0,5971.0,0.23129685
5972.0,5972.0,0.15428002
5973.0,5973.0,0.118595056
5974.0,5974.0,0.30577075
5975.0,5975.0,0.37610295
5976.0,5976.0,0.2758404
5977.0,5977.0,0.1767737
5978.0,5978.0,0.16176192
5979.0,5979.0,0.60964715
5980.0,5980.0,0.115244985
5981.0,5981.0,0.36299697
5982.0,5982.0,0.05002688
5983.0,5983.0,0.04907843
5984.0,5984.0,0.043483615
5985.0,5985.0,0.07285029
5986.0,5986.0,0.26650172
5987.0,5987.0,0.19977367
5988.0,5988.0,0.04076798
5989.0,5989.0,0.18292941
5990.0,5990.0,0.43227425
5991.0,5991.0,0.26993367
5992.0,5992.0,0.41391742
5993.0,5993.0,0.121324144
5994.0,5994.0,0.24317664
5995.0,5995.0,0.1741569
5996.0,5996.0,0.17215325
5997.0,5997.0,0.11671233
5998.0,5998.0,0.18751325
5999.0,5999.0,0.2982984
6000.0,6000.0,0.072651155
6001.0,6001.0,0.25797492
6002.0,6002.0,0.40726638
6003.0,6003.0,0.06494412
6004.0,6004.0,0.056065664
6005.0,6005.0,0.30351266
6006.0,6006.0,0.26059756
6007.0,6007.0,0.2773017
6008.0,6008.0,0.19946456
6009.0,6009.0,0.2960359
6010.0,6010.0,0.21985835
6011.0,6011.0,0.5408332
6012.0,6012.0,0.1788218
6013.0,6013.0,0.3299244
6014.0,6014.0,0.04280687
6015.0,6015.0,0.6321939
6016.0,6016.0,0.23715328
6017.0,6017.0,0.33884227
6018.0,6018.0,0.20464858
6019.0,6019.0,0.27397493
6020.0,6020.0,0.277102
6021.0,6021.0,0.6572748
6022.0,6022.0,0.77910906
6023.0,6023.0,0.2231585
6024.0,6024.0,0.15031525
6025.0,6025.0,0.48438323
6026.0,6026.0,0.40794358
6027.0,6027.0,0.36444464
6028.0,6028.0,0.12465132
6029.0,6029.0,0.12196127
6030.0,6030.0,0.28583816
6031.0,6031.0,0.34730297
6032.0,6032.0,0.22475497
6033.0,6033.0,0.1035866
6034.0,6034.0,0.12673393
6035.0,6035.0,0.2561173
6036.0,6036.0,0.35517877
6037.0,6037.0,0.04522745
6038.0,6038.0,0.4965764
6039.0,6039.0,0.33864143
6040.0,6040.0,0.43846345
6041.0,6041.0,0.17874
6042.0,6042.0,0.034814775
6043.0,6043.0,0.06354521
6044.0,6044.0,0.25685287
6045.0,6045.0,0.47522908
6046.0,6046.0,0.21220988
6047.0,6047.0,0.1970659
6048.0,6048.0,0.21668482
6049.0,6049.0,0.6169752
6050.0,6050.0,0.096301265
6051.0,6051.0,0.22347505
6052.0,6052.0,0.3910411
6053.0,6053.0,0.31461695
6054.0,6054.0,0.22962163
6055.0,6055.0,0.43023825
6056.0,6056.0,0.42172074
6057.0,6057.0,0.40383688
6058.0,6058.0,0.17008545
6059.0,6059.0,0.22236481
6060.0,6060.0,0.28515744
6061.0,6061.0,0.14522947
6062.0,6062.0,0.38798678
6063.0,6063.0,0.39016503
6064.0,6064.0,0.2147462
6065.0,6065.0,0.42022157
6066.0,6066.0,0.27807868
6067.0,6067.0,0.080195725
6068.0,6068.0,0.069945954
6069.0,6069.0,0.1078381
6070.0,6070.0,0.14531317
6071.0,6071.0,0.15245105
6072.0,6072.0,0.064135194
6073.0,6073.0,0.21312027
6074.0,6074.0,0.21108831
6075.0,6075.0,0.2362939
6076.0,6076.0,0.32110965
6077.0,6077.0,0.32405317
6078.0,6078.0,0.20276894
6079.0,6079.0,0.23666257
6080.0,6080.0,0.059574034
6081.0,6081.0,0.25851947
6082.0,6082.0,0.21548499
6083.0,6083.0,0.3483502
6084.0,6084.0,0.05515295
6085.0,6085.0,0.3708166
6086.0,6086.0,0.035834126
6087.0,6087.0,0.04998352
6088.0,6088.0,0.322528
6089.0,6089.0,0.6208724
6090.0,6090.0,0.14244656
6091.0,6091.0,0.26450604
6092.0,6092.0,0.17442146
6093.0,6093.0,0.15635237
6094.0,6094.0,0.35477498
6095.0,6095.0,0.42542714
6096.0,6096.0,0.22750288
6097.0,6097.0,0.4410439
6098.0,6098.0,0.32657874
6099.0,6099.0,0.24692342
6100.0,6100.0,0.15775931
6101.0,6101.0,0.2098994
6102.0,6102.0,0.5087375
6103.0,6103.0,0.033133496
6104.0,6104.0,0.33742994
6105.0,6105.0,0.3116416
6106.0,6106.0,0.22933967
6107.0,6107.0,0.3740881
6108.0,6108.0,0.39499816
6109.0,6109.0,0.13583243
6110.0,6110.0,0.35052398
6111.0,6111.0,0.28661835
6112.0,6112.0,0.2352802
6113.0,6113.0,0.766823
6114.0,6114.0,0.22050701
6115.0,6115.0,0.058944542
6116.0,6116.0,0.060855173
6117.0,6117.0,0.07599713
6118.0,6118.0,0.19547176
6119.0,6119.0,0.04407636
6120.0,6120.0,0.23702492
6121.0,6121.0,0.089716874
6122.0,6122.0,0.4084884
6123.0,6123.0,0.2663267
6124.0,6124.0,0.093008876
6125.0,6125.0,0.69405437
6126.0,6126.0,0.5133801
6127.0,6127.0,0.04115915
6128.0,6128.0,0.2688086
6129.0,6129.0,0.20939404
6130.0,6130.0,0.32901323
6131.0,6131.0,0.079042144
6132.0,6132.0,0.090515584
6133.0,6133.0,0.1693517
6134.0,6134.0,0.24624361
6135.0,6135.0,0.22938247
6136.0,6136.0,0.045639254
6137.0,6137.0,0.296385
6138.0,6138.0,0.054667395
6139.0,6139.0,0.23037796
6140.0,6140.0,0.067606494
6141.0,6141.0,0.16628297
6142.0,6142.0,0.6365011
6143.0,6143.0,0.056568265
6144.0,6144.0,0.45066056
6145.0,6145.0,0.18449555
6146.0,6146.0,0.17210342
6147.0,6147.0,0.294149
6148.0,6148.0,0.18933102
6149.0,6149.0,0.2685662
6150.0,6150.0,0.57616234
6151.0,6151.0,0.2275444
6152.0,6152.0,0.3775492
6153.0,6153.0,0.34457132
6154.0,6154.0,0.1873571
6155.0,6155.0,0.7689688
6156.0,6156.0,0.50418985
6157.0,6157.0,0.34284356
6158.0,6158.0,0.1920809
6159.0,6159.0,0.25095677
6160.0,6160.0,0.11065974
6161.0,6161.0,0.30443764
6162.0,6162.0,0.26300818
6163.0,6163.0,0.7439895
6164.0,6164.0,0.026154118
6165.0,6165.0,0.27952924
6166.0,6166.0,0.41166338
6167.0,6167.0,0.092652135
6168.0,6168.0,0.17641284
6169.0,6169.0,0.03919087
6170.0,6170.0,0.5645348
6171.0,6171.0,0.26332682
6172.0,6172.0,0.10883601
6173.0,6173.0,0.2751748
6174.0,6174.0,0.095726445
6175.0,6175.0,0.10817215
6176.0,6176.0,0.21322583
6177.0,6177.0,0.24796893
6178.0,6178.0,0.55525374
6179.0,6179.0,0.32165298
6180.0,6180.0,0.2546732
6181.0,6181.0,0.039035153
6182.0,6182.0,0.2359007
6183.0,6183.0,0.2134353
6184.0,6184.0,0.30227435
6185.0,6185.0,0.19324455
6186.0,6186.0,0.037010618
6187.0,6187.0,0.023350809
6188.0,6188.0,0.3648295
6189.0,6189.0,0.48422024
6190.0,6190.0,0.08485951
6191.0,6191.0,0.44803467
6192.0,6192.0,0.3129828
6193.0,6193.0,0.27597252
6194.0,6194.0,0.25598836
6195.0,6195.0,0.25109
6196.0,6196.0,0.34191656
6197.0,6197.0,0.31138748
6198.0,6198.0,0.4845224
6199.0,6199.0,0.48799258
6200.0,6200.0,0.28120425
6201.0,6201.0,0.05826199
6202.0,6202.0,0.8503262
6203.0,6203.0,0.19767925
6204.0,6204.0,0.06541418
6205.0,6205.0,0.26563242
6206.0,6206.0,0.28206512
6207.0,6207.0,0.14052075
6208.0,6208.0,0.5514069
6209.0,6209.0,0.22951621
6210.0,6210.0,0.20079617
6211.0,6211.0,0.69354886
6212.0,6212.0,0.29099658
6213.0,6213.0,0.14868033
6214.0,6214.0,0.21149029
6215.0,6215.0,0.2167464
6216.0,6216.0,0.4907303
6217.0,6217.0,0.22517401
6218.0,6218.0,0.2085455
6219.0,6219.0,0.24743783
6220.0,6220.0,0.14589314
6221.0,6221.0,0.22233452
6222.0,6222.0,0.236994
6223.0,6223.0,0.18900608
6224.0,6224.0,0.42008334
6225.0,6225.0,0.3222227
6226.0,6226.0,0.29338744
6227.0,6227.0,0.08193091
6228.0,6228.0,0.12160604
6229.0,6229.0,0.05617349
6230.0,6230.0,0.40930337
6231.0,6231.0,0.24650173
6232.0,6232.0,0.34302485
6233.0,6233.0,0.07110219
6234.0,6234.0,0.035566196
6235.0,6235.0,0.36290464
6236.0,6236.0,0.17904158
6237.0,6237.0,0.15883437
6238.0,6238.0,0.26060387
6239.0,6239.0,0.3569403
6240.0,6240.0,0.18038209
6241.0,6241.0,0.23211774
