"scientificName","genus","specificEpithet","infraspecificEpithet","ID","occurrenceID","basisOfRecord","eventDate","year","month","day","institutionCode","recordedBy","country","county","stateProvince","locality","latitude","longitude","coordinateUncertaintyInMeters","informationWithheld","habitat","aggregator","accepted_name"
"Pyxidanthera barbulata","Pyxidanthera","barbulata",NA,"f1233052-9017-4bf9-a08b-163547afb362","ada751f0-71f0-4c25-9af3-4762cd0759f9","PreservedSpecimen","1907-05-08",1907,5,8,"PH","S. S. Van Pelt; Bayard Long","United States","Ocean","New Jersey","Locality: Bamber Occurrence Remarks: NA Verbatim Locality: NA",39.9,-74.32,1029,NA,NA,"iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata","Pyxidanthera; Pyxidanthera",NA,NA,"f3723eb9-1fe7-43ee-a59d-874ff6f6c65f","https://arctos.database.museum/guid/UTEP:Herb:76934","PreservedSpecimen","2007-09-11/2007-09-11",2007,9,11,"UTEP","Collector(s): Kerry Alan Barringer","United States","Ocean County","New Jersey","Locality: Berkeley Township, Glenwood Forest Wildlife Management Area, pond at Dover Forge Road and Dover Road, pond edge Occurrence Remarks: NA Verbatim Locality: Berkeley Twp., Greenwood Forest Wma, Pond at Dover Forge Road and Dover Road, Pond Edge (39.91671N, 74.29298W) 13-15 M",39.92,-74.29,NA,NA,NA,"iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata","Pyxidanthera","barbulata",NA,"f4a15e90-2395-44c5-af2f-e4df344eb96f","495be35c-7661-4bd7-9acc-0ba3db673b6a","PreservedSpecimen","1942-02-01",1942,2,1,"PH","Bayard Long","United States","Ocean","New Jersey","Locality: just NE of Francis Mills Occurrence Remarks: NA Verbatim Locality: NA",40.14,-74.39,847,NA,"border of old cranberry-bog on branch","iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata","Pyxidanthera","barbulata",NA,"f53160ac-d236-4d52-8218-7e121c8de889","53956707-f6d5-495f-b52f-35b5e84f8754","PreservedSpecimen","1892-05-05",1892,5,5,"PH","Charles D. Lippencott","United States","Atlantic","New Jersey","Locality: Hammonton Occurrence Remarks: NA Verbatim Locality: NA",39.64,-74.8,1641,NA,NA,"iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata","Pyxidanthera","barbulata",NA,"f6054518-955d-4f85-bda3-86a7232b55dd","aad88c14-fc9e-4556-bf6c-851dddc4a3c1","PreservedSpecimen","1910-07-06",1910,7,6,"PH","Witmer Stone","United States","Monmouth","New Jersey","Locality: Allaire Occurrence Remarks: NA Verbatim Locality: NA",40.16,-74.13,1570,NA,NA,"iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata","Pyxidanthera","barbulata",NA,"f6308838-e2b7-46cb-ae7f-96794bcf85f0","0dac064e-1640-432f-80ac-ee1f8f865fd9","PreservedSpecimen","1891-04-23",1891,4,23,"PH","Mr. Gashill","United States","Cumberland","New Jersey","Locality: Millville Occurrence Remarks: NA Verbatim Locality: NA",39.4,-75.04,9994,NA,NA,"iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata","Pyxidanthera","barbulata",NA,"f67daae8-3207-4f33-8760-5da578c21877","a0a363a4-d9e4-4ad7-b91f-737182c5ac78","PreservedSpecimen","1938-12-26",1938,12,26,"PH","Bayard Long","United States","Gloucester","New Jersey","Locality: along Hospitality Branch, ca. 2 mi NW of Cecil Occurrence Remarks: NA Verbatim Locality: NA",39.66,-75,2823,NA,"moist, sandy pine and oak scrub","iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata","Pyxidanthera","barbulata",NA,"f8fe6065-66d2-4133-904c-e1715869cfc2","1F7CDB03-F91D-4941-9E0C-8016833BD016","PreservedSpecimen","1924-05-10",1924,5,10,"CM","Pennell, F.W.","United States","Atlantic","New Jersey","Locality: W of Mays Landing Occurrence Remarks: NA Verbatim Locality: NA",39.45,-74.76,2563,NA,"wet sandy soil","iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata","Pyxidanthera","barbulata",NA,"fbd4b26a-1670-4abb-a640-cda8e245d3cc","4cbded48-7673-4ec2-ae4b-afb378529622","PreservedSpecimen","1942-02-15",1942,2,15,"PH","Bayard Long","United States","Ocean","New Jersey","Locality: along Ridgeway Branch, ca. 1 mi W of Ridgeway Occurrence Remarks: NA Verbatim Locality: NA",40.03,-74.3,1069,NA,"sandy, open pine woods","iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata","Pyxidanthera","barbulata",NA,"fc2df423-f14d-4dc7-820b-eda944b0c2ed","7398ab73-7b6a-43a5-9cd9-2069710a3ea2","PreservedSpecimen","1937-07-11",1937,7,11,"PH","Bayard Long","United States","Burlington","New Jersey","Locality: 2 mi NE of Leektown Occurrence Remarks: NA Verbatim Locality: NA",39.65,-74.44,1019,NA,"dry, sandy pine-scrub","iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"e5c17977-82c8-4172-be28-c91db7c1849d","544fb337-d1f3-4507-b3d9-4d0e2af64f77","PreservedSpecimen","1991-10-10",1991,10,10,"NY","H. T. Beck","United States of America","Burlington Co.","New Jersey","Locality: Pine Barrens, dirt road, 10.12km from 72 Occurrence Remarks: NA Verbatim Locality: NA",39.75,-74.5,NA,NA,NA,"iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"fb0314db-1633-468c-91a1-416feff25300","dc777ed2-1e5d-4dfe-9d7c-3c2bda4f2a7d","PreservedSpecimen","1994-04-12",1994,4,12,"NY","J. B. Walker","United States of America","Ocean Co.","New Jersey","Locality: 1km S of Hwy 72, along dirt road beginning 5km W of junction of Rt 72 & Rt 539 Occurrence Remarks: no received date given Verbatim Locality: NA",39.78,-74.43,NA,NA,"Pine barrens, growing in open habitat","iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata var. barbulata","Pyxidanthera","barbulata","barbulata","27575e39-ea0b-4833-aa32-0e88d7b5bcf6","fea14165-46e6-4e52-86f3-1a888b58484c","PreservedSpecimen","1999-04-17",1999,4,17,"VT","Hill, S. R.","United States","Pender","North Carolina","Locality: N side of NC Rt. 50, 3.4 mi SE of jct. Rt. 53, Maple Hill. Occurrence Remarks: Locally common; Flowers white, trailing evergreen perennial, main stems woody Verbatim Locality: NA",34.63,-77.65,4176,NA,"Cutover pineland, white cedar swaps less disturbed. On dry sandy bank under pines, 0.3 mi N; Dark, peat-rich, acid sand.","iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata var. barbulata","Pyxidanthera","barbulata","barbulata","452a8b66-a238-479e-b58d-c87c79db1bb0","eba3f9a9-d3f9-4f5b-8255-1cbb39e19850","PreservedSpecimen","1976-03-29",1976,3,29,"WEWO","Carter, J. H., III","United States","Moore","North Carolina","Locality: 1.75 mi. E. of Pinehurst... (US 15-501) Occurrence Remarks: NA Verbatim Locality: NA",35.19,-79.45,5568,NA,"dry, sandy seepage slope and pocosin margins","iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata var. barbulata","Pyxidanthera","barbulata","barbulata","96e21bb5-40e5-4529-814b-215919518dfa","94532d2d-1141-4be5-b263-a6e10296ad0a","PreservedSpecimen","2014-08-13",2014,8,13,"MARY","Wesley M. Knapp; Bruce Sorrie","United States","Brunswick","North Carolina","Locality: Boiling Springs Lake Preserve. ca 0.3 mi N or Pretty Pond and E of Rt. 1539 Occurrence Remarks: Common Verbatim Locality: NA",34.08,-78.02,NA,NA,"Dry Kalmia buxifolia flatwoods","iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata var. barbulata","Pyxidanthera","barbulata","barbulata","a5b1dbbf-289f-4431-9b88-6a1442da1f83","97836c96-d5ad-48cb-8201-78b232b074b0","PreservedSpecimen","1991-03-20",1991,3,20,"NCU","Pittman, Albert B.; Nelson, John B.","United States","Horry","South Carolina","Locality: Approx 0.25 mi E of Sandy Bluff Bridge on S side of SC 917 Occurrence Remarks: NA Verbatim Locality: NA",34.14,-79.2,100,NA,"SURVEY OF FLUVIAL SANDS... Growing in dense mats at the edge of pocosin vegetation; the uplands a longleaf/loblolly/turkey oak sandhill scrub... Extensive mats of Aristida stricta present","iDigBio","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5087579707","https://www.inaturalist.org/observations/264160997","HUMAN_OBSERVATION","2025-03-06T12:46:47",2025,3,6,"iNaturalist","Steph J.","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Croatan National Forest, Newport, NC, US",34.75,-77,4,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5087831661","https://www.inaturalist.org/observations/264796406","HUMAN_OBSERVATION","2025-03-09T17:58:34",2025,3,9,"iNaturalist","noahdore","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Croatan National Forest, Newport, NC, US",34.74,-77,6,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5104333702","https://www.inaturalist.org/observations/265875718","HUMAN_OBSERVATION","2025-03-16T16:22",2025,3,16,"iNaturalist","em1999","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: Flowering Pixiemoss, verbatimLocality: Burgaw, NC, US",34.61,-77.86,98,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5133421557","https://www.inaturalist.org/observations/270209315","HUMAN_OBSERVATION","2025-04-13T11:32:53",2025,4,13,"iNaturalist","hissop","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Waretown, NJ 08758, USA",39.78,-74.3,844,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5133845723","https://www.inaturalist.org/observations/270477191","HUMAN_OBSERVATION","2025-04-14T14:25:02",2025,4,14,"iNaturalist","paulinagalayda","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Burlington County, US-NJ, US",39.85,-74.67,4,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5133857513","https://www.inaturalist.org/observations/270796102","HUMAN_OBSERVATION","2025-04-15T13:43:17",2025,4,15,"iNaturalist","rowanny","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Batona Trail, Egg Harbor City, NJ, US",39.65,-74.46,4,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5134434983","https://www.inaturalist.org/observations/271734368","HUMAN_OBSERVATION","2025-04-15T12:46:55",2025,4,15,"iNaturalist","margiemick","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Batona Trail, Tuckerton, NJ, US",39.64,-74.44,55,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5140826137","https://www.inaturalist.org/observations/274736865","HUMAN_OBSERVATION","2025-04-27T11:11:41",2025,4,27,"iNaturalist","rhexia","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Hampstead, NC 28443, USA",34.42,-77.68,1,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5154899053","https://www.inaturalist.org/observations/278265541","HUMAN_OBSERVATION","2025-05-03T13:35:23",2025,5,3,"iNaturalist","yideng","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Forked River, NJ, US",39.87,-74.35,361,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5153678954","https://www.inaturalist.org/observations/278477250","HUMAN_OBSERVATION","2025-05-03T15:34:39",2025,5,3,"iNaturalist","grey_degreg","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Manchester Township, NJ, US",39.85,-74.38,14,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5154243044","https://www.inaturalist.org/observations/279528463","HUMAN_OBSERVATION","2025-05-08T14:48:26",2025,5,8,"iNaturalist","anneblohm","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Barnegat, NJ, US",39.81,-74.42,8,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4875071692","https://www.inaturalist.org/observations/219381566","HUMAN_OBSERVATION","2024-02-22T14:59",2024,2,22,"iNaturalist","haley.ann.123","United States of America",NA,"Virginia","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Suffolk, VA, USA",36.73,-76.58,28856,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4606651446","https://www.inaturalist.org/observations/200928535","HUMAN_OBSERVATION","2024-03-01T13:45:48",2024,3,1,"iNaturalist","riverdancer","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Lake Waccamaw State Park, Lake Waccamaw, NC, US",34.27,-78.47,4,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4606625474","https://www.inaturalist.org/observations/201259718","HUMAN_OBSERVATION","2024-03-03T13:13",2024,3,3,"iNaturalist","Bryan Pfeiffer","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Craven County, NC, USA",34.89,-77.07,20989,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4597326566","https://www.inaturalist.org/observations/201615169","HUMAN_OBSERVATION","2024-03-07T16:39:59",2024,3,7,"iNaturalist","rhexia","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Wilmington, NC 28412, USA",34.18,-77.91,6,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4607216814","https://www.inaturalist.org/observations/201852285","HUMAN_OBSERVATION","2024-03-09T10:32:16",2024,3,9,"iNaturalist","Steph J.","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Croatan National Forest, Newport, NC, US",34.77,-76.96,4,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4606654070","https://www.inaturalist.org/observations/202176295","HUMAN_OBSERVATION","2024-03-12T13:05:36",2024,3,12,"iNaturalist","islandgirl_nc","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Hampstead",34.41,-77.66,2683,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4597077331","https://www.inaturalist.org/observations/202554033","HUMAN_OBSERVATION","2024-03-15T13:05:32",2024,3,15,"iNaturalist","claireayer","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Chatsworth, NJ, US",39.75,-74.4,9,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4599916681","https://www.inaturalist.org/observations/203507937","HUMAN_OBSERVATION","2024-03-20T13:14:48",2024,3,20,"iNaturalist","Aubrey Greene","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Hampstead, NC 28443, USA",34.55,-77.68,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4607559530","https://www.inaturalist.org/observations/204800782","HUMAN_OBSERVATION","2024-03-31T13:38:23",2024,3,31,"iNaturalist","Mskinnervt","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Supply, NC, US",34.1,-78.29,4940,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4847163500","https://www.inaturalist.org/observations/206605717","HUMAN_OBSERVATION","2024-03-31T10:23",2024,3,31,"iNaturalist","crogo07","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Wharton State Forest, 31 Batsto Rd, Hammonton, NJ 08037, USA",39.72,-74.68,15595,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4607387972","https://www.inaturalist.org/observations/206481102","HUMAN_OBSERVATION","2024-04-10T16:35:27",2024,4,10,"iNaturalist","ryannblenn","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Southport, NC, US",33.98,-78.06,7,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4847231657","https://www.inaturalist.org/observations/207034693","HUMAN_OBSERVATION","2024-04-13T11:05:19",2024,4,13,"iNaturalist","mamamo","United States of America",NA,"South Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Nichols, SC, US",34.16,-79.08,596,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4846944994","https://www.inaturalist.org/observations/207059021","HUMAN_OBSERVATION","2024-04-13T10:36:34",2024,4,13,"iNaturalist","Etienne Falquet","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Woodland, NJ, USA",39.82,-74.56,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4855507934","https://www.inaturalist.org/observations/213967055","HUMAN_OBSERVATION","2024-05-02T14:34:14",2024,5,2,"iNaturalist","er-birds","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Vincentown, NJ, US",39.87,-74.6,4,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4867561120","https://www.inaturalist.org/observations/215549177","HUMAN_OBSERVATION","2024-05-13T13:42:27",2024,5,13,"iNaturalist","emilymarvel","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Boiling Spring Lakes, NC, US",34.01,-78.07,4,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4875165991","https://www.inaturalist.org/observations/220363863","HUMAN_OBSERVATION","2024-06-01T23:32:45",2024,6,1,"iNaturalist","jamie","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Manchester Township, NJ 08759, USA",39.88,-74.4,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4891924651","https://www.inaturalist.org/observations/220743717","HUMAN_OBSERVATION","2024-06-05T12:23:33",2024,6,5,"iNaturalist","fart","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Shamong, NJ, US",39.75,-74.74,11243,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4901236265","https://www.inaturalist.org/observations/222340960","HUMAN_OBSERVATION","2024-06-12T10:59:43",2024,6,12,"iNaturalist","Ethan Dropkin","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Lakehurst Naval Air Center Trail, Manchester Township, NJ, US",40.03,-74.35,4,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4924121096","https://www.inaturalist.org/observations/235151571","HUMAN_OBSERVATION","2024-08-11T11:23:34",2024,8,11,"iNaturalist","micahwesley","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Manchester Township, NJ, US",39.86,-74.39,4,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4935928437","https://www.inaturalist.org/observations/239340594","HUMAN_OBSERVATION","2024-09-01T18:32:36",2024,9,1,"iNaturalist","Larry Chen","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Lodge Rd, Hampstead, NC, US",34.46,-77.66,4,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4949982838","https://www.inaturalist.org/observations/243191402","HUMAN_OBSERVATION","2024-09-21T17:01:57",2024,9,21,"iNaturalist","fart","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Brendan T. Byrne State Forest, Browns Mills, NJ, US",39.9,-74.54,4,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4039497701","https://www.inaturalist.org/observations/149208448","HUMAN_OBSERVATION","2023-02-19T15:24:29",2023,2,19,"iNaturalist","fart","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Wilmington Hwy, Holly Ridge, NC, US",34.53,-77.51,310,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4075927768","https://www.inaturalist.org/observations/152495611","HUMAN_OBSERVATION","2023-03-26T12:53:03",2023,3,26,"iNaturalist","trose3","United States of America",NA,"South Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Nichols, SC, US",34.15,-79.08,4,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4453723732","https://www.inaturalist.org/observations/162726580","HUMAN_OBSERVATION","2023-03-13T19:21:21",2023,3,13,"iNaturalist","Tayton Alvis","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Lake Waccamaw State Park, Lake Waccamaw, NC, US",34.26,-78.48,5,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4091888787","https://www.inaturalist.org/observations/154628866","HUMAN_OBSERVATION","2023-04-12T15:04:28",2023,4,12,"iNaturalist","Brandon Wheeler","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Pender County, US-NC, US",34.63,-77.66,3,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4507633926","https://www.inaturalist.org/observations/195080523","HUMAN_OBSERVATION","2023-04-21T14:09",2023,4,21,"iNaturalist","doug_mcgrady","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: Pyxidanthera barbulata (Savanna Pyxiemoss), in dry, sandy pitch pine forest, Winslow Management Area, Williamstown, NJ, verbatimLocality: Monroe, NJ, USA",39.62,-74.9,9,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4852833732","https://www.inaturalist.org/observations/164326410","HUMAN_OBSERVATION","2023-05-28T18:27:12",2023,5,28,"iNaturalist","paul_dennehy","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Ada Ave, Tuckerton, NJ, US",39.7,-74.36,10,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4852152936","https://www.inaturalist.org/observations/164614967","HUMAN_OBSERVATION","2023-05-16T01:42",2023,5,16,"iNaturalist","Tyler Donaghy","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Washington, NJ, USA",39.72,-74.66,244,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4926224478","https://www.inaturalist.org/observations/236213296","HUMAN_OBSERVATION","2023-05-09T12:18",2023,5,9,"iNaturalist","Allyson","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Lacey Township, NJ, USA",39.84,-74.38,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4138468335","https://www.inaturalist.org/observations/168731877","HUMAN_OBSERVATION","2023-06-16T12:39:12",2023,6,16,"iNaturalist","rowanny","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Chatsworth, NJ, US",39.82,-74.58,43,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5006751368","https://www.inaturalist.org/observations/173218044","HUMAN_OBSERVATION","2023-07-15T12:19:37",2023,7,15,"iNaturalist","Heather Moonier","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Croatan National Forest, Swansboro, NC, US",34.76,-77,3,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4852774377","https://www.inaturalist.org/observations/180837552","HUMAN_OBSERVATION","2023-08-17T08:57:21",2023,8,17,"iNaturalist","Nate Marchessault","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Little Egg Harbor Township, NJ, USA",39.76,-74.39,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4936546620","https://www.inaturalist.org/observations/181778345","HUMAN_OBSERVATION","2023-09-01T15:44:03",2023,9,1,"iNaturalist","Casey Harless","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Burlington County, US-NJ, US",39.7,-74.65,14,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4936129424","https://www.inaturalist.org/observations/181829277","HUMAN_OBSERVATION","2023-09-01T17:39:10",2023,9,1,"iNaturalist","Casey Harless","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Burlington County, US-NJ, US",39.7,-74.64,6,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4430698353","https://www.inaturalist.org/observations/187964457","HUMAN_OBSERVATION","2023-10-17T15:58:22",2023,10,17,"iNaturalist","Keara R. Giannotti","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: CR-563, Chatsworth, NJ, US",39.78,-74.53,4,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4852651076","https://www.inaturalist.org/observations/188564101","HUMAN_OBSERVATION","2023-10-22T10:54:41",2023,10,22,"iNaturalist","Tyler Donaghy","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Shamong Rd, Egg Harbor City, NJ, US",39.65,-74.45,4,NA,NA,"GBIF","Pyxidanthera barbulata"
