"name","basis","date","institutionID","collectionCode","collectionID","country","county","state","locality","Latitude","Longitude","ID","coordinateUncertaintyInMeters","informationWithheld","habitat","prov","spocc.latitude","spocc.longitude","spocc.prov","spocc.date","spocc.name"
"Pyxidanthera barbulata","observation","2017-03-25","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US","Pender","North Carolina","Pender County, NC, USA",34.530952,-77.72489,"1457588221",NA,NA,NA,"bison",34.530953,-77.724892,"gbif",2017-03-25,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","observation","2017-03-25","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US","Pender","North Carolina","Pender County, NC, USA",34.530952,-77.72489,"1457588221",NA,NA,NA,"bison",34.530952,-77.72489,"bison",2017-03-25,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","unknown","1989-03-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Chesterfield","South Carolina",NA,34.63978,-80.158714,"1274086632",NA,NA,NA,"bison",NA,NA,"gbif",1989-03-01,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","unknown","1989-03-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Chesterfield","South Carolina",NA,34.63978,-80.158714,"1274086632",NA,NA,NA,"bison",34.63978,-80.158714,"bison",1989-03-01,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1976-05-14","http://www.ipa.br/novo/","Instituto Agronômico de Pernambuco","http://ipt1.cria.org.br/ipt/resource?r=ipa","US",NA,"New Jersey","margem da estrada.",NA,NA,"1077545306",NA,NA,NA,"bison",NA,NA,"gbif",1976-05-14,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1976-05-14","http://www.ipa.br/novo/","Instituto Agronômico de Pernambuco","http://ipt1.cria.org.br/ipt/resource?r=ipa","US",NA,"New Jersey","margem da estrada.",NA,NA,"1077545306",NA,NA,NA,"bison",NA,NA,"bison",1976-05-14,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","2000-10-07",NA,"GBIF-Sweden","http://www.gbif.se/ipt/resource.do?r=s-fbo","US",NA,"New Jersey","USA, New Jersey, Pine Barrens.",38.8,-74.4,"1096598356",NA,NA,NA,"bison",38.8,-74.4,"gbif",2000-10-07,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","2000-10-07",NA,"GBIF-Sweden","http://www.gbif.se/ipt/resource.do?r=s-fbo","US",NA,"New Jersey","USA, New Jersey, Pine Barrens.",38.8,-74.4,"1096598356",NA,NA,NA,"bison",38.8,-74.4,"bison",2000-10-07,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen",NA,"http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"North Carolina","Bolton, Columbus Co.",NA,NA,"2235847491",NA,NA,NA,"bison",NA,NA,"gbif",NA,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen",NA,"http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"North Carolina","Bolton, Columbus Co.",NA,NA,"2235847491",NA,NA,NA,"bison",NA,NA,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1892-05-01","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey","New Jersey Pine barrens.",NA,NA,"2235917824",NA,NA,NA,"bison",NA,NA,"gbif",1892-05-01,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1892-05-01","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey","New Jersey Pine barrens.",NA,NA,"2235917824",NA,NA,NA,"bison",NA,NA,"bison",1892-05-01,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation","2018-02-28","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US",NA,"North Carolina","North Carolina, US",34.43661,-77.29227,"2529265023","28818.0",NA,NA,"bison",34.436611,-77.29227,"gbif",2018-02-28,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","observation","2018-02-28","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US",NA,"North Carolina","North Carolina, US",34.43661,-77.29227,"2529265023","28818.0",NA,NA,"bison",34.43661,-77.29227,"bison",2018-02-28,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1988-01-01","http://www.sc.edu/study/colleges_schools/artsandsciences/biological_sciences/index.php","University of South Carolina","http://sernecportal.org/portal/collections/misc/collprofiles.php?collid=147","US",NA,"South Carolina",NA,NA,NA,"1849152958",NA,NA,NA,"bison",NA,NA,"gbif",1988-01-01,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1988-01-01","http://www.sc.edu/study/colleges_schools/artsandsciences/biological_sciences/index.php","University of South Carolina","http://sernecportal.org/portal/collections/misc/collprofiles.php?collid=147","US",NA,"South Carolina",NA,NA,NA,"1849152958",NA,NA,NA,"bison",NA,NA,"bison",1988-01-01,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1822-01-01","http://www.naturalis.nl","Naturalis Biodiversity Center",NA,"US",NA,NA,"New Field, New Jersey.",NA,NA,"2514514592",NA,NA,NA,"bison",NA,NA,"gbif",1822-01-01,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1822-01-01","http://www.naturalis.nl","Naturalis Biodiversity Center",NA,"US",NA,NA,"New Field, New Jersey.",NA,NA,"2514514592",NA,NA,NA,"bison",NA,NA,"bison",1822-01-01,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Sampson","North Carolina",NA,34.99163,-78.37152,"2735820708",NA,NA,NA,"bison",34.99163,-78.37152,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Jones","North Carolina",NA,35.021698,-77.355255,"2735820709",NA,NA,NA,"bison",35.021698,-77.355255,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Moore","North Carolina",NA,35.310722,-79.48131,"2735820710",NA,NA,NA,"bison",35.310722,-79.48131,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"New Hanover","North Carolina",NA,34.181316,-77.86567,"2735820711",NA,NA,NA,"bison",34.181316,-77.86567,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Onslow","North Carolina",NA,34.70943,-77.41595,"2735820712",NA,NA,NA,"bison",34.70943,-77.41595,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Pender","North Carolina",NA,34.514896,-77.88885,"2735820713",NA,NA,NA,"bison",34.514896,-77.88885,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Robeson","North Carolina",NA,34.640087,-79.10354,"2735820714",NA,NA,NA,"bison",34.640087,-79.10354,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Hoke","North Carolina",NA,35.01736,-79.23711,"2735820715",NA,NA,NA,"bison",35.01736,-79.23711,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Scotland","North Carolina",NA,34.840897,-79.48043,"2735820716",NA,NA,NA,"bison",34.840897,-79.48043,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Wayne","North Carolina",NA,35.36378,-78.00415,"2735820717",NA,NA,NA,"bison",35.36378,-78.00415,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Chesterfield","South Carolina",NA,34.63978,-80.158714,"2735820718",NA,NA,NA,"bison",34.63978,-80.158714,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Darlington","South Carolina",NA,34.33235,-79.957695,"2735820719",NA,NA,NA,"bison",34.33235,-79.957695,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Isle of Wight","Virginia",NA,36.90673,-76.70913,"2735820720",NA,NA,NA,"bison",36.90673,-76.70913,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Southampton","Virginia",NA,36.7204,-77.106094,"2735820721",NA,NA,NA,"bison",36.7204,-77.106094,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Suffolk","Virginia",NA,36.701782,-76.6341,"2735820722",NA,NA,NA,"bison",36.701782,-76.6341,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Harnett","North Carolina",NA,35.3686,-78.869316,"2735820723",NA,NA,NA,"bison",35.3686,-78.869316,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Gates","North Carolina",NA,36.444893,-76.70049,"2735820724",NA,NA,NA,"bison",36.444893,-76.70049,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Mercer","New Jersey",NA,40.283405,-74.70169,"2735820725",NA,NA,NA,"bison",40.283405,-74.70169,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Atlantic","New Jersey",NA,39.468834,-74.633736,"2735820726",NA,NA,NA,"bison",39.468834,-74.633736,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Burlington","New Jersey",NA,39.877693,-74.668205,"2735820727",NA,NA,NA,"bison",39.877693,-74.668205,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Cape May","New Jersey",NA,39.08513,-74.84998,"2735820728",NA,NA,NA,"bison",39.08513,-74.84998,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Middlesex","New Jersey",NA,40.44004,-74.40889,"2735820729",NA,NA,NA,"bison",40.44004,-74.40889,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Monmouth","New Jersey",NA,40.28755,-74.15815,"2735820730",NA,NA,NA,"bison",40.28755,-74.15815,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Ocean","New Jersey",NA,39.866,-74.25002,"2735820731",NA,NA,NA,"bison",39.866,-74.25002,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Salem","New Jersey",NA,39.576584,-75.35791,"2735820732",NA,NA,NA,"bison",39.576584,-75.35791,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Suffolk","New York",NA,40.94046,-72.68524,"2735820733",NA,NA,NA,"bison",40.94046,-72.68524,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Bladen","North Carolina",NA,34.614315,-78.56319,"2735820734",NA,NA,NA,"bison",34.614315,-78.56319,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Brunswick","North Carolina",NA,34.038975,-78.22728,"2735820735",NA,NA,NA,"bison",34.038975,-78.22728,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Carteret","North Carolina",NA,34.864014,-76.53249,"2735820736",NA,NA,NA,"bison",34.864014,-76.53249,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Craven","North Carolina",NA,35.11722,-77.082634,"2735820737",NA,NA,NA,"bison",35.11722,-77.082634,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Duplin","North Carolina",NA,34.936275,-77.93294,"2735820738",NA,NA,NA,"bison",34.936275,-77.93294,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Johnston","North Carolina",NA,35.51761,-78.36564,"2735820739",NA,NA,NA,"bison",35.51761,-78.36564,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Camden","New Jersey",NA,39.80353,-74.959755,"2735820740",NA,NA,NA,"bison",39.80353,-74.959755,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Cumberland","North Carolina",NA,35.04859,-78.82744,"2735820741",NA,NA,NA,"bison",35.04859,-78.82744,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation",NA,"https://bison.usgs.gov","BISON","https://plants.sc.egov.usda.gov",NA,"Beaufort","North Carolina",NA,35.485832,-76.84516,"2735820742",NA,NA,NA,"bison",35.485832,-76.84516,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation","2001-09-25","https://bison.usgs.gov","BISON","https://bison.usgs.gov/ipt/resource?r=vegbank","US","Sussex","Virginia",NA,37,-77,"2641150323","25m",NA,NA,"bison",37,-77,"bison",2001-09-25,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation","2004-11-24","https://bison.usgs.gov","BISON","https://bison.usgs.gov/ipt/resource?r=vegbank","US","Burlington","New Jersey",NA,39.8,-74.7,"2641578805","NAm",NA,NA,"bison",39.8,-74.7,"bison",2004-11-24,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","observation","2015-03-22","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US","Burlington","New Jersey","3589–3615 Route 563, Chatsworth, NJ, US",39.787617,-74.54367,"2265777872",NA,NA,NA,"bison",39.787617,-74.54367,"gbif",2015-03-22,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","observation","2015-03-22","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US","Burlington","New Jersey","3589–3615 Route 563, Chatsworth, NJ, US",39.787617,-74.54367,"2265777872",NA,NA,NA,"bison",39.787617,-74.54367,"bison",2015-03-22,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1951-05-12","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey","Burlington County. Pine barrens, North Plains, east of Chatsworth.",NA,NA,"2236001275",NA,NA,NA,"bison",NA,NA,"gbif",1951-05-12,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1951-05-12","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey","Burlington County. Pine barrens, North Plains, east of Chatsworth.",NA,NA,"2236001275",NA,NA,NA,"bison",NA,NA,"bison",1951-05-12,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1877-06-28","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey","Manchester.",NA,NA,"2236088092",NA,NA,NA,"bison",NA,NA,"gbif",1877-06-28,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1877-06-28","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey","Manchester.",NA,NA,"2236088092",NA,NA,NA,"bison",NA,NA,"bison",1877-06-28,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1939-10-21","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US","Gloucester","New Jersey","New Brooklyn.",39.71731,-75.14167,"1322740859",NA,NA,NA,"bison",NA,NA,"gbif",1939-10-21,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1939-10-21","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US","Gloucester","New Jersey","New Brooklyn.",39.71731,-75.14167,"1322740859",NA,NA,NA,"bison",39.71731,-75.14167,"bison",1939-10-21,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen",NA,"http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,NA,"N.J. Georgia.",NA,NA,"2235799309",NA,NA,NA,"bison",NA,NA,"gbif",NA,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen",NA,"http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,NA,"N.J. Georgia.",NA,NA,"2235799309",NA,NA,NA,"bison",NA,NA,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1897-07-13","http://www.naturalis.nl","Naturalis Biodiversity Center",NA,"US",NA,NA,"Patria: America septm. Candina Cor. Pine Barrens, Southport, North Carolina.",NA,NA,"2515365520",NA,NA,NA,"bison",NA,NA,"gbif",1897-07-13,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1897-07-13","http://www.naturalis.nl","Naturalis Biodiversity Center",NA,"US",NA,NA,"Patria: America septm. Candina Cor. Pine Barrens, Southport, North Carolina.",NA,NA,"2515365520",NA,NA,NA,"bison",NA,NA,"bison",1897-07-13,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1879-04-01","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey","Pine Barrens.",NA,NA,"2235777476",NA,NA,NA,"bison",NA,NA,"gbif",1879-04-01,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1879-04-01","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey","Pine Barrens.",NA,NA,"2235777476",NA,NA,NA,"bison",NA,NA,"bison",1879-04-01,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1935-05-22","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey","Sand Barrens northeast of Hammonton, Atlantic County.",NA,NA,"2236173435",NA,NA,NA,"bison",NA,NA,"gbif",1935-05-22,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1935-05-22","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey","Sand Barrens northeast of Hammonton, Atlantic County.",NA,NA,"2236173435",NA,NA,NA,"bison",NA,NA,"bison",1935-05-22,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1884-04-10","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey",NA,NA,NA,"2235909644",NA,NA,NA,"bison",NA,NA,"gbif",1884-04-10,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1884-04-10","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey",NA,NA,NA,"2235909644",NA,NA,NA,"bison",NA,NA,"bison",1884-04-10,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1948-03-17","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"North Carolina","Along highway (N.C. #303) 5 miles north of Southport, Brunswick County.",NA,NA,"2235961361",NA,NA,NA,"bison",NA,NA,"gbif",1948-03-17,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1948-03-17","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"North Carolina","Along highway (N.C. #303) 5 miles north of Southport, Brunswick County.",NA,NA,"2235961361",NA,NA,NA,"bison",NA,NA,"bison",1948-03-17,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1994-04-12","http://www.nybg.org/","The New York Botanical Garden","http://sweetgum.nybg.org:8080/ipt/resource?r=idigbio_mysql","US","Burlington","New Jersey","1km S of Hwy 72, along dirt road beginning 5km W of junction of Rt 72 & Rt 539",39.78,-74.43,"1930883196",NA,NA,NA,"bison",39.78,-74.43,"gbif",1994-04-12,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1994-04-12","http://www.nybg.org/","The New York Botanical Garden","http://sweetgum.nybg.org:8080/ipt/resource?r=idigbio_mysql","US","Burlington","New Jersey","1km S of Hwy 72, along dirt road beginning 5km W of junction of Rt 72 & Rt 539",39.78,-74.43,"1930883196",NA,NA,NA,"bison",39.78,-74.43,"bison",1994-04-12,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen",NA,"http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey","Whiting's.",NA,NA,"2235985341",NA,NA,NA,"bison",NA,NA,"gbif",NA,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen",NA,"http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"New Jersey","Whiting's.",NA,NA,"2235985341",NA,NA,NA,"bison",NA,NA,"bison",NA,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1940-05-10","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"Virginia","Southeastern Virginia. Isle of Wight County. South of Lee's Mill.",NA,NA,"2236176091",NA,NA,NA,"bison",NA,NA,"gbif",1940-05-10,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1940-05-10","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"Virginia","Southeastern Virginia. Isle of Wight County. South of Lee's Mill.",NA,NA,"2236176091",NA,NA,NA,"bison",NA,NA,"bison",1940-05-10,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","1938-06-23","http://www.bishopmuseum.org","Bernice Pauahi Bishop Museum","http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm","US",NA,"New Jersey","[America; U.S.A.; New Jersey; Pine Barrens]",NA,NA,"38367687",NA,NA,NA,"bison",NA,NA,"gbif",1938-06-23,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","1938-06-23","http://www.bishopmuseum.org","Bernice Pauahi Bishop Museum","http://ipt.vertnet.org:8080/ipt/resource.do?r=bpbm","US",NA,"New Jersey","[America; U.S.A.; New Jersey; Pine Barrens]",NA,NA,"38367687",NA,NA,NA,"bison",NA,NA,"bison",1938-06-23,"Pyxidanthera barbulata"
"Pyxidanthera barbulata","specimen","2013-10-25","http://www.nhm.uio.no","Natural History Museum, University of Oslo","https://ipt.gbif.no/resource?r=o_dna_plants","US","Hoke","North Carolina","Fort Bragg military installation",35.113792,-79.33446,"2571248451",NA,NA,NA,"bison",35.113792,-79.334458,"gbif",2013-10-25,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata","specimen","2013-10-25","http://www.nhm.uio.no","Natural History Museum, University of Oslo","https://ipt.gbif.no/resource?r=o_dna_plants","US","Hoke","North Carolina","Fort Bragg military installation",35.113792,-79.33446,"2571248451",NA,NA,NA,"bison",35.113792,-79.33446,"bison",2013-10-25,"Pyxidanthera barbulata"
